gridnumber,capital,Port[0 0],Port[0 1],Port[0 2],Port[0 3],Port[0 4],Port[1 0],Port[1 1],Port[1 2],Port[1 3],Port[1 4],Port[2 0],Port[2 1],Port[2 2],Port[2 3],Port[2 4],Port[3 0],Port[3 1],Port[3 2],Port[3 3],Port[3 4],Port[4 0],Port[4 1],Port[4 2],Port[4 3],Port[4 4]
151,123.786,0.1,0.2,0.32,0.4,0.5,0.1,0.2,0.32,0.42,0.5,0.08,0.2,0.32,0.42,0.5,0.08,0.16,0.32,0.42,0.52,0.08,0.22,0.32,0.42,0.52
152,127.461,0.1,0.2,0.32,0.4,0.5,0.1,0.2,0.32,0.42,0.5,0.08,0.2,0.32,0.42,0.5,0.08,0.18,0.32,0.42,0.52,0.08,0.22,0.32,0.42,0.52
153,131.243,0.1,0.2,0.32,0.4,0.5,0.1,0.2,0.32,0.42,0.5,0.08,0.2,0.32,0.42,0.5,0.08,0.18,0.32,0.42,0.5,0.08,0.22,0.32,0.42,0.52
154,135.136,0.1,0.2,0.32,0.4,0.5,0.1,0.2,0.32,0.42,0.5,0.08,0.2,0.32,0.42,0.5,0.08,0.2,0.32,0.42,0.5,0.08,0.2,0.32,0.42,0.52
155,139.143,0.1,0.2,0.32,0.4,0.5,0.1,0.2,0.32,0.42,0.5,0.08,0.2,0.32,0.42,0.5,0.08,0.2,0.32,0.42,0.5,0.08,0.2,0.32,0.42,0.52
156,143.267,0.1,0.2,0.32,0.4,0.5,0.1,0.2,0.32,0.42,0.5,0.1,0.2,0.32,0.42,0.5,0.08,0.2,0.32,0.42,0.5,0.08,0.2,0.32,0.42,0.52
157,147.512,0.1,0.2,0.3,0.4,0.5,0.1,0.22,0.32,0.4,0.5,0.1,0.2,0.32,0.42,0.5,0.08,0.2,0.32,0.42,0.5,0.08,0.2,0.32,0.42,0.52
158,151.882,0.1,0.2,0.3,0.4,0.5,0.1,0.22,0.32,0.4,0.5,0.1,0.2,0.32,0.42,0.5,0.08,0.2,0.32,0.42,0.5,0.08,0.2,0.32,0.42,0.52
159,156.38,0.1,0.2,0.3,0.4,0.5,0.1,0.22,0.32,0.4,0.5,0.1,0.2,0.32,0.42,0.5,0.08,0.2,0.32,0.42,0.5,0.08,0.2,0.32,0.42,0.52
160,161.009,0.1,0.2,0.3,0.4,0.5,0.1,0.22,0.32,0.4,0.5,0.1,0.22,0.32,0.42,0.5,0.08,0.2,0.32,0.42,0.5,0.08,0.2,0.32,0.42,0.52
161,165.774,0.1,0.2,0.3,0.4,0.5,0.1,0.2,0.32,0.4,0.5,0.1,0.22,0.32,0.42,0.5,0.08,0.2,0.32,0.42,0.5,0.08,0.2,0.32,0.42,0.52
162,170.679,0.1,0.2,0.3,0.4,0.5,0.1,0.2,0.32,0.4,0.5,0.1,0.22,0.32,0.42,0.5,0.08,0.2,0.32,0.42,0.5,0.08,0.22,0.32,0.42,0.52
163,175.728,0.12,0.2,0.3,0.4,0.5,0.1,0.2,0.3,0.4,0.5,0.1,0.22,0.32,0.42,0.5,0.1,0.22,0.32,0.42,0.5,0.08,0.22,0.32,0.42,0.52
164,180.924,0.12,0.2,0.3,0.4,0.5,0.1,0.2,0.3,0.4,0.5,0.1,0.22,0.32,0.4,0.5,0.1,0.22,0.32,0.42,0.5,0.08,0.22,0.32,0.42,0.52
165,186.273,0.12,0.2,0.3,0.4,0.5,0.1,0.2,0.3,0.4,0.5,0.1,0.22,0.32,0.4,0.5,0.1,0.22,0.32,0.42,0.5,0.08,0.22,0.32,0.42,0.52
166,191.779,0.12,0.2,0.3,0.4,0.5,0.1,0.2,0.3,0.4,0.5,0.1,0.22,0.32,0.4,0.5,0.1,0.22,0.32,0.42,0.5,0.08,0.22,0.32,0.42,0.5
167,197.446,0.12,0.2,0.3,0.4,0.5,0.1,0.2,0.3,0.4,0.5,0.1,0.22,0.32,0.4,0.5,0.1,0.22,0.32,0.42,0.5,0.08,0.22,0.32,0.42,0.5
168,203.279,0.12,0.2,0.3,0.4,0.5,0.1,0.2,0.3,0.4,0.5,0.1,0.2,0.32,0.4,0.5,0.1,0.22,0.32,0.42,0.5,0.08,0.22,0.32,0.42,0.5
169,209.282,0.12,0.2,0.3,0.4,0.5,0.1,0.2,0.3,0.4,0.5,0.1,0.2,0.32,0.4,0.5,0.1,0.22,0.32,0.42,0.5,0.1,0.22,0.32,0.42,0.5
170,215.462,0.12,0.2,0.3,0.4,0.5,0.1,0.2,0.3,0.4,0.5,0.1,0.2,0.3,0.4,0.5,0.1,0.22,0.32,0.4,0.5,0.1,0.22,0.32,0.42,0.5
171,221.823,0.12,0.2,0.3,0.4,0.5,0.12,0.2,0.3,0.4,0.5,0.1,0.2,0.3,0.4,0.5,0.1,0.22,0.32,0.4,0.5,0.1,0.22,0.32,0.42,0.5
172,228.37,0.12,0.2,0.3,0.4,0.5,0.12,0.2,0.3,0.4,0.5,0.1,0.2,0.3,0.4,0.5,0.1,0.22,0.32,0.4,0.5,0.1,0.22,0.32,0.42,0.5
173,235.11,0.12,0.2,0.3,0.4,0.52,0.12,0.2,0.3,0.4,0.5,0.1,0.2,0.3,0.4,0.5,0.1,0.22,0.32,0.4,0.5,0.1,0.22,0.32,0.42,0.5
174,242.046,0.12,0.2,0.3,0.4,0.52,0.12,0.2,0.3,0.4,0.5,0.1,0.2,0.3,0.4,0.5,0.1,0.22,0.32,0.4,0.5,0.1,0.22,0.32,0.42,0.5
175,249.186,0.12,0.2,0.3,0.4,0.52,0.12,0.2,0.3,0.4,0.5,0.1,0.2,0.3,0.4,0.5,0.1,0.2,0.32,0.4,0.5,0.1,0.22,0.32,0.42,0.5
176,256.535,0.12,0.2,0.3,0.4,0.52,0.12,0.2,0.3,0.4,0.5,0.1,0.2,0.3,0.4,0.5,0.1,0.2,0.32,0.4,0.5,0.1,0.22,0.32,0.42,0.5
177,264.1,0.12,0.2,0.3,0.4,0.52,0.12,0.2,0.3,0.4,0.5,0.1,0.2,0.3,0.4,0.5,0.1,0.2,0.3,0.4,0.5,0.1,0.22,0.32,0.42,0.5
178,271.886,0.12,0.2,0.3,0.4,0.52,0.12,0.2,0.3,0.4,0.5,0.12,0.2,0.3,0.4,0.5,0.1,0.2,0.3,0.4,0.5,0.1,0.22,0.32,0.42,0.5
179,279.901,0.12,0.2,0.3,0.4,0.52,0.12,0.2,0.3,0.4,0.5,0.12,0.2,0.3,0.4,0.5,0.1,0.2,0.3,0.4,0.5,0.1,0.22,0.32,0.42,0.5
180,288.15,0.12,0.2,0.3,0.4,0.52,0.12,0.2,0.3,0.4,0.5,0.12,0.2,0.3,0.4,0.5,0.1,0.2,0.3,0.4,0.5,0.1,0.22,0.32,0.42,0.5
181,296.641,0.12,0.2,0.3,0.4,0.52,0.12,0.2,0.3,0.4,0.52,0.12,0.2,0.3,0.4,0.5,0.1,0.2,0.3,0.4,0.5,0.1,0.22,0.32,0.42,0.5
182,305.381,0.12,0.2,0.3,0.4,0.52,0.12,0.2,0.3,0.4,0.52,0.12,0.2,0.3,0.4,0.5,0.1,0.2,0.3,0.4,0.5,0.1,0.22,0.32,0.42,0.5
183,314.377,0.12,0.2,0.3,0.4,0.52,0.12,0.2,0.3,0.4,0.52,0.12,0.2,0.3,0.4,0.5,0.1,0.2,0.3,0.4,0.5,0.1,0.22,0.32,0.42,0.5
184,323.636,0.12,0.2,0.3,0.4,0.52,0.12,0.2,0.3,0.4,0.52,0.12,0.2,0.3,0.4,0.5,0.1,0.2,0.3,0.4,0.5,0.1,0.22,0.32,0.42,0.5
185,333.167,0.12,0.2,0.3,0.4,0.52,0.12,0.2,0.3,0.4,0.52,0.12,0.2,0.3,0.4,0.5,0.12,0.2,0.3,0.4,0.5,0.1,0.2,0.32,0.42,0.5
186,342.977,0.12,0.2,0.3,0.4,0.48,0.12,0.2,0.3,0.4,0.48,0.12,0.2,0.3,0.4,0.48,0.12,0.2,0.3,0.4,0.48,0.1,0.2,0.32,0.42,0.48
187,353.075,0.12,0.2,0.3,0.4,0.44,0.12,0.2,0.3,0.4,0.44,0.12,0.2,0.3,0.4,0.44,0.12,0.2,0.3,0.4,0.48,0.1,0.2,0.32,0.42,0.5
188,363.469,0.12,0.2,0.3,0.4,0.48,0.12,0.2,0.3,0.4,0.48,0.12,0.2,0.3,0.4,0.48,0.12,0.2,0.3,0.4,0.48,0.1,0.2,0.3,0.38,0.5
189,374.167,0.12,0.2,0.3,0.38,0.48,0.12,0.2,0.3,0.38,0.48,0.12,0.2,0.3,0.34,0.48,0.12,0.2,0.3,0.34,0.48,0.1,0.2,0.3,0.34,0.5
190,385.179,0.12,0.2,0.3,0.38,0.48,0.12,0.2,0.3,0.38,0.48,0.12,0.2,0.3,0.38,0.48,0.12,0.2,0.3,0.38,0.48,0.1,0.2,0.3,0.38,0.5
191,396.513,0.12,0.2,0.26,0.38,0.48,0.12,0.2,0.26,0.38,0.48,0.12,0.2,0.26,0.38,0.48,0.12,0.2,0.26,0.38,0.48,0.12,0.2,0.26,0.38,0.5
192,408.179,0.12,0.2,0.28,0.38,0.42,0.12,0.2,0.28,0.38,0.42,0.12,0.2,0.28,0.38,0.42,0.12,0.2,0.22,0.38,0.42,0.12,0.2,0.28,0.38,0.4
193,420.188,0.12,0.18,0.28,0.34,0.34,0.12,0.18,0.28,0.34,0.34,0.12,0.18,0.28,0.34,0.34,0.12,0.18,0.28,0.34,0.32,0.12,0.16,0.28,0.34,0.32
194,432.548,0.12,0.14,0.28,0.26,0.26,0.12,0.14,0.28,0.26,0.26,0.12,0.14,0.28,0.26,0.26,0.12,0.12,0.26,0.26,0.24,0.12,0.12,0.26,0.26,0.24
195,445.271,0.1,0.1,0.2,0.18,0.18,0.1,0.14,0.18,0.18,0.18,0.1,0.14,0.18,0.18,0.18,0.08,0.14,0.18,0.18,0.18,0.08,0.16,0.18,0.18,0.16
196,458.366,0.06,0.12,0.12,0.1,0.1,0.04,0.12,0.1,0.1,0.1,0.04,0.12,0.1,0.1,0.1,0.04,0.1,0.1,0.1,0.1,0.04,0.1,0.1,0.1,0.1
197,471.845,0.02,0.04,0.04,0.02,0.02,0.04,0.04,0.02,0.02,0.02,0,0.02,0.02,0.02,0.02,0,0.02,0.02,0.02,0.02,0,0.02,0.02,0.02,0.02
198,485.719,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.06,0.06,0.04,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06
199,500,0.12,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14
