gridnumber,capital,Portfolio[0 0 00],Portfolio[0 0 01],Portfolio[0 0 02],Portfolio[0 0 10],Portfolio[0 0 11],Portfolio[0 0 12],Portfolio[0 0 20],Portfolio[0 0 21],Portfolio[0 0 22],Portfolio[0 1 00],Portfolio[0 1 01],Portfolio[0 1 02],Portfolio[0 1 10],Portfolio[0 1 11],Portfolio[0 1 12],Portfolio[0 1 20],Portfolio[0 1 21],Portfolio[0 1 22],Portfolio[0 2 00],Portfolio[0 2 01],Portfolio[0 2 02],Portfolio[0 2 10],Portfolio[0 2 11],Portfolio[0 2 12],Portfolio[0 2 20],Portfolio[0 2 21],Portfolio[0 2 22],Portfolio[1 0 00],Portfolio[1 0 01],Portfolio[1 0 02],Portfolio[1 0 10],Portfolio[1 0 11],Portfolio[1 0 12],Portfolio[1 0 20],Portfolio[1 0 21],Portfolio[1 0 22],Portfolio[1 1 00],Portfolio[1 1 01],Portfolio[1 1 02],Portfolio[1 1 10],Portfolio[1 1 11],Portfolio[1 1 12],Portfolio[1 1 20],Portfolio[1 1 21],Portfolio[1 1 22],Portfolio[1 2 00],Portfolio[1 2 01],Portfolio[1 2 02],Portfolio[1 2 10],Portfolio[1 2 11],Portfolio[1 2 12],Portfolio[1 2 20],Portfolio[1 2 21],Portfolio[1 2 22],Portfolio[2 0 00],Portfolio[2 0 01],Portfolio[2 0 02],Portfolio[2 0 10],Portfolio[2 0 11],Portfolio[2 0 12],Portfolio[2 0 20],Portfolio[2 0 21],Portfolio[2 0 22],Portfolio[2 1 00],Portfolio[2 1 01],Portfolio[2 1 02],Portfolio[2 1 10],Portfolio[2 1 11],Portfolio[2 1 12],Portfolio[2 1 20],Portfolio[2 1 21],Portfolio[2 1 22],Portfolio[2 2 00],Portfolio[2 2 01],Portfolio[2 2 02],Portfolio[2 2 10],Portfolio[2 2 11],Portfolio[2 2 12],Portfolio[2 2 20],Portfolio[2 2 21],Portfolio[2 2 22]
58,16.6092,0,0,0,0.58,0.26,0,0.82,0.73,0.6,0,0,0,0.58,0.26,0,0.82,0.73,0.6,0,0,0,0.58,0.26,0,0.82,0.73,0.6,0,0,0,0.58,0.26,0,0.82,0.73,0.6,0,0,0,0.58,0.26,0,0.82,0.73,0.6,0,0,0,0.58,0.26,0,0.82,0.73,0.6,0,0,0,0.58,0.26,0,0.82,0.73,0.6,0,0,0,0.58,0.26,0,0.82,0.73,0.6,0,0,0,0.58,0.26,0,0.82,0.73,0.6
59,17.3889,0,0,0,0.57,0.26,0,0.81,0.71,0.59,0,0,0,0.57,0.26,0,0.81,0.71,0.59,0,0,0,0.57,0.26,0,0.81,0.71,0.59,0,0,0,0.57,0.26,0,0.81,0.71,0.59,0,0,0,0.57,0.26,0,0.81,0.71,0.59,0,0,0,0.57,0.26,0,0.81,0.71,0.59,0,0,0,0.57,0.26,0,0.81,0.71,0.59,0,0,0,0.57,0.26,0,0.81,0.71,0.59,0,0,0,0.57,0.26,0,0.81,0.71,0.59
60,18.202,0,0,0,0.56,0.25,0,0.8,0.7,0.58,0,0,0,0.56,0.25,0,0.8,0.7,0.58,0,0,0,0.56,0.25,0,0.8,0.7,0.58,0,0,0,0.56,0.25,0,0.8,0.7,0.58,0,0,0,0.56,0.25,0,0.8,0.7,0.58,0,0,0,0.56,0.25,0,0.8,0.7,0.58,0,0,0,0.56,0.25,0,0.8,0.7,0.58,0,0,0,0.56,0.25,0,0.8,0.7,0.58,0,0,0,0.56,0.25,0,0.8,0.7,0.58
61,19.05,0,0,0,0.54,0.25,0,0.79,0.69,0.57,0,0,0,0.54,0.25,0,0.79,0.69,0.57,0,0,0,0.54,0.25,0,0.79,0.69,0.57,0,0,0,0.54,0.25,0,0.79,0.69,0.57,0,0,0,0.54,0.25,0,0.79,0.69,0.57,0,0,0,0.54,0.25,0,0.79,0.69,0.57,0,0,0,0.54,0.25,0,0.79,0.69,0.57,0,0,0,0.54,0.25,0,0.79,0.69,0.57,0,0,0,0.54,0.25,0,0.79,0.69,0.57
62,19.9343,0,0,0,0.52,0.24,0,0.76,0.68,0.56,0,0,0,0.52,0.24,0,0.76,0.68,0.56,0,0,0,0.52,0.24,0,0.76,0.68,0.56,0,0,0,0.52,0.24,0,0.76,0.68,0.56,0,0,0,0.52,0.24,0,0.76,0.68,0.56,0,0,0,0.52,0.24,0,0.76,0.68,0.56,0,0,0,0.52,0.24,0,0.76,0.68,0.56,0,0,0,0.52,0.24,0,0.76,0.68,0.56,0,0,0,0.52,0.24,0,0.76,0.68,0.56
63,20.8564,0,0,0,0.5,0.24,0,0.72,0.67,0.54,0,0,0,0.5,0.24,0,0.72,0.67,0.54,0,0,0,0.5,0.24,0,0.72,0.67,0.54,0,0,0,0.5,0.24,0,0.72,0.67,0.54,0,0,0,0.5,0.24,0,0.72,0.67,0.54,0,0,0,0.5,0.24,0,0.72,0.67,0.54,0,0,0,0.5,0.24,0,0.72,0.67,0.54,0,0,0,0.5,0.24,0,0.72,0.67,0.54,0,0,0,0.5,0.24,0,0.72,0.67,0.54
64,21.818,0,0,0,0.48,0.23,0,0.7,0.66,0.51,0,0,0,0.48,0.23,0,0.7,0.66,0.51,0,0,0,0.48,0.23,0,0.7,0.66,0.51,0,0,0,0.48,0.23,0,0.7,0.66,0.51,0,0,0,0.48,0.23,0,0.7,0.66,0.51,0,0,0,0.48,0.23,0,0.7,0.66,0.51,0,0,0,0.48,0.23,0,0.7,0.66,0.51,0,0,0,0.48,0.23,0,0.7,0.66,0.51,0,0,0,0.48,0.23,0,0.7,0.66,0.51
65,22.8208,0,0,0,0.47,0.23,0,0.68,0.66,0.49,0,0,0,0.47,0.23,0,0.68,0.66,0.49,0,0,0,0.47,0.23,0,0.68,0.66,0.49,0,0,0,0.47,0.23,0,0.68,0.66,0.49,0,0,0,0.47,0.23,0,0.68,0.66,0.49,0,0,0,0.47,0.23,0,0.68,0.66,0.49,0,0,0,0.47,0.23,0,0.68,0.66,0.49,0,0,0,0.47,0.23,0,0.68,0.66,0.49,0,0,0,0.47,0.23,0,0.68,0.66,0.49
66,23.8665,0,0,0,0.46,0.22,0,0.67,0.65,0.48,0,0,0,0.46,0.22,0,0.67,0.65,0.48,0,0,0,0.46,0.22,0,0.67,0.65,0.48,0,0,0,0.46,0.22,0,0.67,0.65,0.48,0,0,0,0.46,0.22,0,0.67,0.65,0.48,0,0,0,0.46,0.22,0,0.67,0.65,0.48,0,0,0,0.46,0.22,0,0.67,0.65,0.48,0,0,0,0.46,0.22,0,0.67,0.65,0.48,0,0,0,0.46,0.22,0,0.67,0.65,0.48
67,24.957,0,0,0,0.46,0.22,0,0.67,0.64,0.46,0,0,0,0.46,0.22,0,0.67,0.64,0.46,0,0,0,0.46,0.22,0,0.67,0.64,0.46,0,0,0,0.46,0.22,0,0.67,0.64,0.46,0,0,0,0.46,0.22,0,0.67,0.64,0.46,0,0,0,0.46,0.22,0,0.67,0.64,0.46,0,0,0,0.46,0.22,0,0.67,0.64,0.46,0,0,0,0.46,0.22,0,0.67,0.64,0.46,0,0,0,0.46,0.22,0,0.67,0.64,0.46
68,26.0942,0,0,0,0.45,0.22,0,0.66,0.64,0.45,0,0,0,0.45,0.22,0,0.66,0.64,0.45,0,0,0,0.45,0.22,0,0.66,0.64,0.45,0,0,0,0.45,0.22,0,0.66,0.64,0.45,0,0,0,0.45,0.22,0,0.66,0.64,0.45,0,0,0,0.45,0.22,0,0.66,0.64,0.45,0,0,0,0.45,0.22,0,0.66,0.64,0.45,0,0,0,0.45,0.22,0,0.66,0.64,0.45,0,0,0,0.45,0.22,0,0.66,0.64,0.45
69,27.2801,0,0,0,0.45,0.22,0,0.66,0.63,0.45,0,0,0,0.45,0.22,0,0.66,0.63,0.45,0,0,0,0.45,0.22,0,0.66,0.63,0.45,0,0,0,0.45,0.22,0,0.66,0.63,0.45,0,0,0,0.45,0.22,0,0.66,0.63,0.45,0,0,0,0.45,0.22,0,0.66,0.63,0.45,0,0,0,0.45,0.22,0,0.66,0.63,0.45,0,0,0,0.45,0.22,0,0.66,0.63,0.45,0,0,0,0.45,0.22,0,0.66,0.63,0.45
70,28.5168,0,0,0,0.44,0.22,0,0.65,0.63,0.44,0,0,0,0.44,0.22,0,0.65,0.63,0.44,0,0,0,0.44,0.22,0,0.65,0.63,0.44,0,0,0,0.44,0.22,0,0.65,0.63,0.44,0,0,0,0.44,0.22,0,0.65,0.63,0.44,0,0,0,0.44,0.22,0,0.65,0.63,0.44,0,0,0,0.44,0.22,0,0.65,0.63,0.44,0,0,0,0.44,0.22,0,0.65,0.63,0.44,0,0,0,0.44,0.22,0,0.65,0.63,0.44
71,29.8064,0,0,0,0.44,0.21,0,0.65,0.62,0.44,0,0,0,0.44,0.21,0,0.65,0.62,0.44,0,0,0,0.44,0.21,0,0.65,0.62,0.44,0,0,0,0.44,0.21,0,0.65,0.62,0.44,0,0,0,0.44,0.21,0,0.65,0.62,0.44,0,0,0,0.44,0.21,0,0.65,0.62,0.44,0,0,0,0.44,0.21,0,0.65,0.62,0.44,0,0,0,0.44,0.21,0,0.65,0.62,0.44,0,0,0,0.44,0.21,0,0.65,0.62,0.44
72,31.1513,0,0,0,0.43,0.21,0,0.65,0.61,0.43,0,0,0,0.43,0.21,0,0.65,0.61,0.43,0,0,0,0.43,0.21,0,0.65,0.61,0.43,0,0,0,0.43,0.21,0,0.65,0.61,0.43,0,0,0,0.43,0.21,0,0.65,0.61,0.43,0,0,0,0.43,0.21,0,0.65,0.61,0.43,0,0,0,0.43,0.21,0,0.65,0.61,0.43,0,0,0,0.43,0.21,0,0.65,0.61,0.43,0,0,0,0.43,0.21,0,0.65,0.61,0.43
73,32.5537,0,0,0,0.43,0.21,0,0.64,0.6,0.43,0,0,0,0.43,0.21,0,0.64,0.6,0.43,0,0,0,0.43,0.21,0,0.64,0.6,0.43,0,0,0,0.43,0.21,0,0.64,0.6,0.43,0,0,0,0.43,0.21,0,0.64,0.6,0.43,0,0,0,0.43,0.21,0,0.64,0.6,0.43,0,0,0,0.43,0.21,0,0.64,0.6,0.43,0,0,0,0.43,0.21,0,0.64,0.6,0.43,0,0,0,0.43,0.21,0,0.64,0.6,0.43
74,34.0162,0,0,0,0.43,0.21,0,0.64,0.56,0.43,0,0,0,0.43,0.21,0,0.64,0.56,0.43,0,0,0,0.43,0.21,0,0.64,0.56,0.43,0,0,0,0.43,0.21,0,0.64,0.56,0.43,0,0,0,0.43,0.21,0,0.64,0.56,0.43,0,0,0,0.43,0.21,0,0.64,0.56,0.43,0,0,0,0.43,0.21,0,0.64,0.56,0.43,0,0,0,0.43,0.21,0,0.64,0.56,0.43,0,0,0,0.43,0.21,0,0.64,0.56,0.43
75,35.5413,0,0,0,0.43,0.21,0,0.64,0.49,0.43,0,0,0,0.43,0.21,0,0.64,0.49,0.43,0,0,0,0.43,0.21,0,0.64,0.49,0.43,0,0,0,0.43,0.21,0,0.64,0.49,0.43,0,0,0,0.43,0.21,0,0.64,0.49,0.43,0,0,0,0.43,0.21,0,0.64,0.49,0.43,0,0,0,0.43,0.21,0,0.64,0.49,0.43,0,0,0,0.43,0.21,0,0.64,0.49,0.43,0,0,0,0.43,0.21,0,0.64,0.49,0.43
76,37.1318,0,0,0,0.43,0.21,0,0.63,0.47,0.43,0,0,0,0.43,0.21,0,0.63,0.47,0.43,0,0,0,0.43,0.21,0,0.63,0.47,0.43,0,0,0,0.43,0.21,0,0.63,0.47,0.43,0,0,0,0.43,0.21,0,0.63,0.47,0.43,0,0,0,0.43,0.21,0,0.63,0.47,0.43,0,0,0,0.43,0.21,0,0.63,0.47,0.43,0,0,0,0.43,0.21,0,0.63,0.47,0.43,0,0,0,0.43,0.21,0,0.63,0.47,0.43
77,38.7903,0,0,0,0.42,0.21,0,0.63,0.47,0.42,0,0,0,0.42,0.21,0,0.63,0.47,0.42,0,0,0,0.42,0.21,0,0.63,0.47,0.42,0,0,0,0.42,0.21,0,0.63,0.47,0.42,0,0,0,0.42,0.21,0,0.63,0.47,0.42,0,0,0,0.42,0.21,0,0.63,0.47,0.42,0,0,0,0.42,0.21,0,0.63,0.47,0.42,0,0,0,0.42,0.21,0,0.63,0.47,0.42,0,0,0,0.42,0.21,0,0.63,0.47,0.42
78,40.5199,0,0,0,0.42,0.21,0,0.63,0.46,0.42,0,0,0,0.42,0.21,0,0.63,0.46,0.42,0,0,0,0.42,0.21,0,0.63,0.46,0.42,0,0,0,0.42,0.21,0,0.63,0.46,0.42,0,0,0,0.42,0.21,0,0.63,0.46,0.42,0,0,0,0.42,0.21,0,0.63,0.46,0.42,0,0,0,0.42,0.21,0,0.63,0.46,0.42,0,0,0,0.42,0.21,0,0.63,0.46,0.42,0,0,0,0.42,0.21,0,0.63,0.46,0.42
79,42.3235,0,0,0,0.42,0.21,0,0.62,0.46,0.42,0,0,0,0.42,0.21,0,0.62,0.46,0.42,0,0,0,0.42,0.21,0,0.62,0.46,0.42,0,0,0,0.42,0.21,0,0.62,0.46,0.42,0,0,0,0.42,0.21,0,0.62,0.46,0.42,0,0,0,0.42,0.21,0,0.62,0.46,0.42,0,0,0,0.42,0.21,0,0.62,0.46,0.42,0,0,0,0.42,0.21,0,0.62,0.46,0.42,0,0,0,0.42,0.21,0,0.62,0.46,0.42
80,44.2044,0,0,0,0.41,0.21,0,0.61,0.45,0.41,0,0,0,0.41,0.21,0,0.61,0.45,0.41,0,0,0,0.41,0.21,0,0.61,0.45,0.41,0,0,0,0.41,0.21,0,0.61,0.45,0.41,0,0,0,0.41,0.21,0,0.61,0.45,0.41,0,0,0,0.41,0.21,0,0.61,0.45,0.41,0,0,0,0.41,0.21,0,0.61,0.45,0.41,0,0,0,0.41,0.21,0,0.61,0.45,0.41,0,0,0,0.41,0.21,0,0.61,0.45,0.41
81,46.1658,0,0,0,0.41,0.21,0.01,0.49,0.45,0.41,0,0,0,0.41,0.21,0.01,0.49,0.45,0.41,0,0,0,0.41,0.21,0.01,0.49,0.45,0.41,0,0,0,0.41,0.21,0.01,0.49,0.45,0.41,0,0,0,0.41,0.21,0.01,0.49,0.45,0.41,0,0,0,0.41,0.21,0.01,0.49,0.45,0.41,0,0,0,0.41,0.21,0.01,0.49,0.45,0.41,0,0,0,0.41,0.21,0.01,0.49,0.45,0.41,0,0,0,0.41,0.21,0.01,0.49,0.45,0.41
82,48.2111,0,0,0,0.41,0.21,0.01,0.48,0.45,0.41,0,0,0,0.41,0.21,0.01,0.48,0.45,0.41,0,0,0,0.41,0.21,0.01,0.48,0.45,0.41,0,0,0,0.41,0.21,0.01,0.48,0.45,0.41,0,0,0,0.41,0.21,0.01,0.48,0.45,0.41,0,0,0,0.41,0.21,0.01,0.48,0.45,0.41,0,0,0,0.41,0.21,0.01,0.48,0.45,0.41,0,0,0,0.41,0.21,0.01,0.48,0.45,0.41,0,0,0,0.41,0.21,0.01,0.48,0.45,0.41
83,50.3441,0,0,0,0.4,0.21,0.01,0.47,0.45,0.4,0,0,0,0.4,0.21,0.01,0.47,0.45,0.4,0,0,0,0.4,0.21,0.01,0.47,0.45,0.4,0,0,0,0.4,0.21,0.01,0.47,0.45,0.4,0,0,0,0.4,0.21,0.01,0.47,0.45,0.4,0,0,0,0.4,0.21,0.01,0.47,0.45,0.4,0,0,0,0.4,0.21,0.01,0.47,0.45,0.4,0,0,0,0.4,0.21,0.01,0.47,0.45,0.4,0,0,0,0.4,0.21,0.01,0.47,0.45,0.4
84,52.5684,0.01,0,0,0.4,0.21,0.01,0.47,0.45,0.4,0.01,0,0,0.4,0.21,0.01,0.47,0.45,0.4,0.01,0,0,0.4,0.21,0.01,0.47,0.45,0.4,0.01,0,0,0.4,0.21,0.01,0.47,0.45,0.4,0.01,0,0,0.4,0.21,0.01,0.47,0.45,0.4,0.01,0,0,0.4,0.21,0.01,0.47,0.45,0.4,0.01,0,0,0.4,0.21,0.01,0.47,0.45,0.4,0.01,0,0,0.4,0.21,0.01,0.47,0.45,0.4,0.01,0,0,0.4,0.21,0.01,0.47,0.45,0.4
85,54.888,0.01,0,0,0.4,0.2,0.02,0.47,0.45,0.39,0.01,0,0,0.4,0.2,0.02,0.47,0.45,0.39,0.01,0,0,0.4,0.2,0.02,0.47,0.45,0.39,0.01,0,0,0.4,0.2,0.02,0.47,0.45,0.39,0.01,0,0,0.4,0.2,0.02,0.47,0.45,0.39,0.01,0,0,0.4,0.2,0.02,0.47,0.45,0.39,0.01,0,0,0.4,0.2,0.02,0.47,0.45,0.39,0.01,0,0,0.4,0.2,0.02,0.47,0.45,0.39,0.01,0,0,0.4,0.2,0.02,0.47,0.45,0.39
86,57.3069,0.01,0,0,0.39,0.2,0.02,0.47,0.44,0.39,0.01,0,0,0.39,0.2,0.02,0.47,0.44,0.39,0.01,0,0,0.39,0.2,0.02,0.47,0.44,0.39,0.01,0,0,0.39,0.2,0.02,0.47,0.44,0.39,0.01,0,0,0.39,0.2,0.02,0.47,0.44,0.39,0.01,0,0,0.39,0.2,0.02,0.47,0.44,0.39,0.01,0,0,0.39,0.2,0.02,0.47,0.44,0.39,0.01,0,0,0.39,0.2,0.02,0.47,0.44,0.39,0.01,0,0,0.39,0.2,0.02,0.47,0.44,0.39
87,59.8293,0.01,0,0,0.39,0.2,0.02,0.47,0.44,0.39,0.01,0,0,0.39,0.2,0.02,0.47,0.44,0.39,0.01,0,0,0.39,0.2,0.02,0.47,0.44,0.39,0.01,0,0,0.39,0.2,0.02,0.47,0.44,0.39,0.01,0,0,0.39,0.2,0.02,0.47,0.44,0.39,0.01,0,0,0.39,0.2,0.02,0.47,0.44,0.39,0.01,0,0,0.39,0.2,0.02,0.47,0.44,0.39,0.01,0,0,0.39,0.2,0.02,0.47,0.44,0.39,0.01,0,0,0.39,0.2,0.02,0.47,0.44,0.39
88,62.4598,0.02,0,0,0.39,0.2,0.02,0.46,0.43,0.39,0.02,0,0,0.39,0.2,0.02,0.46,0.43,0.39,0.02,0,0,0.39,0.2,0.02,0.46,0.43,0.39,0.02,0,0,0.39,0.2,0.02,0.46,0.43,0.39,0.02,0,0,0.39,0.2,0.02,0.46,0.43,0.39,0.02,0,0,0.39,0.2,0.02,0.46,0.43,0.39,0.02,0,0,0.39,0.2,0.02,0.46,0.43,0.39,0.02,0,0,0.39,0.2,0.02,0.46,0.43,0.39,0.02,0,0,0.39,0.2,0.02,0.46,0.43,0.39
89,65.2029,0.02,0,0,0.38,0.2,0.03,0.46,0.43,0.38,0.02,0,0,0.38,0.2,0.03,0.46,0.43,0.38,0.02,0,0,0.38,0.2,0.03,0.46,0.43,0.38,0.02,0,0,0.38,0.2,0.03,0.46,0.43,0.38,0.02,0,0,0.38,0.2,0.03,0.46,0.43,0.38,0.02,0,0,0.38,0.2,0.03,0.46,0.43,0.38,0.02,0,0,0.38,0.2,0.03,0.46,0.43,0.38,0.02,0,0,0.38,0.2,0.03,0.46,0.43,0.38,0.02,0,0,0.38,0.2,0.03,0.46,0.43,0.38
90,68.0635,0.02,0,0,0.38,0.19,0.03,0.46,0.42,0.38,0.02,0,0,0.38,0.19,0.03,0.46,0.42,0.38,0.02,0,0,0.38,0.19,0.03,0.46,0.42,0.38,0.02,0,0,0.38,0.19,0.03,0.46,0.42,0.38,0.02,0,0,0.38,0.19,0.03,0.46,0.42,0.38,0.02,0,0,0.38,0.19,0.03,0.46,0.42,0.38,0.02,0,0,0.38,0.19,0.03,0.46,0.42,0.38,0.02,0,0,0.38,0.19,0.03,0.46,0.42,0.38,0.02,0,0,0.38,0.19,0.03,0.46,0.42,0.38
91,71.0466,0.03,0,0,0.38,0.19,0.03,0.46,0.41,0.38,0.03,0,0,0.38,0.19,0.03,0.46,0.41,0.38,0.03,0,0,0.38,0.19,0.03,0.46,0.41,0.38,0.03,0,0,0.38,0.19,0.03,0.46,0.41,0.38,0.03,0,0,0.38,0.19,0.03,0.46,0.41,0.38,0.03,0,0,0.38,0.19,0.03,0.46,0.41,0.38,0.03,0,0,0.38,0.19,0.03,0.46,0.41,0.38,0.03,0,0,0.38,0.19,0.03,0.46,0.41,0.38,0.03,0,0,0.38,0.19,0.03,0.46,0.41,0.38
92,74.1574,0.03,0,0,0.37,0.19,0.03,0.46,0.41,0.38,0.03,0,0,0.37,0.19,0.03,0.46,0.41,0.38,0.03,0,0,0.37,0.19,0.03,0.46,0.41,0.38,0.03,0,0,0.37,0.19,0.03,0.46,0.41,0.38,0.03,0,0,0.37,0.19,0.03,0.46,0.41,0.38,0.03,0,0,0.37,0.19,0.03,0.46,0.41,0.38,0.03,0,0,0.37,0.19,0.03,0.46,0.41,0.38,0.03,0,0,0.37,0.19,0.03,0.46,0.41,0.38,0.03,0,0,0.37,0.19,0.03,0.46,0.41,0.38
93,77.4014,0.03,0,0,0.37,0.19,0.04,0.47,0.4,0.37,0.03,0,0,0.37,0.19,0.04,0.47,0.4,0.37,0.03,0,0,0.37,0.19,0.04,0.47,0.4,0.37,0.03,0,0,0.37,0.19,0.04,0.47,0.4,0.37,0.03,0,0,0.37,0.19,0.04,0.47,0.4,0.37,0.03,0,0,0.37,0.19,0.04,0.47,0.4,0.37,0.03,0,0,0.37,0.19,0.04,0.47,0.4,0.37,0.03,0,0,0.37,0.19,0.04,0.47,0.4,0.37,0.03,0,0,0.37,0.19,0.04,0.47,0.4,0.37
94,80.7843,0.03,0,0,0.28,0.18,0.04,0.47,0.4,0.37,0.03,0,0,0.28,0.18,0.04,0.47,0.4,0.37,0.03,0,0,0.28,0.18,0.04,0.47,0.4,0.37,0.03,0,0,0.28,0.18,0.04,0.47,0.4,0.37,0.03,0,0,0.28,0.18,0.04,0.47,0.4,0.37,0.03,0,0,0.28,0.18,0.04,0.47,0.4,0.37,0.03,0,0,0.28,0.18,0.04,0.47,0.4,0.37,0.03,0,0,0.28,0.18,0.04,0.47,0.4,0.37,0.03,0,0,0.28,0.18,0.04,0.47,0.4,0.37
95,84.3121,0.03,0,0,0.27,0.18,0.04,1,0.41,0.37,0.03,0,0,0.27,0.18,0.04,1,0.41,0.37,0.03,0,0,0.27,0.18,0.04,1,0.41,0.37,0.03,0,0,0.27,0.18,0.04,1,0.41,0.37,0.03,0,0,0.27,0.18,0.04,1,0.41,0.37,0.03,0,0,0.27,0.18,0.04,1,0.41,0.37,0.03,0,0,0.27,0.18,0.04,1,0.41,0.37,0.03,0,0,0.27,0.18,0.04,1,0.41,0.37,0.03,0,0,0.27,0.18,0.04,1,0.41,0.37
96,87.991,0.04,0,0,0.27,0.18,0.04,1,1,0.37,0.04,0,0,0.27,0.18,0.04,1,1,0.37,0.04,0,0,0.27,0.18,0.04,1,1,0.37,0.04,0,0,0.27,0.18,0.04,1,1,0.37,0.04,0,0,0.27,0.18,0.04,1,1,0.37,0.04,0,0,0.27,0.18,0.04,1,1,0.37,0.04,0,0,0.27,0.18,0.04,1,1,0.37,0.04,0,0,0.27,0.18,0.04,1,1,0.37,0.04,0,0,0.27,0.18,0.04,1,1,0.37
97,91.8274,0.04,0,0,0.27,0.18,0.04,1,1,0.37,0.04,0,0,0.27,0.18,0.04,1,1,0.37,0.04,0,0,0.27,0.18,0.04,1,1,0.37,0.04,0,0,0.27,0.18,0.04,1,1,0.37,0.04,0,0,0.27,0.18,0.04,1,1,0.37,0.04,0,0,0.27,0.18,0.04,1,1,0.37,0.04,0,0,0.27,0.18,0.04,1,1,0.37,0.04,0,0,0.27,0.18,0.04,1,1,0.37,0.04,0,0,0.27,0.18,0.04,1,1,0.37
98,95.828,0.04,0,0,0.38,0.17,0.04,1,1,1,0.04,0,0,0.38,0.17,0.04,1,1,1,0.04,0,0,0.38,0.17,0.04,1,1,1,0.04,0,0,0.38,0.17,0.04,1,1,1,0.04,0,0,0.38,0.17,0.04,1,1,1,0.04,0,0,0.38,0.17,0.04,1,1,1,0.04,0,0,0.38,0.17,0.04,1,1,1,0.04,0,0,0.38,0.17,0.04,1,1,1,0.04,0,0,0.38,0.17,0.04,1,1,1
99,100,0.04,0,0,1,0.18,0.05,1,1,1,0.04,0,0,1,0.18,0.05,1,1,1,0.04,0,0,1,0.18,0.05,1,1,1,0.04,0,0,1,0.18,0.05,1,1,1,0.04,0,0,1,0.18,0.05,1,1,1,0.04,0,0,1,0.18,0.05,1,1,1,0.04,0,0,1,0.18,0.05,1,1,1,0.04,0,0,1,0.18,0.05,1,1,1,0.04,0,0,1,0.18,0.05,1,1,1
