gridnumber,capital,Portfolio[0 0],Portfolio[1 0],Portfolio[2 0],Portfolio[3 0],Portfolio[4 0],Portfolio[5 0],Portfolio[6 0],Portfolio[0 1],Portfolio[1 1],Portfolio[2 1],Portfolio[3 1],Portfolio[4 1],Portfolio[5 1],Portfolio[6 1],Portfolio[0 2],Portfolio[1 2],Portfolio[2 2],Portfolio[3 2],Portfolio[4 2],Portfolio[5 2],Portfolio[6 2],Portfolio[0 3],Portfolio[1 3],Portfolio[2 3],Portfolio[3 3],Portfolio[4 3],Portfolio[5 3],Portfolio[6 3],Portfolio[0 4],Portfolio[1 4],Portfolio[2 4],Portfolio[3 4],Portfolio[4 4],Portfolio[5 4],Portfolio[6 4],Portfolio[0 5],Portfolio[1 5],Portfolio[2 5],Portfolio[3 5],Portfolio[4 5],Portfolio[5 5],Portfolio[6 5],Portfolio[0 6],Portfolio[1 6],Portfolio[2 6],Portfolio[3 6],Portfolio[4 6],Portfolio[5 6],Portfolio[6 6]
64,1.75409,0.45,0.46,0.46,0.46,0.46,0.46,0.45,0.45,0.46,0.46,0.46,0.46,0.46,0.45,0.45,0.46,0.46,0.46,0.46,0.46,0.45,0.45,0.46,0.46,0.46,0.46,0.46,0.45,0.45,0.46,0.46,0.46,0.46,0.46,0.45,0.45,0.46,0.46,0.46,0.46,0.46,0.45,0.45,0.46,0.46,0.46,0.46,0.46,0.45
65,1.79283,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45
66,1.83202,0.45,0.45,0.45,0.45,0.45,0.45,0.44,0.45,0.45,0.45,0.45,0.45,0.45,0.44,0.45,0.45,0.45,0.45,0.45,0.45,0.44,0.45,0.45,0.45,0.45,0.45,0.45,0.44,0.45,0.45,0.45,0.45,0.45,0.45,0.44,0.45,0.45,0.45,0.45,0.45,0.45,0.44,0.45,0.45,0.45,0.45,0.45,0.45,0.44
67,1.87166,0.46,0.45,0.45,0.45,0.45,0.45,0.46,0.46,0.45,0.45,0.45,0.45,0.45,0.46,0.46,0.45,0.45,0.45,0.45,0.45,0.46,0.46,0.45,0.45,0.45,0.45,0.45,0.46,0.46,0.45,0.45,0.45,0.45,0.45,0.46,0.46,0.45,0.45,0.45,0.45,0.45,0.46,0.46,0.45,0.45,0.45,0.45,0.45,0.46
68,1.91177,0.46,0.46,0.45,0.45,0.45,0.46,0.46,0.46,0.46,0.45,0.45,0.45,0.46,0.46,0.46,0.46,0.45,0.45,0.45,0.46,0.46,0.46,0.46,0.45,0.45,0.45,0.46,0.46,0.46,0.46,0.45,0.45,0.45,0.46,0.46,0.46,0.46,0.45,0.45,0.45,0.46,0.46,0.46,0.46,0.45,0.45,0.45,0.46,0.46
69,1.95234,0.46,0.46,0.46,0.46,0.46,0.47,0.48,0.46,0.46,0.46,0.46,0.46,0.47,0.48,0.46,0.46,0.46,0.46,0.46,0.47,0.48,0.46,0.46,0.46,0.46,0.46,0.47,0.48,0.46,0.46,0.46,0.46,0.46,0.47,0.48,0.46,0.46,0.46,0.46,0.46,0.47,0.48,0.46,0.46,0.46,0.46,0.46,0.47,0.48
70,1.99338,0.48,0.47,0.47,0.47,0.47,0.48,0.49,0.48,0.47,0.47,0.47,0.47,0.48,0.49,0.48,0.47,0.47,0.47,0.47,0.48,0.49,0.48,0.47,0.47,0.47,0.47,0.48,0.49,0.48,0.47,0.47,0.47,0.47,0.48,0.49,0.48,0.47,0.47,0.47,0.47,0.48,0.49,0.48,0.47,0.47,0.47,0.47,0.48,0.49
71,2.03489,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49
72,2.07689,0.48,0.48,0.49,0.49,0.49,0.5,0.49,0.48,0.48,0.49,0.49,0.49,0.5,0.49,0.48,0.48,0.49,0.49,0.49,0.5,0.49,0.48,0.48,0.49,0.49,0.49,0.5,0.49,0.48,0.48,0.49,0.49,0.49,0.5,0.49,0.48,0.48,0.49,0.49,0.49,0.5,0.49,0.48,0.48,0.49,0.49,0.49,0.5,0.49
73,2.11937,0.49,0.49,0.49,0.49,0.49,0.48,0.48,0.49,0.49,0.49,0.49,0.49,0.48,0.48,0.49,0.49,0.49,0.49,0.49,0.48,0.48,0.49,0.49,0.49,0.49,0.49,0.48,0.48,0.49,0.49,0.49,0.49,0.49,0.48,0.48,0.49,0.49,0.49,0.49,0.49,0.48,0.48,0.49,0.49,0.49,0.49,0.49,0.48,0.48
74,2.16234,0.47,0.47,0.48,0.48,0.48,0.48,0.48,0.47,0.47,0.48,0.48,0.48,0.48,0.48,0.47,0.47,0.48,0.48,0.48,0.48,0.48,0.47,0.47,0.48,0.48,0.48,0.48,0.48,0.47,0.47,0.48,0.48,0.48,0.48,0.48,0.47,0.47,0.48,0.48,0.48,0.48,0.48,0.47,0.47,0.48,0.48,0.48,0.48,0.48
75,2.20581,0.46,0.47,0.47,0.48,0.48,0.48,0.48,0.46,0.47,0.47,0.48,0.48,0.48,0.48,0.46,0.47,0.47,0.48,0.48,0.48,0.48,0.46,0.47,0.47,0.48,0.48,0.48,0.48,0.46,0.47,0.47,0.48,0.48,0.48,0.48,0.46,0.47,0.47,0.48,0.48,0.48,0.48,0.46,0.47,0.47,0.48,0.48,0.48,0.48
76,2.24979,0.47,0.47,0.48,0.48,0.48,0.49,0.49,0.47,0.47,0.48,0.48,0.48,0.49,0.49,0.47,0.47,0.48,0.48,0.48,0.49,0.49,0.47,0.47,0.48,0.48,0.48,0.49,0.49,0.47,0.47,0.48,0.48,0.48,0.49,0.49,0.47,0.47,0.48,0.48,0.48,0.49,0.49,0.47,0.47,0.48,0.48,0.48,0.49,0.49
77,2.29427,0.47,0.48,0.49,0.5,0.51,0.51,0.52,0.47,0.48,0.49,0.5,0.51,0.51,0.52,0.47,0.48,0.49,0.5,0.51,0.51,0.52,0.47,0.48,0.49,0.5,0.51,0.51,0.52,0.47,0.48,0.49,0.5,0.51,0.51,0.52,0.47,0.48,0.49,0.5,0.51,0.51,0.52,0.47,0.48,0.49,0.5,0.51,0.51,0.52
78,2.33927,0.46,0.46,0.46,0.47,0.48,0.49,0.5,0.46,0.46,0.46,0.47,0.48,0.49,0.5,0.46,0.46,0.46,0.47,0.48,0.49,0.5,0.46,0.46,0.46,0.47,0.48,0.49,0.5,0.46,0.46,0.46,0.47,0.48,0.49,0.5,0.46,0.46,0.46,0.47,0.48,0.49,0.5,0.46,0.46,0.46,0.47,0.48,0.49,0.5
79,2.38479,0.46,0.46,0.47,0.47,0.48,0.49,0.5,0.46,0.46,0.47,0.47,0.48,0.49,0.5,0.46,0.46,0.47,0.47,0.48,0.49,0.5,0.46,0.46,0.47,0.47,0.48,0.49,0.5,0.46,0.46,0.47,0.47,0.48,0.49,0.5,0.46,0.46,0.47,0.47,0.48,0.49,0.5,0.46,0.46,0.47,0.47,0.48,0.49,0.5
80,2.43084,0.46,0.46,0.47,0.47,0.48,0.49,0.49,0.46,0.46,0.47,0.47,0.48,0.49,0.49,0.46,0.46,0.47,0.47,0.48,0.49,0.49,0.46,0.46,0.47,0.47,0.48,0.49,0.49,0.46,0.46,0.47,0.47,0.48,0.49,0.49,0.46,0.46,0.47,0.47,0.48,0.49,0.49,0.46,0.46,0.47,0.47,0.48,0.49,0.49
81,2.47742,0.45,0.46,0.46,0.46,0.46,0.47,0.47,0.45,0.46,0.46,0.46,0.46,0.47,0.47,0.45,0.46,0.46,0.46,0.46,0.47,0.47,0.45,0.46,0.46,0.46,0.46,0.47,0.47,0.45,0.46,0.46,0.46,0.46,0.47,0.47,0.45,0.46,0.46,0.46,0.46,0.47,0.47,0.45,0.46,0.46,0.46,0.46,0.47,0.47
82,2.52455,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47
83,2.57221,0.47,0.47,0.46,0.46,0.46,0.46,0.46,0.47,0.47,0.46,0.46,0.46,0.46,0.46,0.47,0.47,0.46,0.46,0.46,0.46,0.46,0.47,0.47,0.46,0.46,0.46,0.46,0.46,0.47,0.47,0.46,0.46,0.46,0.46,0.46,0.47,0.47,0.46,0.46,0.46,0.46,0.46,0.47,0.47,0.46,0.46,0.46,0.46,0.46
84,2.62043,0.49,0.49,0.48,0.48,0.47,0.47,0.46,0.49,0.49,0.48,0.48,0.47,0.47,0.46,0.49,0.49,0.48,0.48,0.47,0.47,0.46,0.49,0.49,0.49,0.48,0.47,0.47,0.46,0.49,0.49,0.49,0.48,0.47,0.47,0.46,0.49,0.49,0.49,0.48,0.47,0.47,0.46,0.49,0.49,0.49,0.48,0.47,0.47,0.46
85,2.66921,0.49,0.49,0.48,0.48,0.48,0.47,0.47,0.49,0.49,0.48,0.48,0.48,0.47,0.47,0.49,0.49,0.48,0.48,0.48,0.47,0.47,0.49,0.49,0.48,0.48,0.48,0.47,0.47,0.49,0.49,0.48,0.48,0.48,0.47,0.47,0.49,0.49,0.48,0.48,0.48,0.47,0.47,0.49,0.49,0.48,0.48,0.48,0.47,0.47
86,2.71856,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49
87,2.76847,0.49,0.5,0.49,0.49,0.49,0.49,0.49,0.49,0.5,0.49,0.49,0.49,0.49,0.49,0.49,0.5,0.49,0.49,0.49,0.49,0.49,0.49,0.5,0.49,0.49,0.49,0.49,0.49,0.49,0.5,0.49,0.49,0.49,0.49,0.49,0.49,0.5,0.49,0.49,0.49,0.49,0.49,0.49,0.5,0.49,0.49,0.49,0.49,0.49
88,2.81897,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
89,2.87004,0.51,0.51,0.51,0.51,0.5,0.5,0.5,0.51,0.51,0.51,0.51,0.5,0.5,0.5,0.51,0.51,0.51,0.51,0.5,0.5,0.5,0.51,0.51,0.51,0.51,0.5,0.5,0.5,0.51,0.51,0.51,0.51,0.5,0.5,0.5,0.51,0.51,0.51,0.51,0.5,0.5,0.5,0.51,0.51,0.51,0.51,0.5,0.5,0.5
90,2.92171,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
91,2.97398,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
92,3.02686,0.5,0.51,0.51,0.51,0.52,0.52,0.52,0.5,0.51,0.51,0.51,0.52,0.52,0.52,0.5,0.51,0.51,0.51,0.52,0.52,0.52,0.5,0.51,0.51,0.51,0.52,0.52,0.52,0.5,0.51,0.51,0.51,0.52,0.52,0.52,0.5,0.51,0.51,0.51,0.52,0.52,0.52,0.5,0.51,0.51,0.51,0.52,0.52,0.52
93,3.08035,0.51,0.51,0.51,0.52,0.52,0.52,0.52,0.51,0.51,0.51,0.52,0.52,0.52,0.52,0.51,0.51,0.51,0.52,0.52,0.52,0.52,0.51,0.51,0.51,0.52,0.52,0.52,0.52,0.51,0.51,0.51,0.52,0.52,0.52,0.52,0.51,0.51,0.51,0.52,0.52,0.52,0.52,0.51,0.51,0.51,0.52,0.52,0.52,0.52
94,3.13445,0.51,0.5,0.5,0.5,0.51,0.51,0.51,0.51,0.5,0.5,0.5,0.51,0.51,0.51,0.51,0.5,0.5,0.5,0.51,0.51,0.51,0.51,0.5,0.5,0.5,0.51,0.51,0.51,0.51,0.5,0.5,0.5,0.51,0.51,0.51,0.51,0.5,0.5,0.5,0.51,0.51,0.51,0.51,0.5,0.5,0.5,0.51,0.51,0.51
95,3.18919,0.51,0.51,0.51,0.51,0.51,0.52,0.52,0.51,0.51,0.51,0.51,0.51,0.52,0.52,0.51,0.51,0.51,0.51,0.51,0.52,0.52,0.51,0.51,0.51,0.51,0.51,0.52,0.52,0.51,0.51,0.51,0.51,0.51,0.52,0.52,0.51,0.51,0.51,0.51,0.51,0.52,0.52,0.51,0.51,0.51,0.51,0.51,0.52,0.52
96,3.24455,0.5,0.5,0.51,0.51,0.51,0.52,0.52,0.5,0.5,0.51,0.51,0.51,0.52,0.52,0.5,0.5,0.51,0.51,0.51,0.52,0.52,0.5,0.5,0.51,0.51,0.51,0.52,0.52,0.5,0.5,0.51,0.51,0.51,0.52,0.52,0.5,0.5,0.51,0.51,0.51,0.52,0.52,0.5,0.5,0.51,0.51,0.51,0.52,0.52
97,3.30056,0.5,0.5,0.5,0.51,0.51,0.51,0.52,0.5,0.5,0.5,0.51,0.51,0.51,0.52,0.5,0.5,0.5,0.51,0.51,0.51,0.52,0.5,0.5,0.5,0.51,0.51,0.51,0.52,0.5,0.5,0.5,0.51,0.51,0.51,0.52,0.5,0.5,0.5,0.51,0.51,0.51,0.52,0.5,0.5,0.5,0.51,0.51,0.51,0.52
98,3.35722,0.5,0.5,0.5,0.5,0.5,0.5,0.51,0.5,0.5,0.5,0.5,0.5,0.5,0.51,0.5,0.5,0.5,0.5,0.5,0.5,0.51,0.5,0.5,0.5,0.5,0.5,0.5,0.51,0.5,0.5,0.5,0.5,0.5,0.5,0.51,0.5,0.5,0.5,0.5,0.5,0.5,0.51,0.5,0.5,0.5,0.5,0.5,0.5,0.51
99,3.41454,0.49,0.5,0.5,0.5,0.5,0.5,0.51,0.49,0.5,0.5,0.5,0.5,0.5,0.51,0.49,0.5,0.5,0.5,0.5,0.5,0.51,0.49,0.5,0.5,0.5,0.5,0.5,0.51,0.49,0.5,0.5,0.5,0.5,0.5,0.51,0.49,0.5,0.5,0.5,0.5,0.5,0.51,0.49,0.5,0.5,0.5,0.5,0.5,0.51
100,3.47251,0.5,0.5,0.5,0.5,0.5,0.5,0.51,0.5,0.5,0.5,0.5,0.5,0.5,0.51,0.5,0.5,0.5,0.5,0.5,0.5,0.51,0.5,0.5,0.5,0.5,0.5,0.5,0.51,0.5,0.5,0.5,0.5,0.5,0.5,0.51,0.5,0.5,0.5,0.5,0.5,0.5,0.51,0.5,0.5,0.5,0.5,0.5,0.5,0.51
101,3.53116,0.49,0.49,0.49,0.49,0.5,0.5,0.5,0.49,0.49,0.49,0.49,0.5,0.5,0.5,0.49,0.49,0.49,0.49,0.5,0.5,0.5,0.49,0.49,0.49,0.49,0.5,0.5,0.5,0.49,0.49,0.49,0.49,0.5,0.5,0.5,0.49,0.49,0.49,0.49,0.5,0.5,0.5,0.49,0.49,0.49,0.49,0.5,0.5,0.5
102,3.59049,0.49,0.49,0.49,0.49,0.49,0.5,0.5,0.49,0.49,0.49,0.49,0.49,0.5,0.5,0.49,0.49,0.49,0.49,0.49,0.5,0.5,0.49,0.49,0.49,0.49,0.49,0.5,0.5,0.49,0.49,0.49,0.49,0.49,0.5,0.5,0.49,0.49,0.49,0.49,0.49,0.5,0.5,0.49,0.49,0.49,0.49,0.49,0.5,0.5
103,3.65051,0.49,0.49,0.49,0.49,0.49,0.49,0.5,0.49,0.49,0.49,0.49,0.49,0.49,0.5,0.49,0.49,0.49,0.49,0.49,0.49,0.5,0.49,0.49,0.49,0.49,0.49,0.49,0.5,0.49,0.49,0.49,0.49,0.49,0.49,0.5,0.49,0.49,0.49,0.49,0.49,0.49,0.5,0.49,0.49,0.49,0.49,0.49,0.49,0.5
104,3.71122,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49
105,3.77264,0.48,0.48,0.48,0.49,0.49,0.49,0.49,0.48,0.48,0.48,0.49,0.49,0.49,0.49,0.48,0.48,0.48,0.49,0.49,0.49,0.49,0.48,0.48,0.48,0.49,0.49,0.49,0.49,0.48,0.48,0.48,0.49,0.49,0.49,0.49,0.48,0.48,0.48,0.49,0.49,0.49,0.49,0.48,0.48,0.48,0.49,0.49,0.49,0.49
106,3.83477,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48
107,3.89761,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48
108,3.96119,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49
109,4.0255,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49
110,4.09056,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49
111,4.15637,0.49,0.49,0.5,0.5,0.51,0.51,0.51,0.49,0.49,0.5,0.5,0.51,0.51,0.51,0.49,0.49,0.5,0.5,0.51,0.51,0.51,0.49,0.49,0.5,0.5,0.51,0.51,0.51,0.49,0.49,0.5,0.5,0.51,0.51,0.51,0.49,0.49,0.5,0.5,0.51,0.51,0.51,0.49,0.49,0.5,0.5,0.51,0.51,0.51
112,4.22294,0.49,0.49,0.5,0.5,0.5,0.5,0.51,0.49,0.49,0.5,0.5,0.5,0.5,0.51,0.49,0.49,0.5,0.5,0.5,0.5,0.51,0.49,0.49,0.5,0.5,0.5,0.5,0.51,0.49,0.49,0.5,0.5,0.5,0.5,0.51,0.49,0.49,0.5,0.5,0.5,0.5,0.51,0.49,0.49,0.5,0.5,0.5,0.5,0.51
113,4.29028,0.5,0.5,0.5,0.5,0.51,0.51,0.51,0.5,0.5,0.5,0.5,0.51,0.51,0.51,0.5,0.5,0.5,0.5,0.51,0.51,0.51,0.5,0.5,0.5,0.5,0.51,0.51,0.51,0.5,0.5,0.5,0.5,0.51,0.51,0.51,0.5,0.5,0.5,0.5,0.51,0.51,0.51,0.5,0.5,0.5,0.5,0.51,0.51,0.51
114,4.35841,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51
115,4.42732,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51
116,4.49703,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51
117,4.56755,0.51,0.51,0.52,0.52,0.52,0.52,0.52,0.51,0.51,0.52,0.52,0.52,0.52,0.52,0.51,0.51,0.52,0.52,0.52,0.52,0.52,0.51,0.51,0.52,0.52,0.52,0.52,0.52,0.51,0.51,0.52,0.52,0.52,0.52,0.52,0.51,0.51,0.52,0.52,0.52,0.52,0.52,0.51,0.51,0.52,0.52,0.52,0.52,0.52
118,4.63889,0.51,0.51,0.51,0.52,0.52,0.52,0.52,0.51,0.51,0.51,0.52,0.52,0.52,0.52,0.51,0.51,0.51,0.52,0.52,0.52,0.52,0.51,0.51,0.51,0.52,0.52,0.52,0.52,0.51,0.51,0.51,0.52,0.52,0.52,0.52,0.51,0.51,0.51,0.52,0.52,0.52,0.52,0.51,0.51,0.51,0.52,0.52,0.52,0.52
119,4.71105,0.51,0.51,0.51,0.52,0.52,0.52,0.52,0.51,0.51,0.51,0.52,0.52,0.52,0.52,0.51,0.51,0.51,0.52,0.52,0.52,0.52,0.51,0.51,0.51,0.52,0.52,0.52,0.52,0.51,0.51,0.51,0.52,0.52,0.52,0.52,0.51,0.51,0.51,0.52,0.52,0.52,0.52,0.51,0.51,0.51,0.52,0.52,0.52,0.52
120,4.78405,0.51,0.52,0.52,0.52,0.52,0.52,0.52,0.51,0.52,0.52,0.52,0.52,0.52,0.52,0.51,0.52,0.52,0.52,0.52,0.52,0.52,0.51,0.52,0.52,0.52,0.52,0.52,0.52,0.51,0.52,0.52,0.52,0.52,0.52,0.52,0.51,0.52,0.52,0.52,0.52,0.52,0.52,0.51,0.52,0.52,0.52,0.52,0.52,0.52
121,4.8579,0.52,0.52,0.52,0.53,0.53,0.53,0.53,0.52,0.52,0.52,0.53,0.53,0.53,0.53,0.52,0.52,0.52,0.53,0.53,0.53,0.53,0.52,0.52,0.52,0.53,0.53,0.53,0.53,0.52,0.52,0.52,0.53,0.53,0.53,0.53,0.52,0.52,0.52,0.53,0.53,0.53,0.53,0.52,0.52,0.52,0.53,0.53,0.53,0.53
122,4.9326,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
123,5.00816,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
124,5.0846,0.52,0.52,0.52,0.53,0.53,0.53,0.53,0.52,0.52,0.52,0.53,0.53,0.53,0.53,0.52,0.52,0.52,0.53,0.53,0.53,0.53,0.52,0.52,0.52,0.53,0.53,0.53,0.53,0.52,0.52,0.53,0.53,0.53,0.53,0.53,0.52,0.52,0.53,0.53,0.53,0.53,0.53,0.52,0.52,0.53,0.53,0.53,0.53,0.53
125,5.16193,0.52,0.52,0.52,0.52,0.53,0.53,0.53,0.52,0.52,0.52,0.52,0.53,0.53,0.53,0.52,0.52,0.52,0.52,0.53,0.53,0.53,0.52,0.52,0.52,0.52,0.53,0.53,0.53,0.52,0.52,0.52,0.52,0.53,0.53,0.53,0.52,0.52,0.52,0.52,0.53,0.53,0.53,0.52,0.52,0.52,0.52,0.53,0.53,0.53
126,5.24015,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
127,5.31928,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
128,5.39932,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
129,5.4803,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
