gridnumber,capital,Port[0 0],Port[0 1],Port[0 2],Port[0 3],Port[0 4],Port[1 0],Port[1 1],Port[1 2],Port[1 3],Port[1 4],Port[2 0],Port[2 1],Port[2 2],Port[2 3],Port[2 4],Port[3 0],Port[3 1],Port[3 2],Port[3 3],Port[3 4],Port[4 0],Port[4 1],Port[4 2],Port[4 3],Port[4 4]
140,89.6572,0.12,0.22,0.38,0.48,0.62,0.12,0.22,0.38,0.48,0.6,0.1,0.24,0.36,0.5,0.62,0.1,0.24,0.38,0.5,0.64,0.08,0.24,0.38,0.5,0.6
141,92.3314,0.12,0.22,0.38,0.48,0.6,0.12,0.22,0.38,0.48,0.6,0.1,0.24,0.36,0.5,0.6,0.1,0.24,0.36,0.5,0.62,0.08,0.24,0.38,0.5,0.62
142,95.084,0.12,0.22,0.38,0.48,0.6,0.12,0.22,0.38,0.48,0.6,0.1,0.24,0.36,0.5,0.6,0.1,0.24,0.34,0.5,0.6,0.08,0.24,0.36,0.5,0.62
143,97.9173,0.12,0.22,0.38,0.48,0.6,0.12,0.22,0.38,0.48,0.6,0.1,0.24,0.36,0.5,0.6,0.1,0.24,0.34,0.5,0.6,0.08,0.24,0.34,0.5,0.6
144,100.834,0.12,0.22,0.38,0.48,0.6,0.12,0.22,0.38,0.48,0.6,0.1,0.22,0.36,0.48,0.6,0.1,0.24,0.34,0.5,0.6,0.08,0.24,0.34,0.5,0.6
145,103.835,0.12,0.22,0.38,0.48,0.6,0.12,0.22,0.38,0.48,0.6,0.12,0.22,0.36,0.48,0.6,0.1,0.24,0.36,0.5,0.58,0.08,0.24,0.34,0.5,0.6
146,106.925,0.12,0.22,0.38,0.48,0.6,0.12,0.22,0.38,0.48,0.6,0.12,0.22,0.36,0.48,0.6,0.1,0.24,0.36,0.5,0.58,0.08,0.24,0.34,0.5,0.6
147,110.105,0.12,0.22,0.38,0.48,0.6,0.12,0.22,0.38,0.48,0.6,0.12,0.22,0.36,0.48,0.6,0.1,0.24,0.36,0.5,0.58,0.08,0.24,0.34,0.5,0.6
148,113.379,0.12,0.22,0.38,0.48,0.6,0.12,0.22,0.38,0.48,0.6,0.12,0.22,0.36,0.48,0.6,0.1,0.24,0.36,0.5,0.58,0.08,0.24,0.34,0.5,0.6
149,116.748,0.12,0.22,0.38,0.48,0.6,0.12,0.22,0.38,0.48,0.6,0.12,0.22,0.36,0.48,0.6,0.1,0.24,0.36,0.48,0.58,0.08,0.24,0.34,0.5,0.6
150,120.216,0.12,0.22,0.38,0.48,0.6,0.12,0.22,0.38,0.48,0.6,0.12,0.22,0.36,0.48,0.6,0.1,0.24,0.36,0.48,0.58,0.08,0.24,0.34,0.5,0.58
151,123.786,0.12,0.22,0.38,0.48,0.6,0.12,0.22,0.38,0.48,0.6,0.12,0.22,0.36,0.48,0.6,0.1,0.22,0.36,0.48,0.58,0.1,0.24,0.34,0.5,0.58
152,127.461,0.12,0.22,0.38,0.46,0.6,0.12,0.22,0.38,0.48,0.6,0.12,0.22,0.36,0.48,0.6,0.1,0.22,0.36,0.48,0.58,0.1,0.24,0.34,0.5,0.58
153,131.243,0.12,0.22,0.38,0.46,0.6,0.12,0.22,0.38,0.48,0.6,0.12,0.22,0.36,0.48,0.6,0.1,0.22,0.36,0.48,0.58,0.1,0.24,0.34,0.5,0.58
154,135.136,0.12,0.22,0.38,0.46,0.6,0.12,0.22,0.38,0.48,0.6,0.12,0.22,0.36,0.48,0.58,0.1,0.22,0.36,0.48,0.58,0.1,0.24,0.34,0.48,0.58
155,139.143,0.12,0.22,0.38,0.46,0.6,0.12,0.22,0.38,0.48,0.6,0.12,0.22,0.36,0.48,0.58,0.1,0.22,0.36,0.48,0.58,0.1,0.24,0.34,0.48,0.58
156,143.267,0.12,0.22,0.38,0.46,0.6,0.12,0.22,0.38,0.46,0.6,0.12,0.22,0.36,0.48,0.58,0.1,0.22,0.36,0.48,0.58,0.1,0.24,0.34,0.48,0.58
157,147.512,0.12,0.22,0.38,0.46,0.6,0.12,0.22,0.36,0.46,0.6,0.12,0.22,0.36,0.48,0.58,0.1,0.22,0.36,0.48,0.58,0.1,0.24,0.34,0.48,0.58
158,151.882,0.12,0.22,0.38,0.46,0.58,0.12,0.22,0.36,0.46,0.6,0.12,0.22,0.36,0.48,0.58,0.1,0.22,0.36,0.48,0.58,0.1,0.22,0.34,0.48,0.58
159,156.38,0.12,0.22,0.38,0.46,0.58,0.12,0.22,0.36,0.46,0.58,0.12,0.22,0.36,0.46,0.58,0.12,0.22,0.36,0.48,0.58,0.1,0.22,0.34,0.48,0.58
160,161.009,0.12,0.22,0.38,0.46,0.56,0.12,0.22,0.36,0.46,0.58,0.12,0.22,0.36,0.46,0.58,0.12,0.22,0.36,0.48,0.58,0.1,0.22,0.34,0.48,0.58
161,165.774,0.12,0.22,0.38,0.46,0.56,0.12,0.22,0.36,0.46,0.58,0.12,0.22,0.36,0.46,0.58,0.12,0.22,0.36,0.48,0.58,0.1,0.22,0.34,0.48,0.58
162,170.679,0.12,0.22,0.38,0.46,0.56,0.12,0.22,0.36,0.46,0.56,0.12,0.22,0.36,0.46,0.58,0.12,0.22,0.36,0.48,0.58,0.1,0.22,0.34,0.48,0.58
163,175.728,0.12,0.22,0.36,0.46,0.56,0.12,0.22,0.36,0.46,0.56,0.12,0.22,0.36,0.46,0.58,0.12,0.22,0.36,0.48,0.58,0.1,0.22,0.34,0.48,0.58
164,180.924,0.12,0.22,0.36,0.46,0.56,0.12,0.22,0.36,0.46,0.56,0.12,0.22,0.36,0.46,0.58,0.12,0.22,0.36,0.46,0.58,0.1,0.22,0.34,0.48,0.58
165,186.273,0.12,0.22,0.36,0.46,0.56,0.12,0.22,0.36,0.46,0.56,0.12,0.22,0.36,0.46,0.56,0.12,0.22,0.36,0.46,0.58,0.1,0.22,0.34,0.48,0.58
166,191.779,0.12,0.22,0.36,0.46,0.56,0.12,0.22,0.36,0.46,0.56,0.12,0.22,0.36,0.46,0.56,0.12,0.22,0.36,0.46,0.58,0.1,0.22,0.34,0.48,0.58
167,197.446,0.12,0.22,0.36,0.46,0.56,0.12,0.22,0.36,0.46,0.56,0.12,0.22,0.36,0.46,0.56,0.12,0.22,0.36,0.46,0.58,0.1,0.22,0.34,0.48,0.58
168,203.279,0.12,0.22,0.36,0.46,0.56,0.12,0.22,0.36,0.46,0.56,0.12,0.22,0.36,0.46,0.56,0.12,0.22,0.36,0.46,0.58,0.1,0.22,0.36,0.48,0.58
169,209.282,0.12,0.22,0.36,0.46,0.56,0.12,0.22,0.36,0.46,0.56,0.12,0.22,0.36,0.46,0.56,0.12,0.22,0.36,0.46,0.56,0.1,0.22,0.36,0.46,0.58
170,215.462,0.12,0.22,0.36,0.46,0.56,0.12,0.22,0.36,0.46,0.56,0.12,0.22,0.36,0.46,0.56,0.12,0.22,0.36,0.46,0.56,0.1,0.22,0.36,0.46,0.58
171,221.823,0.12,0.22,0.36,0.46,0.56,0.12,0.22,0.36,0.46,0.56,0.12,0.22,0.36,0.46,0.56,0.12,0.22,0.36,0.46,0.56,0.1,0.22,0.36,0.46,0.58
172,228.37,0.12,0.22,0.36,0.46,0.56,0.12,0.22,0.36,0.46,0.56,0.12,0.22,0.36,0.46,0.56,0.12,0.22,0.36,0.46,0.56,0.1,0.22,0.36,0.46,0.58
173,235.11,0.12,0.22,0.36,0.46,0.56,0.12,0.22,0.36,0.46,0.56,0.12,0.22,0.36,0.46,0.56,0.12,0.22,0.36,0.46,0.56,0.12,0.22,0.36,0.46,0.56
174,242.046,0.12,0.22,0.36,0.46,0.56,0.12,0.22,0.36,0.46,0.56,0.12,0.22,0.36,0.46,0.56,0.12,0.22,0.36,0.44,0.56,0.12,0.22,0.36,0.44,0.56
175,249.186,0.12,0.22,0.36,0.46,0.56,0.12,0.22,0.36,0.46,0.56,0.12,0.22,0.36,0.46,0.56,0.12,0.22,0.36,0.44,0.56,0.12,0.22,0.36,0.44,0.56
176,256.535,0.12,0.22,0.36,0.46,0.56,0.12,0.22,0.36,0.46,0.56,0.12,0.22,0.36,0.46,0.56,0.12,0.22,0.36,0.44,0.56,0.12,0.22,0.36,0.44,0.56
177,264.1,0.12,0.22,0.36,0.46,0.56,0.12,0.22,0.36,0.46,0.56,0.12,0.22,0.36,0.46,0.56,0.12,0.22,0.36,0.44,0.56,0.12,0.22,0.36,0.44,0.56
178,271.886,0.12,0.22,0.36,0.46,0.56,0.12,0.22,0.36,0.46,0.56,0.12,0.22,0.36,0.46,0.56,0.12,0.22,0.36,0.44,0.56,0.12,0.22,0.36,0.44,0.56
179,279.901,0.12,0.22,0.36,0.46,0.56,0.12,0.22,0.36,0.46,0.56,0.12,0.22,0.36,0.46,0.56,0.12,0.22,0.36,0.44,0.56,0.12,0.22,0.36,0.44,0.56
180,288.15,0.12,0.22,0.36,0.46,0.56,0.12,0.22,0.36,0.46,0.56,0.12,0.22,0.36,0.44,0.56,0.12,0.22,0.36,0.44,0.56,0.12,0.22,0.36,0.44,0.56
181,296.641,0.12,0.22,0.36,0.46,0.56,0.12,0.22,0.36,0.46,0.56,0.12,0.22,0.36,0.44,0.56,0.12,0.22,0.36,0.44,0.56,0.12,0.22,0.36,0.44,0.56
182,305.381,0.12,0.22,0.36,0.46,0.56,0.12,0.22,0.36,0.46,0.56,0.12,0.22,0.36,0.44,0.56,0.12,0.22,0.36,0.44,0.56,0.12,0.22,0.36,0.44,0.56
183,314.377,0.12,0.22,0.36,0.46,0.54,0.12,0.22,0.36,0.46,0.56,0.12,0.22,0.36,0.44,0.56,0.12,0.22,0.36,0.44,0.56,0.12,0.22,0.36,0.44,0.56
184,323.636,0.12,0.22,0.36,0.46,0.54,0.12,0.22,0.36,0.46,0.56,0.12,0.22,0.36,0.44,0.56,0.12,0.22,0.36,0.44,0.56,0.12,0.22,0.36,0.44,0.56
185,333.167,0.12,0.22,0.36,0.46,0.54,0.12,0.22,0.36,0.44,0.54,0.12,0.22,0.36,0.44,0.54,0.12,0.22,0.36,0.44,0.56,0.12,0.2,0.36,0.44,0.56
186,342.977,0.12,0.22,0.34,0.46,0.54,0.12,0.22,0.34,0.44,0.54,0.12,0.22,0.34,0.44,0.54,0.12,0.22,0.34,0.44,0.54,0.12,0.2,0.36,0.44,0.56
187,353.075,0.12,0.22,0.34,0.46,0.54,0.12,0.22,0.34,0.44,0.54,0.12,0.22,0.34,0.44,0.54,0.12,0.22,0.34,0.44,0.54,0.12,0.2,0.34,0.44,0.56
188,363.469,0.12,0.22,0.32,0.44,0.52,0.12,0.22,0.32,0.44,0.52,0.12,0.22,0.32,0.44,0.52,0.12,0.22,0.32,0.44,0.52,0.12,0.2,0.32,0.44,0.54
189,374.167,0.12,0.22,0.3,0.44,0.52,0.12,0.22,0.3,0.44,0.52,0.12,0.22,0.3,0.44,0.52,0.12,0.2,0.3,0.44,0.52,0.12,0.2,0.3,0.44,0.52
190,385.179,0.12,0.22,0.3,0.44,0.52,0.12,0.22,0.3,0.44,0.52,0.12,0.2,0.3,0.44,0.52,0.12,0.2,0.3,0.44,0.52,0.12,0.2,0.3,0.44,0.52
191,396.513,0.12,0.2,0.3,0.44,0.52,0.12,0.2,0.3,0.44,0.52,0.12,0.2,0.3,0.42,0.52,0.12,0.2,0.3,0.42,0.5,0.12,0.2,0.3,0.42,0.5
192,408.179,0.12,0.2,0.3,0.44,0.44,0.12,0.2,0.3,0.44,0.44,0.12,0.2,0.3,0.42,0.44,0.12,0.2,0.3,0.4,0.44,0.12,0.2,0.3,0.4,0.44
193,420.188,0.12,0.2,0.3,0.36,0.44,0.12,0.2,0.3,0.36,0.44,0.12,0.2,0.3,0.36,0.44,0.12,0.2,0.3,0.36,0.46,0.12,0.2,0.3,0.36,0.46
194,432.548,0.1,0.2,0.28,0.3,0.48,0.12,0.2,0.28,0.3,0.48,0.12,0.2,0.28,0.3,0.48,0.12,0.2,0.28,0.3,0.48,0.12,0.2,0.28,0.3,0.48
195,445.271,0.1,0.2,0.22,0.38,0.54,0.1,0.2,0.22,0.38,0.54,0.1,0.2,0.2,0.38,0.54,0.1,0.2,0.2,0.38,0.54,0.1,0.2,0.2,0.38,0.56
196,458.366,0.06,0.12,0.22,0.4,0.56,0.06,0.12,0.22,0.4,0.56,0.06,0.12,0.22,0.4,0.56,0.06,0.12,0.22,0.4,0.56,0.06,0.12,0.22,0.4,0.56
197,471.845,0.04,0.12,0.28,0.46,0.56,0.04,0.12,0.28,0.44,0.56,0.04,0.12,0.3,0.44,0.56,0.04,0.12,0.3,0.42,0.56,0.04,0.12,0.3,0.4,0.56
198,485.719,0.04,0.12,0.3,0.46,0.64,0.04,0.12,0.3,0.46,0.64,0.04,0.12,0.3,0.46,0.64,0.04,0.12,0.3,0.46,0.64,0.04,0.12,0.3,0.48,0.64
199,500,0.12,0.2,0.38,0.54,0.7,0.12,0.2,0.38,0.54,0.7,0.12,0.2,0.38,0.54,0.7,0.12,0.2,0.38,0.54,0.7,0.12,0.2,0.38,0.54,0.7
