gridnumber,capital,Portfolio[0 0],Portfolio[0 1],Portfolio[0 2],Portfolio[0 3],Portfolio[0 4],Portfolio[1 0],Portfolio[1 1],Portfolio[1 2],Portfolio[1 3],Portfolio[1 4],Portfolio[2 0],Portfolio[2 1],Portfolio[2 2],Portfolio[2 3],Portfolio[2 4],Portfolio[3 0],Portfolio[3 1],Portfolio[3 2],Portfolio[3 3],Portfolio[3 4],Portfolio[4 0],Portfolio[4 1],Portfolio[4 2],Portfolio[4 3],Portfolio[4 4]
144,23.8872,0.1,0.28,0.46,0.58,0.74,0.12,0.28,0.44,0.6,0.74,0.12,0.3,0.44,0.6,0.74,0.1,0.28,0.44,0.62,0.74,0.1,0.28,0.44,0.6,0.76
145,24.3818,0.12,0.28,0.46,0.58,0.74,0.12,0.28,0.44,0.6,0.74,0.12,0.3,0.44,0.6,0.74,0.1,0.28,0.44,0.6,0.74,0.1,0.28,0.44,0.6,0.76
146,24.8861,0.12,0.28,0.46,0.58,0.74,0.12,0.28,0.44,0.6,0.74,0.12,0.3,0.44,0.6,0.72,0.1,0.28,0.44,0.6,0.74,0.1,0.26,0.44,0.58,0.76
147,25.4002,0.12,0.28,0.46,0.58,0.74,0.1,0.28,0.44,0.58,0.74,0.12,0.3,0.44,0.6,0.72,0.12,0.28,0.44,0.6,0.74,0.1,0.26,0.44,0.58,0.74
148,25.9243,0.12,0.28,0.46,0.58,0.74,0.1,0.28,0.44,0.58,0.74,0.12,0.28,0.44,0.6,0.72,0.12,0.28,0.44,0.6,0.74,0.08,0.26,0.44,0.58,0.74
149,26.4585,0.12,0.28,0.44,0.58,0.74,0.1,0.28,0.44,0.58,0.74,0.12,0.28,0.44,0.6,0.72,0.12,0.28,0.44,0.6,0.74,0.08,0.26,0.44,0.58,0.74
150,27.0031,0.12,0.28,0.44,0.58,0.74,0.1,0.28,0.44,0.58,0.74,0.12,0.28,0.44,0.6,0.72,0.12,0.28,0.42,0.6,0.74,0.08,0.26,0.44,0.58,0.74
151,27.5583,0.12,0.28,0.44,0.58,0.74,0.1,0.28,0.44,0.58,0.72,0.12,0.28,0.44,0.58,0.72,0.12,0.28,0.42,0.6,0.72,0.1,0.26,0.44,0.58,0.74
152,28.1242,0.12,0.28,0.44,0.58,0.74,0.1,0.28,0.44,0.58,0.72,0.12,0.28,0.44,0.58,0.72,0.12,0.3,0.42,0.6,0.72,0.1,0.26,0.44,0.58,0.74
153,28.7011,0.12,0.28,0.44,0.58,0.72,0.1,0.28,0.44,0.58,0.72,0.12,0.28,0.44,0.58,0.72,0.12,0.3,0.42,0.6,0.72,0.1,0.26,0.44,0.58,0.74
154,29.2893,0.12,0.28,0.44,0.58,0.7,0.1,0.28,0.44,0.58,0.72,0.12,0.28,0.44,0.58,0.72,0.12,0.28,0.42,0.58,0.72,0.1,0.26,0.44,0.58,0.74
155,29.8888,0.12,0.28,0.44,0.58,0.7,0.1,0.28,0.44,0.58,0.72,0.1,0.28,0.44,0.58,0.72,0.12,0.28,0.42,0.58,0.72,0.1,0.26,0.42,0.58,0.72
156,30.5,0.12,0.28,0.44,0.58,0.7,0.1,0.28,0.44,0.56,0.7,0.1,0.28,0.44,0.58,0.72,0.12,0.26,0.42,0.58,0.72,0.1,0.26,0.42,0.58,0.72
157,31.123,0.12,0.28,0.42,0.58,0.7,0.1,0.28,0.44,0.56,0.7,0.1,0.28,0.44,0.58,0.72,0.12,0.26,0.42,0.58,0.7,0.1,0.28,0.42,0.58,0.72
158,31.7582,0.12,0.28,0.42,0.58,0.7,0.1,0.28,0.42,0.56,0.7,0.1,0.28,0.44,0.56,0.7,0.12,0.26,0.42,0.58,0.7,0.1,0.26,0.42,0.58,0.7
159,32.4056,0.12,0.28,0.42,0.56,0.7,0.1,0.28,0.4,0.56,0.7,0.1,0.28,0.42,0.56,0.7,0.12,0.26,0.42,0.58,0.7,0.1,0.26,0.42,0.56,0.7
160,33.0656,0.12,0.28,0.42,0.56,0.68,0.1,0.28,0.4,0.56,0.7,0.1,0.28,0.42,0.56,0.7,0.12,0.26,0.42,0.56,0.7,0.12,0.26,0.42,0.56,0.7
161,33.7385,0.12,0.26,0.42,0.56,0.68,0.1,0.28,0.4,0.56,0.7,0.1,0.28,0.4,0.56,0.7,0.12,0.26,0.42,0.54,0.7,0.12,0.26,0.42,0.56,0.7
162,34.4244,0.12,0.26,0.42,0.56,0.68,0.12,0.28,0.4,0.56,0.68,0.1,0.28,0.4,0.56,0.7,0.12,0.26,0.42,0.54,0.7,0.12,0.26,0.42,0.56,0.7
163,35.1236,0.12,0.26,0.42,0.56,0.68,0.12,0.28,0.4,0.56,0.68,0.1,0.28,0.4,0.56,0.7,0.1,0.26,0.42,0.54,0.7,0.12,0.24,0.42,0.56,0.7
164,35.8364,0.12,0.26,0.42,0.56,0.68,0.12,0.26,0.4,0.56,0.68,0.1,0.28,0.4,0.56,0.7,0.1,0.26,0.42,0.54,0.7,0.12,0.24,0.42,0.54,0.7
165,36.563,0.12,0.26,0.42,0.56,0.68,0.12,0.26,0.4,0.56,0.68,0.1,0.28,0.4,0.56,0.68,0.1,0.26,0.42,0.54,0.7,0.12,0.24,0.42,0.54,0.68
166,37.3037,0.12,0.26,0.42,0.56,0.68,0.12,0.26,0.4,0.56,0.68,0.1,0.28,0.4,0.56,0.68,0.1,0.26,0.4,0.54,0.7,0.12,0.24,0.42,0.54,0.68
167,38.0588,0.12,0.26,0.42,0.56,0.68,0.12,0.26,0.4,0.56,0.68,0.1,0.28,0.4,0.56,0.68,0.1,0.26,0.4,0.54,0.7,0.12,0.24,0.42,0.54,0.68
168,38.8286,0.12,0.26,0.42,0.54,0.68,0.12,0.26,0.4,0.56,0.68,0.1,0.28,0.4,0.56,0.68,0.1,0.26,0.4,0.54,0.7,0.12,0.24,0.42,0.54,0.68
169,39.6132,0.12,0.26,0.42,0.54,0.68,0.12,0.26,0.4,0.56,0.68,0.1,0.28,0.4,0.56,0.68,0.1,0.26,0.4,0.54,0.68,0.12,0.24,0.42,0.54,0.68
170,40.4132,0.12,0.26,0.4,0.54,0.68,0.12,0.26,0.4,0.56,0.68,0.1,0.26,0.4,0.56,0.68,0.1,0.26,0.4,0.54,0.68,0.12,0.24,0.42,0.54,0.68
171,41.2286,0.12,0.26,0.4,0.54,0.68,0.12,0.26,0.4,0.56,0.68,0.1,0.26,0.4,0.56,0.68,0.1,0.26,0.4,0.54,0.68,0.1,0.24,0.4,0.54,0.68
172,42.0599,0.12,0.26,0.4,0.54,0.66,0.12,0.26,0.4,0.54,0.68,0.1,0.26,0.4,0.56,0.68,0.1,0.26,0.4,0.54,0.66,0.1,0.24,0.4,0.54,0.68
173,42.9073,0.12,0.26,0.4,0.54,0.66,0.12,0.26,0.4,0.54,0.68,0.1,0.26,0.4,0.56,0.68,0.1,0.26,0.4,0.54,0.66,0.1,0.26,0.4,0.54,0.66
174,43.7712,0.12,0.26,0.4,0.54,0.66,0.12,0.26,0.4,0.54,0.68,0.1,0.26,0.4,0.56,0.68,0.1,0.26,0.4,0.54,0.66,0.1,0.26,0.4,0.54,0.66
175,44.6518,0.12,0.26,0.4,0.54,0.66,0.12,0.26,0.4,0.54,0.66,0.1,0.26,0.4,0.54,0.66,0.1,0.26,0.4,0.52,0.66,0.1,0.26,0.4,0.54,0.66
176,45.5495,0.12,0.26,0.4,0.54,0.66,0.12,0.26,0.4,0.52,0.66,0.1,0.26,0.4,0.54,0.66,0.1,0.26,0.4,0.52,0.66,0.1,0.26,0.4,0.52,0.66
177,46.4647,0.12,0.26,0.4,0.54,0.66,0.12,0.26,0.4,0.52,0.66,0.1,0.26,0.4,0.54,0.66,0.1,0.26,0.4,0.52,0.66,0.1,0.26,0.4,0.52,0.66
178,47.3976,0.12,0.26,0.4,0.52,0.66,0.12,0.26,0.4,0.52,0.66,0.12,0.26,0.4,0.52,0.66,0.1,0.26,0.4,0.54,0.66,0.1,0.26,0.4,0.52,0.64
179,48.3486,0.12,0.26,0.38,0.52,0.66,0.12,0.26,0.38,0.52,0.66,0.12,0.26,0.4,0.52,0.66,0.1,0.26,0.4,0.52,0.66,0.1,0.26,0.4,0.52,0.64
180,49.318,0.12,0.26,0.38,0.52,0.66,0.12,0.26,0.38,0.52,0.66,0.12,0.26,0.4,0.52,0.66,0.1,0.26,0.38,0.52,0.66,0.1,0.26,0.4,0.52,0.64
181,50.3063,0.12,0.26,0.38,0.52,0.64,0.12,0.26,0.38,0.52,0.66,0.12,0.26,0.4,0.52,0.66,0.1,0.26,0.38,0.52,0.66,0.1,0.26,0.4,0.52,0.64
182,51.3138,0.12,0.26,0.38,0.52,0.64,0.12,0.26,0.38,0.52,0.64,0.12,0.26,0.38,0.52,0.66,0.1,0.26,0.38,0.52,0.66,0.1,0.26,0.38,0.52,0.64
183,52.3408,0.12,0.26,0.38,0.52,0.64,0.12,0.26,0.38,0.52,0.64,0.12,0.26,0.38,0.52,0.64,0.1,0.26,0.38,0.52,0.66,0.1,0.26,0.38,0.52,0.64
184,53.3878,0.12,0.26,0.38,0.52,0.64,0.12,0.26,0.38,0.52,0.62,0.12,0.26,0.38,0.52,0.64,0.1,0.26,0.38,0.52,0.64,0.1,0.26,0.38,0.52,0.64
185,54.4551,0.12,0.26,0.38,0.52,0.64,0.12,0.26,0.38,0.52,0.62,0.12,0.26,0.38,0.52,0.62,0.1,0.26,0.38,0.5,0.64,0.1,0.26,0.38,0.52,0.64
186,55.543,0.12,0.26,0.38,0.52,0.64,0.12,0.26,0.38,0.52,0.62,0.12,0.26,0.38,0.52,0.62,0.1,0.26,0.38,0.5,0.64,0.1,0.26,0.38,0.52,0.64
187,56.6522,0.12,0.26,0.38,0.52,0.64,0.12,0.26,0.38,0.52,0.62,0.12,0.26,0.38,0.52,0.62,0.1,0.26,0.38,0.5,0.64,0.1,0.26,0.38,0.52,0.64
188,57.7828,0.12,0.26,0.38,0.52,0.64,0.12,0.26,0.38,0.52,0.62,0.12,0.26,0.38,0.5,0.62,0.1,0.26,0.38,0.5,0.62,0.1,0.26,0.38,0.52,0.64
189,58.9354,0.12,0.26,0.38,0.52,0.64,0.12,0.26,0.38,0.52,0.62,0.12,0.24,0.38,0.5,0.62,0.1,0.24,0.38,0.5,0.62,0.1,0.24,0.38,0.5,0.64
190,60.1103,0.12,0.26,0.38,0.52,0.64,0.12,0.24,0.38,0.52,0.62,0.12,0.24,0.38,0.5,0.62,0.1,0.24,0.38,0.5,0.62,0.1,0.24,0.38,0.5,0.64
191,61.3081,0.12,0.26,0.38,0.52,0.64,0.12,0.24,0.38,0.52,0.62,0.12,0.24,0.38,0.5,0.62,0.1,0.26,0.38,0.5,0.62,0.1,0.24,0.38,0.5,0.64
192,62.5291,0.12,0.26,0.38,0.52,0.64,0.12,0.24,0.38,0.52,0.62,0.12,0.24,0.38,0.5,0.62,0.1,0.26,0.38,0.5,0.62,0.1,0.24,0.38,0.5,0.62
193,63.7738,0.12,0.26,0.38,0.52,0.64,0.12,0.24,0.36,0.52,0.62,0.12,0.24,0.38,0.5,0.62,0.12,0.26,0.38,0.5,0.62,0.1,0.22,0.38,0.5,0.62
194,65.0427,0.12,0.24,0.38,0.5,0.62,0.12,0.24,0.36,0.52,0.62,0.12,0.24,0.38,0.5,0.62,0.12,0.24,0.38,0.5,0.62,0.1,0.22,0.38,0.5,0.62
195,66.3362,0.12,0.24,0.36,0.5,0.62,0.12,0.24,0.36,0.5,0.62,0.12,0.24,0.38,0.5,0.62,0.12,0.24,0.38,0.5,0.62,0.1,0.22,0.38,0.5,0.62
196,67.6548,0.12,0.24,0.36,0.5,0.62,0.12,0.24,0.36,0.5,0.62,0.12,0.24,0.38,0.5,0.62,0.12,0.24,0.38,0.5,0.62,0.1,0.22,0.38,0.5,0.62
197,68.9989,0.12,0.24,0.36,0.48,0.62,0.12,0.24,0.36,0.5,0.62,0.12,0.24,0.36,0.5,0.62,0.12,0.24,0.38,0.5,0.62,0.1,0.22,0.38,0.5,0.62
198,70.3692,0.12,0.24,0.36,0.48,0.62,0.12,0.24,0.36,0.5,0.62,0.12,0.24,0.36,0.5,0.62,0.12,0.24,0.38,0.5,0.62,0.1,0.24,0.38,0.5,0.62
199,71.7661,0.12,0.24,0.36,0.48,0.62,0.12,0.24,0.36,0.5,0.62,0.12,0.24,0.36,0.5,0.62,0.12,0.24,0.38,0.5,0.62,0.1,0.24,0.38,0.5,0.62
200,73.1901,0.12,0.24,0.36,0.48,0.62,0.12,0.24,0.36,0.48,0.62,0.12,0.24,0.36,0.5,0.62,0.12,0.24,0.38,0.5,0.62,0.1,0.24,0.38,0.5,0.62
201,74.6417,0.12,0.24,0.36,0.48,0.62,0.12,0.24,0.36,0.48,0.62,0.12,0.24,0.36,0.5,0.62,0.12,0.24,0.38,0.5,0.62,0.1,0.24,0.38,0.5,0.62
202,76.1215,0.12,0.24,0.36,0.48,0.62,0.12,0.24,0.36,0.48,0.62,0.12,0.24,0.36,0.5,0.62,0.12,0.24,0.36,0.5,0.62,0.1,0.24,0.38,0.5,0.62
203,77.6301,0.12,0.24,0.36,0.48,0.62,0.12,0.24,0.36,0.48,0.62,0.12,0.24,0.36,0.48,0.62,0.12,0.24,0.36,0.5,0.6,0.1,0.24,0.38,0.5,0.6
204,79.1679,0.1,0.24,0.36,0.48,0.6,0.12,0.24,0.36,0.48,0.6,0.12,0.24,0.36,0.48,0.62,0.12,0.24,0.36,0.5,0.6,0.1,0.24,0.38,0.5,0.6
205,80.7355,0.1,0.24,0.36,0.48,0.6,0.1,0.24,0.36,0.48,0.6,0.1,0.24,0.36,0.48,0.62,0.1,0.24,0.36,0.5,0.6,0.1,0.24,0.38,0.5,0.6
206,82.3336,0.1,0.24,0.36,0.48,0.6,0.1,0.24,0.36,0.48,0.6,0.1,0.24,0.36,0.48,0.6,0.1,0.24,0.36,0.5,0.6,0.1,0.24,0.36,0.5,0.6
207,83.9627,0.1,0.24,0.36,0.48,0.6,0.1,0.24,0.36,0.48,0.6,0.1,0.24,0.36,0.48,0.6,0.1,0.24,0.36,0.48,0.6,0.1,0.24,0.36,0.5,0.6
208,85.6234,0.1,0.24,0.36,0.48,0.6,0.1,0.24,0.36,0.48,0.6,0.1,0.24,0.36,0.48,0.6,0.1,0.24,0.36,0.48,0.6,0.1,0.24,0.36,0.5,0.6
209,87.3164,0.1,0.24,0.36,0.48,0.6,0.1,0.24,0.36,0.48,0.6,0.1,0.24,0.36,0.48,0.6,0.1,0.24,0.36,0.48,0.6,0.1,0.24,0.36,0.5,0.6
210,89.0422,0.1,0.24,0.36,0.48,0.6,0.1,0.24,0.36,0.48,0.6,0.1,0.24,0.36,0.48,0.6,0.1,0.24,0.36,0.48,0.6,0.1,0.24,0.36,0.5,0.6
211,90.8015,0.1,0.24,0.36,0.48,0.6,0.1,0.24,0.36,0.48,0.6,0.1,0.24,0.36,0.48,0.6,0.1,0.24,0.36,0.48,0.6,0.1,0.24,0.36,0.48,0.6
212,92.5949,0.1,0.24,0.36,0.48,0.6,0.1,0.24,0.36,0.48,0.6,0.1,0.24,0.36,0.48,0.6,0.08,0.24,0.36,0.48,0.6,0.1,0.24,0.36,0.48,0.6
213,94.4232,0.1,0.24,0.36,0.48,0.6,0.1,0.24,0.36,0.48,0.6,0.1,0.24,0.36,0.48,0.6,0.08,0.24,0.36,0.48,0.6,0.1,0.24,0.36,0.48,0.6
214,96.2869,0.1,0.24,0.36,0.48,0.6,0.1,0.24,0.36,0.48,0.6,0.1,0.24,0.36,0.48,0.6,0.08,0.24,0.36,0.48,0.6,0.1,0.24,0.36,0.48,0.6
215,98.1869,0.1,0.24,0.36,0.48,0.6,0.1,0.24,0.36,0.48,0.6,0.1,0.24,0.36,0.48,0.6,0.08,0.24,0.36,0.48,0.6,0.1,0.24,0.36,0.48,0.6
216,100.124,0.1,0.24,0.36,0.48,0.6,0.1,0.24,0.36,0.48,0.6,0.1,0.24,0.36,0.48,0.6,0.08,0.24,0.36,0.48,0.6,0.1,0.24,0.36,0.48,0.6
217,102.098,0.1,0.24,0.36,0.48,0.58,0.1,0.24,0.36,0.48,0.6,0.1,0.24,0.36,0.48,0.6,0.08,0.24,0.36,0.48,0.6,0.08,0.24,0.36,0.48,0.6
218,104.111,0.1,0.24,0.36,0.48,0.58,0.1,0.24,0.36,0.48,0.6,0.1,0.24,0.36,0.48,0.6,0.08,0.24,0.36,0.48,0.6,0.08,0.24,0.36,0.48,0.6
219,106.163,0.1,0.24,0.36,0.48,0.58,0.1,0.24,0.36,0.48,0.6,0.1,0.24,0.36,0.48,0.6,0.08,0.24,0.36,0.48,0.6,0.08,0.24,0.36,0.48,0.6
220,108.254,0.1,0.24,0.36,0.48,0.58,0.1,0.24,0.36,0.48,0.58,0.1,0.24,0.36,0.48,0.6,0.08,0.24,0.36,0.48,0.6,0.08,0.24,0.36,0.48,0.6
221,110.386,0.1,0.24,0.36,0.48,0.58,0.1,0.24,0.36,0.48,0.58,0.1,0.24,0.36,0.48,0.6,0.08,0.24,0.36,0.48,0.6,0.08,0.24,0.36,0.48,0.6
222,112.56,0.1,0.24,0.36,0.48,0.58,0.1,0.24,0.36,0.48,0.58,0.1,0.24,0.36,0.48,0.58,0.08,0.24,0.36,0.48,0.6,0.08,0.24,0.36,0.48,0.6
223,114.776,0.1,0.24,0.36,0.48,0.58,0.1,0.24,0.36,0.48,0.58,0.1,0.24,0.36,0.48,0.58,0.08,0.24,0.36,0.48,0.6,0.08,0.24,0.36,0.48,0.6
224,117.034,0.1,0.24,0.36,0.48,0.58,0.1,0.24,0.36,0.48,0.58,0.1,0.24,0.36,0.48,0.58,0.1,0.24,0.36,0.48,0.6,0.08,0.24,0.36,0.48,0.6
225,119.337,0.1,0.24,0.36,0.48,0.58,0.1,0.24,0.36,0.48,0.58,0.1,0.24,0.36,0.48,0.58,0.1,0.24,0.36,0.48,0.6,0.08,0.24,0.36,0.48,0.6
226,121.684,0.1,0.24,0.36,0.48,0.58,0.1,0.24,0.36,0.48,0.58,0.1,0.24,0.36,0.46,0.58,0.1,0.24,0.36,0.46,0.58,0.08,0.24,0.36,0.48,0.6
227,124.077,0.1,0.24,0.36,0.46,0.58,0.1,0.24,0.36,0.46,0.58,0.1,0.24,0.36,0.46,0.58,0.1,0.24,0.36,0.46,0.58,0.08,0.24,0.36,0.46,0.6
228,126.517,0.1,0.24,0.36,0.46,0.58,0.1,0.24,0.36,0.46,0.58,0.1,0.24,0.36,0.46,0.58,0.1,0.24,0.36,0.46,0.58,0.08,0.24,0.36,0.46,0.6
229,129.003,0.1,0.24,0.36,0.46,0.58,0.1,0.24,0.36,0.46,0.58,0.1,0.24,0.36,0.46,0.58,0.1,0.24,0.36,0.46,0.58,0.08,0.24,0.36,0.46,0.58
230,131.538,0.1,0.24,0.36,0.46,0.58,0.1,0.24,0.36,0.46,0.58,0.1,0.24,0.36,0.46,0.58,0.1,0.24,0.36,0.46,0.58,0.08,0.24,0.36,0.46,0.58
231,134.122,0.1,0.24,0.36,0.46,0.58,0.1,0.24,0.36,0.46,0.58,0.1,0.24,0.36,0.46,0.58,0.1,0.24,0.36,0.46,0.58,0.08,0.24,0.36,0.46,0.58
232,136.757,0.1,0.24,0.36,0.46,0.58,0.1,0.24,0.36,0.46,0.58,0.1,0.24,0.36,0.46,0.58,0.1,0.24,0.36,0.46,0.58,0.08,0.24,0.36,0.46,0.58
233,139.442,0.1,0.24,0.36,0.46,0.58,0.1,0.24,0.36,0.46,0.58,0.1,0.24,0.36,0.46,0.58,0.1,0.24,0.36,0.46,0.58,0.08,0.24,0.36,0.46,0.58
234,142.18,0.1,0.24,0.36,0.46,0.58,0.1,0.24,0.36,0.46,0.58,0.1,0.24,0.36,0.46,0.58,0.1,0.24,0.36,0.46,0.58,0.08,0.24,0.36,0.46,0.58
235,144.97,0.1,0.24,0.36,0.46,0.58,0.1,0.24,0.36,0.46,0.58,0.1,0.24,0.36,0.46,0.58,0.1,0.24,0.36,0.46,0.58,0.08,0.24,0.36,0.46,0.56
236,147.815,0.1,0.24,0.36,0.46,0.58,0.1,0.24,0.36,0.46,0.58,0.1,0.24,0.36,0.46,0.58,0.1,0.24,0.36,0.46,0.58,0.08,0.24,0.36,0.46,0.56
237,150.715,0.1,0.24,0.36,0.46,0.58,0.1,0.24,0.36,0.46,0.58,0.1,0.24,0.36,0.46,0.58,0.1,0.24,0.36,0.46,0.58,0.08,0.24,0.36,0.46,0.56
238,153.671,0.1,0.22,0.36,0.46,0.58,0.1,0.24,0.36,0.46,0.58,0.1,0.24,0.36,0.46,0.58,0.1,0.24,0.36,0.46,0.58,0.08,0.24,0.36,0.46,0.56
239,156.685,0.1,0.22,0.36,0.46,0.58,0.1,0.24,0.36,0.46,0.58,0.1,0.24,0.36,0.46,0.58,0.1,0.24,0.36,0.46,0.58,0.1,0.24,0.36,0.46,0.56
240,159.757,0.1,0.22,0.36,0.46,0.58,0.1,0.24,0.36,0.46,0.58,0.1,0.24,0.36,0.46,0.58,0.1,0.24,0.36,0.46,0.58,0.1,0.24,0.36,0.46,0.56
241,162.889,0.1,0.22,0.34,0.46,0.58,0.1,0.24,0.36,0.46,0.58,0.1,0.24,0.36,0.46,0.58,0.1,0.24,0.36,0.46,0.58,0.1,0.24,0.36,0.46,0.56
242,166.082,0.1,0.22,0.34,0.46,0.58,0.1,0.22,0.36,0.46,0.58,0.1,0.24,0.36,0.46,0.58,0.1,0.24,0.36,0.46,0.56,0.1,0.24,0.36,0.46,0.56
243,169.336,0.1,0.22,0.34,0.46,0.58,0.1,0.22,0.36,0.46,0.58,0.1,0.24,0.36,0.46,0.58,0.1,0.24,0.36,0.46,0.56,0.1,0.24,0.36,0.46,0.56
244,172.654,0.1,0.22,0.34,0.46,0.58,0.1,0.22,0.34,0.46,0.58,0.1,0.24,0.36,0.46,0.58,0.1,0.24,0.36,0.46,0.56,0.1,0.24,0.36,0.46,0.56
245,176.036,0.1,0.22,0.34,0.46,0.58,0.1,0.22,0.34,0.46,0.58,0.1,0.24,0.36,0.46,0.58,0.1,0.24,0.36,0.46,0.56,0.1,0.24,0.36,0.46,0.56
246,179.484,0.1,0.22,0.34,0.46,0.58,0.1,0.22,0.34,0.46,0.58,0.1,0.22,0.36,0.46,0.58,0.1,0.24,0.36,0.46,0.56,0.1,0.24,0.36,0.46,0.56
247,182.999,0.1,0.22,0.34,0.46,0.58,0.1,0.22,0.34,0.46,0.58,0.1,0.22,0.34,0.46,0.56,0.1,0.24,0.36,0.46,0.56,0.1,0.24,0.36,0.46,0.56
248,186.582,0.1,0.22,0.34,0.46,0.58,0.1,0.22,0.34,0.46,0.58,0.1,0.22,0.34,0.46,0.56,0.1,0.24,0.36,0.46,0.56,0.1,0.24,0.36,0.46,0.56
249,190.234,0.1,0.22,0.34,0.46,0.58,0.1,0.22,0.34,0.46,0.58,0.1,0.22,0.34,0.46,0.56,0.1,0.24,0.36,0.46,0.56,0.1,0.24,0.36,0.46,0.56
250,193.958,0.1,0.22,0.34,0.46,0.58,0.1,0.22,0.34,0.46,0.56,0.1,0.22,0.34,0.46,0.56,0.1,0.24,0.36,0.46,0.56,0.1,0.24,0.36,0.46,0.56
251,197.753,0.1,0.22,0.34,0.46,0.58,0.1,0.22,0.34,0.46,0.56,0.1,0.22,0.34,0.46,0.56,0.1,0.22,0.34,0.46,0.56,0.1,0.24,0.36,0.46,0.56
252,201.623,0.1,0.22,0.34,0.46,0.58,0.1,0.22,0.34,0.46,0.56,0.1,0.22,0.34,0.46,0.56,0.1,0.22,0.34,0.46,0.56,0.1,0.24,0.36,0.46,0.56
253,205.567,0.1,0.22,0.34,0.46,0.56,0.1,0.22,0.34,0.46,0.56,0.1,0.22,0.34,0.46,0.56,0.1,0.22,0.34,0.46,0.56,0.1,0.24,0.36,0.46,0.56
254,209.588,0.1,0.22,0.34,0.46,0.56,0.1,0.22,0.34,0.46,0.56,0.1,0.22,0.34,0.46,0.56,0.1,0.22,0.34,0.46,0.56,0.1,0.24,0.36,0.46,0.56
255,213.687,0.1,0.22,0.34,0.46,0.56,0.1,0.22,0.34,0.46,0.56,0.1,0.22,0.34,0.46,0.56,0.1,0.22,0.34,0.46,0.56,0.1,0.22,0.36,0.46,0.56
256,217.866,0.1,0.22,0.34,0.46,0.56,0.1,0.22,0.34,0.46,0.56,0.1,0.22,0.34,0.46,0.56,0.1,0.22,0.34,0.46,0.56,0.1,0.22,0.34,0.46,0.56
257,222.125,0.1,0.22,0.34,0.46,0.56,0.1,0.22,0.34,0.46,0.56,0.1,0.22,0.34,0.46,0.56,0.1,0.22,0.34,0.46,0.56,0.1,0.22,0.34,0.46,0.56
258,226.468,0.1,0.22,0.34,0.46,0.56,0.1,0.22,0.34,0.46,0.56,0.1,0.22,0.34,0.46,0.56,0.1,0.22,0.34,0.46,0.56,0.1,0.22,0.34,0.46,0.56
259,230.895,0.1,0.22,0.34,0.46,0.56,0.1,0.22,0.34,0.46,0.56,0.1,0.22,0.34,0.46,0.56,0.1,0.22,0.34,0.46,0.56,0.1,0.22,0.34,0.46,0.56
260,235.407,0.1,0.22,0.34,0.46,0.56,0.1,0.22,0.34,0.46,0.56,0.1,0.22,0.34,0.46,0.56,0.1,0.22,0.34,0.46,0.56,0.1,0.22,0.34,0.46,0.56
261,240.007,0.1,0.22,0.34,0.46,0.56,0.1,0.22,0.34,0.46,0.56,0.1,0.22,0.34,0.46,0.56,0.1,0.22,0.34,0.46,0.56,0.1,0.22,0.34,0.46,0.56
262,244.697,0.1,0.22,0.34,0.46,0.56,0.1,0.22,0.34,0.46,0.56,0.1,0.22,0.34,0.46,0.56,0.1,0.22,0.34,0.46,0.56,0.1,0.22,0.34,0.46,0.56
263,249.477,0.1,0.22,0.34,0.46,0.56,0.1,0.22,0.34,0.46,0.56,0.1,0.22,0.34,0.46,0.56,0.1,0.22,0.34,0.46,0.56,0.1,0.22,0.34,0.46,0.56
264,254.35,0.1,0.22,0.34,0.46,0.56,0.1,0.22,0.34,0.46,0.56,0.1,0.22,0.34,0.46,0.56,0.1,0.22,0.34,0.46,0.56,0.1,0.22,0.34,0.46,0.56
265,259.318,0.1,0.22,0.34,0.44,0.56,0.1,0.22,0.34,0.44,0.56,0.1,0.22,0.34,0.46,0.56,0.1,0.22,0.34,0.46,0.56,0.1,0.22,0.34,0.46,0.56
266,264.382,0.1,0.22,0.34,0.44,0.54,0.1,0.22,0.34,0.44,0.54,0.1,0.22,0.34,0.44,0.56,0.1,0.22,0.34,0.46,0.56,0.1,0.22,0.34,0.46,0.56
267,269.545,0.1,0.22,0.34,0.44,0.54,0.1,0.22,0.34,0.44,0.54,0.1,0.22,0.34,0.44,0.54,0.1,0.22,0.34,0.44,0.56,0.1,0.22,0.34,0.44,0.56
268,274.808,0.1,0.22,0.34,0.44,0.54,0.1,0.22,0.34,0.44,0.54,0.1,0.22,0.34,0.44,0.54,0.1,0.22,0.34,0.44,0.54,0.1,0.22,0.34,0.44,0.54
269,280.173,0.1,0.22,0.34,0.44,0.54,0.1,0.22,0.34,0.44,0.54,0.1,0.22,0.34,0.44,0.54,0.1,0.22,0.34,0.44,0.54,0.1,0.22,0.34,0.44,0.54
270,285.642,0.1,0.22,0.34,0.44,0.54,0.1,0.22,0.34,0.44,0.54,0.1,0.22,0.34,0.44,0.54,0.1,0.22,0.34,0.44,0.54,0.1,0.22,0.34,0.44,0.54
271,291.217,0.1,0.22,0.34,0.44,0.54,0.1,0.22,0.34,0.44,0.54,0.1,0.22,0.34,0.44,0.54,0.1,0.22,0.34,0.44,0.54,0.1,0.22,0.34,0.44,0.54
