gridnumber,capital,Portfolio[0 0],Portfolio[1 0],Portfolio[2 0],Portfolio[3 0],Portfolio[4 0],Portfolio[5 0],Portfolio[6 0],Portfolio[0 1],Portfolio[1 1],Portfolio[2 1],Portfolio[3 1],Portfolio[4 1],Portfolio[5 1],Portfolio[6 1],Portfolio[0 2],Portfolio[1 2],Portfolio[2 2],Portfolio[3 2],Portfolio[4 2],Portfolio[5 2],Portfolio[6 2],Portfolio[0 3],Portfolio[1 3],Portfolio[2 3],Portfolio[3 3],Portfolio[4 3],Portfolio[5 3],Portfolio[6 3],Portfolio[0 4],Portfolio[1 4],Portfolio[2 4],Portfolio[3 4],Portfolio[4 4],Portfolio[5 4],Portfolio[6 4],Portfolio[0 5],Portfolio[1 5],Portfolio[2 5],Portfolio[3 5],Portfolio[4 5],Portfolio[5 5],Portfolio[6 5],Portfolio[0 6],Portfolio[1 6],Portfolio[2 6],Portfolio[3 6],Portfolio[4 6],Portfolio[5 6],Portfolio[6 6]
146,6.99968,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898
147,7.0993,0.145898,0.145898,0.145898,0.145898,0.145898,0.0901699,0.0901699,0.145898,0.145898,0.145898,0.145898,0.145898,0.0901699,0.0901699,0.145898,0.145898,0.145898,0.145898,0.145898,0.0901699,0.0901699,0.145898,0.145898,0.145898,0.145898,0.145898,0.0901699,0.0901699,0.145898,0.145898,0.145898,0.145898,0.145898,0.0901699,0.0901699,0.145898,0.145898,0.145898,0.145898,0.145898,0.0901699,0.0901699,0.145898,0.145898,0.145898,0.145898,0.145898,0.0901699,0.0901699
148,7.20009,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898
149,7.30204,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.145898,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.145898,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.145898,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.145898,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.145898,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.145898,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.145898
150,7.40517,0.0901699,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.0901699,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.0901699,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.0901699,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.0901699,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.0901699,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.0901699,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898
151,7.5095,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898
152,7.61503,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898
153,7.72179,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898
154,7.82979,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898
155,7.93903,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898
156,8.04955,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898
157,8.16134,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898
158,8.27443,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898
159,8.38882,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898
160,8.50455,0.0901699,0.0901699,0.0901699,0.145898,0.145898,0.145898,0.145898,0.0901699,0.0901699,0.0901699,0.145898,0.145898,0.145898,0.145898,0.0901699,0.0901699,0.0901699,0.145898,0.145898,0.145898,0.145898,0.0901699,0.0901699,0.0901699,0.145898,0.145898,0.145898,0.145898,0.0901699,0.0901699,0.0901699,0.145898,0.145898,0.145898,0.145898,0.0901699,0.0901699,0.0901699,0.145898,0.145898,0.145898,0.145898,0.0901699,0.0901699,0.0901699,0.145898,0.145898,0.145898,0.145898
161,8.62161,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898
162,8.74003,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898
163,8.85982,0.145898,0.145898,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.145898,0.145898,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.145898,0.145898,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.145898,0.145898,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.145898,0.145898,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.145898,0.145898,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.145898,0.145898,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699
164,8.981,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898
165,9.10358,0.0901699,0.0901699,0.145898,0.145898,0.145898,0.145898,0.145898,0.0901699,0.0901699,0.145898,0.145898,0.145898,0.145898,0.145898,0.0901699,0.0901699,0.145898,0.145898,0.145898,0.145898,0.145898,0.0901699,0.0901699,0.145898,0.145898,0.145898,0.145898,0.145898,0.0901699,0.0901699,0.145898,0.145898,0.145898,0.145898,0.145898,0.0901699,0.0901699,0.145898,0.145898,0.145898,0.145898,0.145898,0.0901699,0.0901699,0.145898,0.145898,0.145898,0.145898,0.145898
166,9.22759,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898,0.145898
167,9.35303,0.145898,0.145898,0.145898,0.0901699,0.0901699,0.0901699,0.0901699,0.145898,0.145898,0.145898,0.0901699,0.0901699,0.0901699,0.0901699,0.145898,0.145898,0.145898,0.0901699,0.0901699,0.0901699,0.0901699,0.145898,0.145898,0.145898,0.0901699,0.0901699,0.0901699,0.0901699,0.145898,0.145898,0.145898,0.0901699,0.0901699,0.0901699,0.0901699,0.145898,0.145898,0.145898,0.0901699,0.0901699,0.0901699,0.0901699,0.145898,0.145898,0.145898,0.0901699,0.0901699,0.0901699,0.0901699
168,9.47992,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699
169,9.60828,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699
170,9.73813,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699
171,9.86949,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699
172,10.0024,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699
173,10.1368,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699
174,10.2728,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699
175,10.4103,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699
176,10.5494,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699
177,10.6902,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699
178,10.8326,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699
179,10.9766,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699
180,11.1223,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699
181,11.2697,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699
182,11.4188,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699
183,11.5696,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699
184,11.7222,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699
185,11.8766,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699
186,12.0327,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699
187,12.1906,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699
188,12.3504,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699
189,12.512,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699
190,12.6755,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699
191,12.8409,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699
192,13.0082,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699,0.0901699
