gridnumber,capital,Portfolio[0 0],Portfolio[0 1],Portfolio[0 2],Portfolio[0 3],Portfolio[0 4],Portfolio[1 0],Portfolio[1 1],Portfolio[1 2],Portfolio[1 3],Portfolio[1 4],Portfolio[2 0],Portfolio[2 1],Portfolio[2 2],Portfolio[2 3],Portfolio[2 4],Portfolio[3 0],Portfolio[3 1],Portfolio[3 2],Portfolio[3 3],Portfolio[3 4],Portfolio[4 0],Portfolio[4 1],Portfolio[4 2],Portfolio[4 3],Portfolio[4 4]
221,18.8018,0.71,0.96,1,1,1,0.71,0.97,1,1,1,0.72,0.97,1,1,1,0.72,0.98,1,1,1,0.72,0.99,1,1,1
222,19.0381,0.71,0.96,1,1,1,0.71,0.97,1,1,1,0.72,0.97,1,1,1,0.72,0.97,1,1,1,0.72,0.98,1,1,1
223,19.2772,0.7,0.95,1,1,1,0.71,0.96,1,1,1,0.71,0.97,1,1,1,0.72,0.96,1,1,1,0.71,0.98,1,1,1
224,19.5191,0.7,0.95,1,1,1,0.7,0.95,1,1,1,0.71,0.97,1,1,1,0.71,0.96,1,1,1,0.71,0.97,1,1,1
225,19.7638,0.7,0.95,1,1,1,0.7,0.95,1,1,1,0.71,0.96,1,1,1,0.71,0.96,1,1,1,0.7,0.97,1,1,1
226,20.0113,0.7,0.94,1,1,1,0.7,0.95,1,1,1,0.7,0.96,1,1,1,0.7,0.96,1,1,1,0.7,0.97,1,1,1
227,20.2617,0.69,0.94,1,1,1,0.7,0.95,1,1,1,0.7,0.95,1,1,1,0.7,0.96,1,1,1,0.7,0.97,1,1,1
228,20.5149,0.69,0.94,1,1,1,0.7,0.94,1,1,1,0.7,0.95,1,1,1,0.7,0.96,1,1,1,0.7,0.97,1,1,1
229,20.7711,0.69,0.94,1,1,1,0.7,0.94,1,1,1,0.7,0.95,1,1,1,0.7,0.95,1,1,1,0.7,0.97,1,1,1
230,21.0303,0.69,0.94,1,1,1,0.69,0.94,1,1,1,0.7,0.95,1,1,1,0.7,0.95,1,1,1,0.7,0.97,1,1,1
231,21.2925,0.69,0.93,1,1,1,0.69,0.94,1,1,1,0.69,0.94,1,1,1,0.69,0.95,1,1,1,0.7,0.96,1,1,1
232,21.5577,0.68,0.93,1,1,1,0.69,0.93,1,1,1,0.69,0.94,1,1,1,0.69,0.95,1,1,1,0.7,0.96,1,1,1
233,21.826,0.68,0.93,1,1,1,0.68,0.93,1,1,1,0.69,0.94,1,1,1,0.69,0.94,1,1,1,0.7,0.96,1,1,1
234,22.0974,0.68,0.92,1,1,1,0.68,0.92,1,1,1,0.68,0.94,1,1,1,0.69,0.94,1,1,1,0.7,0.95,1,1,1
235,22.3719,0.68,0.92,1,1,1,0.68,0.92,1,1,1,0.68,0.93,1,1,1,0.68,0.93,1,1,1,0.69,0.94,1,1,1
236,22.6496,0.68,0.92,1,1,1,0.68,0.92,1,1,1,0.68,0.92,1,1,1,0.68,0.93,1,1,1,0.69,0.94,1,1,1
237,22.9306,0.68,0.91,1,1,1,0.68,0.92,1,1,1,0.68,0.92,1,1,1,0.68,0.93,1,1,1,0.68,0.94,1,1,1
238,23.2148,0.67,0.91,1,1,1,0.68,0.92,1,1,1,0.68,0.92,1,1,1,0.68,0.93,1,1,1,0.68,0.94,1,1,1
239,23.5023,0.67,0.91,1,1,1,0.68,0.91,1,1,1,0.68,0.92,1,1,1,0.68,0.92,1,1,1,0.68,0.94,1,1,1
240,23.7931,0.67,0.91,1,1,1,0.67,0.91,1,1,1,0.67,0.92,1,1,1,0.67,0.92,1,1,1,0.68,0.93,1,1,1
241,24.0873,0.67,0.9,1,1,1,0.67,0.91,1,1,1,0.67,0.91,1,1,1,0.67,0.92,1,1,1,0.68,0.93,1,1,1
242,24.3848,0.67,0.9,1,1,1,0.67,0.9,1,1,1,0.67,0.91,1,1,1,0.67,0.92,1,1,1,0.67,0.93,1,1,1
243,24.6859,0.67,0.9,1,1,1,0.67,0.9,1,1,1,0.67,0.91,1,1,1,0.67,0.92,1,1,1,0.67,0.92,1,1,1
244,24.9904,0.66,0.89,1,1,1,0.66,0.9,1,1,1,0.67,0.9,1,1,1,0.67,0.91,1,1,1,0.67,0.92,1,1,1
245,25.2985,0.66,0.89,1,1,1,0.66,0.9,1,1,1,0.66,0.9,1,1,1,0.66,0.91,1,1,1,0.67,0.91,1,1,1
246,25.6101,0.66,0.89,1,1,1,0.66,0.9,1,1,1,0.66,0.9,1,1,1,0.66,0.9,1,1,1,0.67,0.91,1,1,1
247,25.9253,0.66,0.89,1,1,1,0.66,0.89,1,1,1,0.66,0.9,1,1,1,0.66,0.9,1,1,1,0.67,0.91,1,1,1
248,26.2442,0.66,0.89,1,1,1,0.66,0.89,1,1,1,0.66,0.9,1,1,1,0.66,0.9,1,1,1,0.67,0.9,1,1,1
249,26.5668,0.65,0.89,1,1,1,0.66,0.89,1,1,1,0.66,0.9,1,1,1,0.66,0.9,1,1,1,0.66,0.9,1,1,1
250,26.8931,0.65,0.88,1,1,1,0.66,0.89,1,1,1,0.66,0.9,1,1,1,0.66,0.9,1,1,1,0.66,0.9,1,1,1
251,27.2232,0.64,0.88,1,1,1,0.66,0.89,1,1,1,0.65,0.89,1,1,1,0.66,0.9,1,1,1,0.66,0.9,1,1,1
252,27.5571,0.64,0.88,1,1,1,0.65,0.88,1,1,1,0.65,0.89,1,1,1,0.65,0.89,1,1,1,0.66,0.9,1,1,1
253,27.8949,0.64,0.88,1,1,1,0.65,0.88,1,1,1,0.65,0.88,1,1,1,0.65,0.89,1,1,1,0.66,0.9,1,1,1
254,28.2366,0.64,0.88,1,1,1,0.65,0.88,1,1,1,0.64,0.88,1,1,1,0.65,0.88,1,1,1,0.65,0.89,1,1,1
255,28.5823,0.64,0.87,1,1,1,0.65,0.88,1,1,1,0.64,0.88,1,1,1,0.64,0.88,1,1,1,0.65,0.89,1,1,1
256,28.932,0.64,0.87,1,1,1,0.64,0.87,1,1,1,0.64,0.87,1,1,1,0.64,0.88,1,1,1,0.65,0.88,1,1,1
257,29.2857,0.64,0.87,1,1,1,0.64,0.87,1,1,1,0.64,0.87,1,1,1,0.64,0.88,1,1,1,0.64,0.88,1,1,1
258,29.6435,0.63,0.87,1,1,1,0.64,0.87,1,1,1,0.64,0.87,1,1,1,0.64,0.88,1,1,1,0.64,0.88,1,1,1
259,30.0055,0.63,0.86,1,1,1,0.64,0.87,1,1,1,0.64,0.87,1,1,1,0.64,0.88,1,1,1,0.64,0.88,1,1,1
260,30.3716,0.63,0.86,1,1,1,0.64,0.87,1,1,1,0.64,0.87,1,1,1,0.64,0.87,1,1,1,0.64,0.88,1,1,1
261,30.742,0.63,0.85,1,1,1,0.63,0.87,1,1,1,0.64,0.86,1,1,1,0.64,0.87,1,1,1,0.64,0.87,1,1,1
262,31.1167,0.63,0.85,1,1,1,0.63,0.86,1,1,1,0.64,0.86,1,1,1,0.63,0.87,1,1,1,0.64,0.87,1,1,1
263,31.4958,0.63,0.85,1,1,1,0.63,0.86,1,1,1,0.63,0.86,1,1,1,0.63,0.87,1,1,1,0.64,0.87,1,1,1
264,31.8792,0.63,0.85,1,1,1,0.63,0.86,1,1,1,0.63,0.86,1,1,1,0.63,0.86,1,1,1,0.64,0.87,1,1,1
265,32.267,0.63,0.85,1,1,1,0.63,0.85,1,1,1,0.63,0.86,1,1,1,0.63,0.86,1,1,1,0.64,0.86,1,1,1
266,32.6594,0.63,0.85,1,1,1,0.63,0.85,1,1,1,0.63,0.86,1,1,1,0.63,0.86,1,1,1,0.63,0.86,1,1,1
267,33.0563,0.62,0.84,1,1,1,0.63,0.85,1,1,1,0.63,0.85,1,1,1,0.63,0.86,1,1,1,0.63,0.86,1,1,1
268,33.4578,0.62,0.84,1,1,1,0.63,0.85,1,1,1,0.63,0.85,1,1,1,0.63,0.85,1,1,1,0.63,0.86,1,1,1
269,33.864,0.62,0.84,1,1,1,0.63,0.84,1,1,1,0.63,0.85,1,1,1,0.63,0.85,1,1,1,0.63,0.86,1,1,1
270,34.2748,0.62,0.84,1,1,1,0.62,0.84,1,1,1,0.62,0.85,1,1,1,0.63,0.85,1,1,1,0.63,0.86,1,1,1
271,34.6904,0.62,0.84,1,1,1,0.62,0.84,1,1,1,0.62,0.85,1,1,1,0.63,0.85,1,1,1,0.63,0.86,1,1,1
272,35.1109,0.62,0.84,1,1,1,0.62,0.84,1,1,1,0.62,0.84,1,1,1,0.63,0.84,1,1,1,0.63,0.85,1,1,1
273,35.5362,0.61,0.84,1,1,1,0.62,0.84,1,1,1,0.62,0.84,1,1,1,0.62,0.84,1,1,1,0.62,0.85,1,1,1
274,35.9664,0.61,0.84,1,1,1,0.62,0.84,1,1,1,0.62,0.84,1,1,1,0.62,0.84,1,1,1,0.62,0.84,1,1,1
275,36.4016,0.61,0.83,1,1,1,0.62,0.84,1,1,1,0.62,0.83,1,1,1,0.62,0.84,1,1,1,0.62,0.84,1,1,1
276,36.8419,0.61,0.83,1,1,1,0.62,0.84,1,1,1,0.62,0.83,1,1,1,0.62,0.84,1,1,1,0.62,0.84,1,1,1
277,37.2872,0.61,0.83,1,1,1,0.62,0.83,1,1,1,0.62,0.83,1,1,1,0.61,0.84,1,1,1,0.62,0.84,1,1,1
278,37.7377,0.61,0.83,1,1,1,0.62,0.83,1,1,1,0.62,0.83,1,1,1,0.61,0.84,1,1,1,0.61,0.84,1,1,1
279,38.1935,0.61,0.83,1,1,1,0.62,0.83,1,1,1,0.61,0.83,1,1,1,0.61,0.83,1,1,1,0.61,0.84,1,1,1
280,38.6545,0.61,0.83,1,1,1,0.61,0.83,1,1,1,0.61,0.82,1,1,1,0.61,0.83,1,1,1,0.61,0.84,1,1,1
281,39.1209,0.61,0.82,1,1,1,0.61,0.83,1,1,1,0.61,0.82,1,1,1,0.61,0.83,1,1,1,0.61,0.83,1,1,1
282,39.5926,0.6,0.82,1,1,1,0.61,0.83,1,1,1,0.61,0.82,1,1,1,0.61,0.82,1,1,1,0.61,0.83,1,1,1
283,40.0698,0.6,0.82,1,1,1,0.61,0.82,1,1,1,0.61,0.82,1,1,1,0.61,0.82,1,1,1,0.61,0.83,1,1,1
284,40.5526,0.6,0.82,1,1,1,0.61,0.82,1,1,1,0.61,0.82,1,1,1,0.61,0.82,1,1,1,0.61,0.83,1,1,1
285,41.0409,0.6,0.82,1,1,1,0.61,0.82,1,1,1,0.6,0.81,1,1,1,0.61,0.82,1,1,1,0.61,0.83,1,1,1
286,41.5349,0.6,0.82,1,1,1,0.61,0.82,1,1,1,0.6,0.81,1,1,1,0.6,0.82,1,1,1,0.61,0.83,1,1,1
287,42.0347,0.6,0.81,1,1,1,0.6,0.81,1,1,1,0.6,0.81,1,1,1,0.6,0.81,1,1,1,0.6,0.82,1,1,1
288,42.5402,0.6,0.81,1,1,1,0.6,0.81,1,1,1,0.6,0.81,1,1,1,0.6,0.81,1,1,1,0.6,0.82,1,1,1
289,43.0516,0.6,0.81,1,1,1,0.6,0.81,1,1,1,0.6,0.81,1,1,1,0.6,0.81,1,1,1,0.6,0.82,1,1,1
290,43.5689,0.59,0.81,1,1,1,0.6,0.81,1,1,1,0.6,0.81,1,1,1,0.6,0.81,1,1,1,0.6,0.82,1,1,1
291,44.0922,0.59,0.8,1,1,1,0.6,0.81,1,1,1,0.6,0.81,1,1,1,0.6,0.81,1,1,1,0.6,0.82,1,1,1
292,44.6215,0.59,0.8,1,1,1,0.6,0.81,1,1,1,0.59,0.81,1,1,1,0.59,0.81,1,1,1,0.6,0.82,1,1,1
293,45.157,0.59,0.8,1,1,1,0.59,0.8,1,1,1,0.59,0.81,1,1,1,0.59,0.81,1,1,1,0.6,0.81,1,1,1
294,45.6987,0.59,0.8,1,1,1,0.59,0.8,1,1,1,0.59,0.8,1,1,1,0.59,0.8,1,1,1,0.6,0.81,1,1,1
295,46.2467,0.59,0.79,1,1,1,0.59,0.8,1,1,1,0.59,0.8,1,1,1,0.59,0.8,1,1,1,0.59,0.81,1,1,1
296,46.801,0.59,0.79,1,1,1,0.59,0.8,1,1,1,0.59,0.8,1,1,1,0.59,0.8,1,1,1,0.59,0.81,1,1,1
297,47.3617,0.59,0.79,1,1,1,0.59,0.8,1,1,1,0.59,0.8,1,1,1,0.59,0.8,1,1,1,0.59,0.8,1,1,1
298,47.9289,0.59,0.79,1,1,1,0.58,0.79,1,1,1,0.58,0.8,1,1,1,0.59,0.8,1,1,1,0.59,0.8,1,1,1
299,48.5027,0.59,0.79,0.99,1,1,0.58,0.79,1,1,1,0.58,0.8,1,1,1,0.59,0.8,1,1,1,0.59,0.8,1,1,1
300,49.0832,0.59,0.79,0.99,1,1,0.58,0.79,1,1,1,0.58,0.8,1,1,1,0.59,0.8,1,1,1,0.59,0.8,1,1,1
301,49.6704,0.59,0.79,0.99,1,1,0.58,0.79,1,1,1,0.58,0.79,1,1,1,0.59,0.8,1,1,1,0.59,0.8,1,1,1
302,50.2644,0.59,0.79,0.99,1,1,0.58,0.79,1,1,1,0.58,0.79,1,1,1,0.58,0.79,1,1,1,0.58,0.8,1,1,1
303,50.8652,0.58,0.79,0.99,1,1,0.58,0.78,0.99,1,1,0.58,0.79,1,1,1,0.58,0.79,1,1,1,0.58,0.79,1,1,1
304,51.473,0.58,0.79,0.98,1,1,0.58,0.78,0.99,1,1,0.58,0.78,1,1,1,0.58,0.79,1,1,1,0.58,0.79,1,1,1
305,52.0879,0.58,0.79,0.98,1,1,0.58,0.78,0.99,1,1,0.58,0.78,1,1,1,0.58,0.79,1,1,1,0.58,0.79,1,1,1
306,52.7099,0.58,0.78,0.98,1,1,0.58,0.78,0.99,1,1,0.58,0.78,1,1,1,0.58,0.79,1,1,1,0.58,0.79,1,1,1
307,53.3391,0.58,0.78,0.98,1,1,0.58,0.78,0.98,1,1,0.58,0.78,0.99,1,1,0.58,0.79,0.99,1,1,0.58,0.79,1,1,1
308,53.9756,0.58,0.78,0.98,1,1,0.58,0.78,0.98,1,1,0.58,0.78,0.99,1,1,0.58,0.78,0.99,1,1,0.58,0.79,0.99,1,1
309,54.6194,0.58,0.78,0.98,1,1,0.58,0.78,0.98,1,1,0.57,0.78,0.99,1,1,0.58,0.78,0.99,1,1,0.58,0.79,0.99,1,1
310,55.2707,0.58,0.78,0.98,1,1,0.58,0.78,0.98,1,1,0.57,0.77,0.98,1,1,0.57,0.78,0.99,1,1,0.58,0.79,0.99,1,1
311,55.9296,0.58,0.78,0.98,1,1,0.58,0.78,0.98,1,1,0.57,0.77,0.98,1,1,0.57,0.78,0.99,1,1,0.58,0.79,0.99,1,1
312,56.5961,0.58,0.78,0.98,1,1,0.58,0.78,0.98,1,1,0.57,0.77,0.98,1,1,0.57,0.78,0.99,1,1,0.58,0.79,0.99,1,1
313,57.2703,0.58,0.78,0.97,1,1,0.58,0.78,0.98,1,1,0.57,0.77,0.98,1,1,0.57,0.77,0.98,1,1,0.57,0.78,0.99,1,1
314,57.9523,0.58,0.78,0.97,1,1,0.58,0.78,0.98,1,1,0.57,0.77,0.98,1,1,0.57,0.77,0.98,1,1,0.57,0.78,0.98,1,1
315,58.6423,0.58,0.78,0.97,1,1,0.58,0.77,0.97,1,1,0.57,0.77,0.98,1,1,0.57,0.77,0.98,1,1,0.57,0.78,0.98,1,1
316,59.3402,0.57,0.78,0.97,1,1,0.57,0.77,0.97,1,1,0.57,0.77,0.98,1,1,0.57,0.77,0.98,1,1,0.57,0.78,0.98,1,1
317,60.0462,0.57,0.78,0.97,1,1,0.57,0.77,0.97,1,1,0.57,0.77,0.97,1,1,0.57,0.77,0.98,1,1,0.57,0.78,0.98,1,1
318,60.7604,0.57,0.76,0.97,1,1,0.57,0.77,0.97,1,1,0.57,0.77,0.97,1,1,0.57,0.77,0.97,1,1,0.57,0.78,0.98,1,1
319,61.4828,0.57,0.76,0.97,1,1,0.57,0.77,0.97,1,1,0.57,0.77,0.97,1,1,0.57,0.77,0.97,1,1,0.56,0.77,0.98,1,1
320,62.2137,0.57,0.76,0.97,1,1,0.57,0.76,0.97,1,1,0.57,0.77,0.97,1,1,0.56,0.77,0.97,1,1,0.56,0.77,0.97,1,1
321,62.9529,0.56,0.75,0.97,1,1,0.57,0.76,0.97,1,1,0.57,0.77,0.97,1,1,0.56,0.77,0.97,1,1,0.56,0.77,0.97,1,1
322,63.7008,0.56,0.75,0.96,1,1,0.57,0.76,0.97,1,1,0.57,0.77,0.97,1,1,0.56,0.77,0.96,1,1,0.56,0.77,0.97,1,1
323,64.4573,0.56,0.75,0.96,1,1,0.57,0.76,0.97,1,1,0.57,0.76,0.97,1,1,0.56,0.76,0.96,1,1,0.56,0.77,0.97,1,1
324,65.2226,0.56,0.75,0.96,1,1,0.57,0.75,0.97,1,1,0.57,0.76,0.96,1,1,0.56,0.76,0.96,1,1,0.56,0.77,0.97,1,1
325,65.9968,0.56,0.75,0.96,1,1,0.56,0.75,0.97,1,1,0.57,0.76,0.96,1,1,0.56,0.76,0.96,1,1,0.56,0.76,0.96,1,1
326,66.7799,0.56,0.75,0.96,1,1,0.56,0.75,0.96,1,1,0.57,0.76,0.96,1,1,0.56,0.76,0.96,1,1,0.56,0.76,0.96,1,1
327,67.5721,0.56,0.75,0.96,1,1,0.56,0.75,0.96,1,1,0.57,0.76,0.96,1,1,0.56,0.76,0.96,1,1,0.56,0.76,0.96,1,1
328,68.3735,0.56,0.75,0.96,1,1,0.56,0.75,0.96,1,1,0.56,0.76,0.96,1,1,0.56,0.76,0.95,1,1,0.56,0.76,0.96,1,1
329,69.1841,0.56,0.75,0.95,1,1,0.56,0.75,0.96,1,1,0.56,0.76,0.96,1,1,0.56,0.76,0.95,1,1,0.56,0.76,0.96,1,1
330,70.0042,0.56,0.75,0.95,1,1,0.56,0.75,0.96,1,1,0.56,0.76,0.96,1,1,0.56,0.76,0.95,1,1,0.56,0.76,0.96,1,1
331,70.8337,0.56,0.75,0.95,1,1,0.56,0.75,0.95,1,1,0.56,0.75,0.95,1,1,0.56,0.76,0.95,1,1,0.55,0.76,0.96,1,1
332,71.6729,0.55,0.74,0.95,1,1,0.56,0.75,0.95,1,1,0.56,0.75,0.95,1,1,0.56,0.76,0.95,1,1,0.55,0.76,0.95,1,1
333,72.5218,0.55,0.74,0.95,1,1,0.55,0.75,0.95,1,1,0.56,0.75,0.95,1,1,0.55,0.76,0.95,1,1,0.55,0.76,0.95,1,1
334,73.3805,0.55,0.74,0.94,1,1,0.55,0.74,0.95,1,1,0.55,0.75,0.95,1,1,0.55,0.76,0.95,1,1,0.55,0.76,0.95,1,1
335,74.2492,0.55,0.74,0.94,1,1,0.55,0.74,0.94,1,1,0.55,0.75,0.95,1,1,0.55,0.76,0.95,1,1,0.55,0.76,0.95,1,1
336,75.1279,0.55,0.74,0.93,1,1,0.55,0.74,0.94,1,1,0.55,0.75,0.94,1,1,0.55,0.75,0.95,1,1,0.55,0.75,0.95,1,1
337,76.0168,0.55,0.74,0.93,1,1,0.55,0.74,0.94,1,1,0.55,0.74,0.94,1,1,0.55,0.75,0.94,1,1,0.55,0.75,0.95,1,1
338,76.916,0.55,0.74,0.93,1,1,0.55,0.74,0.94,1,1,0.55,0.74,0.94,1,1,0.55,0.75,0.94,1,1,0.55,0.75,0.94,1,1
339,77.8256,0.55,0.74,0.93,1,1,0.55,0.74,0.94,1,1,0.55,0.74,0.94,1,1,0.55,0.75,0.94,1,1,0.55,0.75,0.94,1,1
340,78.7458,0.55,0.74,0.93,1,1,0.55,0.74,0.93,1,1,0.55,0.74,0.94,1,1,0.54,0.75,0.94,1,1,0.55,0.75,0.94,1,1
341,79.6766,0.55,0.74,0.93,1,1,0.55,0.74,0.93,1,1,0.54,0.74,0.94,1,1,0.54,0.75,0.94,1,1,0.55,0.75,0.94,1,1
342,80.6182,0.55,0.74,0.93,1,1,0.55,0.74,0.93,1,1,0.54,0.74,0.94,1,1,0.54,0.75,0.94,1,1,0.55,0.75,0.94,1,1
343,81.5708,0.55,0.74,0.93,1,1,0.55,0.73,0.93,1,1,0.54,0.74,0.93,1,1,0.54,0.74,0.94,1,1,0.55,0.75,0.94,1,1
344,82.5343,0.55,0.74,0.93,1,1,0.54,0.73,0.93,1,1,0.54,0.74,0.93,1,1,0.54,0.74,0.94,1,1,0.55,0.75,0.94,1,1
345,83.509,0.55,0.74,0.93,1,1,0.54,0.73,0.92,1,1,0.54,0.74,0.93,1,1,0.54,0.74,0.94,1,1,0.54,0.75,0.94,1,1
346,84.495,0.55,0.73,0.93,1,1,0.54,0.73,0.92,1,1,0.54,0.73,0.92,1,1,0.54,0.74,0.93,1,1,0.54,0.74,0.94,1,1
347,85.4925,0.55,0.73,0.92,1,1,0.54,0.73,0.92,1,1,0.54,0.73,0.92,1,1,0.54,0.74,0.93,1,1,0.54,0.74,0.94,1,1
348,86.5014,0.55,0.73,0.92,1,1,0.54,0.73,0.92,1,1,0.54,0.73,0.92,1,1,0.54,0.74,0.93,1,1,0.54,0.74,0.93,1,1
349,87.5221,0.55,0.73,0.92,1,1,0.54,0.73,0.92,1,1,0.54,0.73,0.92,1,1,0.54,0.74,0.92,1,1,0.54,0.74,0.93,1,1
350,88.5546,0.55,0.73,0.92,1,1,0.54,0.73,0.92,1,1,0.53,0.73,0.92,1,1,0.54,0.74,0.92,1,1,0.54,0.74,0.93,1,1
351,89.5991,0.54,0.73,0.92,1,1,0.54,0.73,0.92,1,1,0.53,0.73,0.91,1,1,0.54,0.74,0.92,1,1,0.54,0.74,0.93,1,1
352,90.6556,0.54,0.73,0.92,1,1,0.54,0.73,0.92,1,1,0.53,0.73,0.91,1,1,0.53,0.73,0.92,1,1,0.54,0.73,0.93,1,1
353,91.7245,0.54,0.73,0.92,1,1,0.54,0.73,0.92,1,1,0.53,0.73,0.91,1,1,0.53,0.73,0.92,1,1,0.54,0.73,0.93,1,1
354,92.8056,0.54,0.73,0.92,1,1,0.54,0.73,0.92,1,1,0.53,0.73,0.91,1,1,0.53,0.73,0.91,1,1,0.54,0.73,0.92,1,1
355,93.8993,0.54,0.72,0.92,1,1,0.54,0.73,0.92,1,1,0.53,0.73,0.91,1,1,0.53,0.73,0.91,1,1,0.54,0.73,0.92,1,1
356,95.0057,0.54,0.72,0.92,1,1,0.54,0.73,0.92,1,1,0.53,0.73,0.91,1,1,0.53,0.73,0.91,1,1,0.54,0.73,0.92,1,1
357,96.1249,0.54,0.72,0.92,1,1,0.54,0.72,0.92,1,1,0.53,0.73,0.91,1,1,0.53,0.73,0.91,1,1,0.54,0.73,0.92,1,1
358,97.2571,0.54,0.72,0.92,1,1,0.54,0.72,0.91,1,1,0.53,0.73,0.91,1,1,0.53,0.73,0.91,1,1,0.54,0.73,0.92,1,1
359,98.4024,0.54,0.72,0.92,1,1,0.54,0.72,0.91,1,1,0.53,0.73,0.91,1,1,0.53,0.73,0.91,1,1,0.54,0.73,0.92,1,1
360,99.5609,0.54,0.72,0.92,1,1,0.54,0.72,0.91,1,1,0.53,0.72,0.91,1,1,0.53,0.72,0.91,1,1,0.53,0.73,0.91,1,1
361,100.733,0.54,0.72,0.92,1,1,0.54,0.72,0.91,1,1,0.53,0.72,0.91,1,1,0.53,0.72,0.91,1,1,0.53,0.73,0.91,1,1
362,101.918,0.54,0.72,0.92,1,1,0.54,0.72,0.91,1,1,0.53,0.72,0.91,1,1,0.53,0.72,0.91,1,1,0.53,0.72,0.91,1,1
363,103.118,0.54,0.72,0.92,1,1,0.54,0.72,0.91,1,1,0.53,0.72,0.91,1,1,0.53,0.72,0.91,1,1,0.53,0.72,0.91,1,1
364,104.331,0.54,0.72,0.91,1,1,0.53,0.72,0.91,1,1,0.53,0.72,0.91,1,1,0.53,0.72,0.91,1,1,0.53,0.72,0.91,1,1
365,105.558,0.54,0.72,0.91,1,1,0.53,0.72,0.91,1,1,0.53,0.72,0.91,1,1,0.53,0.72,0.91,1,1,0.53,0.72,0.91,1,1
366,106.8,0.53,0.72,0.9,1,1,0.53,0.72,0.9,1,1,0.53,0.72,0.91,1,1,0.53,0.72,0.91,1,1,0.53,0.72,0.91,1,1
367,108.055,0.53,0.71,0.9,1,1,0.53,0.72,0.9,1,1,0.53,0.72,0.9,1,1,0.53,0.72,0.91,1,1,0.53,0.72,0.91,1,1
368,109.326,0.53,0.71,0.9,1,1,0.53,0.72,0.9,1,1,0.53,0.72,0.9,1,1,0.53,0.72,0.91,1,1,0.53,0.72,0.91,1,1
369,110.611,0.53,0.71,0.9,1,1,0.53,0.72,0.9,1,1,0.53,0.72,0.9,1,1,0.53,0.72,0.9,1,1,0.53,0.72,0.91,1,1
370,111.911,0.53,0.71,0.9,1,1,0.53,0.72,0.9,1,1,0.53,0.72,0.9,1,1,0.53,0.72,0.9,1,1,0.53,0.72,0.91,1,1
371,113.226,0.53,0.71,0.89,1,1,0.53,0.72,0.9,1,1,0.53,0.72,0.9,1,1,0.53,0.72,0.9,1,1,0.53,0.72,0.9,1,1
372,114.556,0.53,0.71,0.89,1,1,0.53,0.72,0.9,1,1,0.53,0.72,0.9,1,1,0.53,0.72,0.9,1,1,0.53,0.72,0.9,1,1
373,115.902,0.53,0.71,0.89,1,1,0.53,0.71,0.9,1,1,0.53,0.72,0.9,1,1,0.53,0.72,0.9,1,1,0.53,0.72,0.9,1,1
374,117.263,0.53,0.71,0.89,1,1,0.53,0.71,0.89,1,1,0.53,0.72,0.9,1,1,0.52,0.72,0.9,1,1,0.53,0.72,0.9,1,1
375,118.64,0.53,0.71,0.89,1,1,0.53,0.71,0.89,1,1,0.52,0.72,0.9,1,1,0.52,0.72,0.9,1,1,0.52,0.72,0.9,1,1
376,120.033,0.53,0.71,0.89,1,1,0.52,0.71,0.89,1,1,0.52,0.71,0.9,1,1,0.52,0.72,0.9,1,1,0.52,0.72,0.9,1,1
377,121.442,0.53,0.71,0.89,1,1,0.52,0.71,0.89,1,1,0.52,0.71,0.89,1,1,0.52,0.72,0.9,1,1,0.52,0.72,0.9,1,1
378,122.868,0.52,0.71,0.89,1,1,0.52,0.71,0.89,1,1,0.52,0.71,0.89,1,1,0.52,0.72,0.9,1,1,0.52,0.72,0.9,1,1
379,124.31,0.52,0.71,0.89,1,1,0.52,0.71,0.89,1,1,0.52,0.71,0.89,1,1,0.52,0.72,0.9,1,1,0.52,0.72,0.9,1,1
380,125.769,0.52,0.71,0.89,1,1,0.52,0.71,0.89,1,1,0.52,0.71,0.89,1,1,0.52,0.71,0.9,1,1,0.52,0.71,0.9,1,1
381,127.244,0.52,0.71,0.89,1,1,0.52,0.71,0.89,1,1,0.52,0.71,0.89,1,1,0.52,0.71,0.9,1,1,0.52,0.71,0.9,1,1
382,128.737,0.52,0.71,0.89,1,1,0.52,0.71,0.89,1,1,0.52,0.71,0.89,1,1,0.52,0.71,0.9,1,1,0.52,0.71,0.9,1,1
383,130.247,0.52,0.71,0.88,1,1,0.52,0.71,0.89,1,1,0.52,0.71,0.89,1,1,0.52,0.71,0.89,1,1,0.52,0.71,0.9,1,1
384,131.774,0.52,0.7,0.88,1,1,0.52,0.71,0.88,1,1,0.52,0.71,0.89,1,1,0.52,0.71,0.89,1,1,0.52,0.71,0.9,1,1
385,133.32,0.52,0.7,0.88,1,1,0.52,0.71,0.88,1,1,0.52,0.71,0.89,1,1,0.52,0.71,0.89,1,1,0.52,0.71,0.9,1,1
386,134.883,0.52,0.7,0.88,1,1,0.52,0.71,0.88,1,1,0.52,0.71,0.89,1,1,0.52,0.71,0.89,1,1,0.52,0.71,0.9,1,1
387,136.464,0.52,0.7,0.88,1,1,0.52,0.71,0.88,1,1,0.52,0.71,0.88,1,1,0.52,0.71,0.89,1,1,0.52,0.71,0.9,1,1
388,138.063,0.52,0.7,0.88,1,1,0.52,0.71,0.88,1,1,0.52,0.71,0.88,1,1,0.52,0.71,0.89,1,1,0.52,0.71,0.9,1,1
