gridnumber,capital,Portfolio[0 0],Portfolio[1 0],Portfolio[2 0],Portfolio[3 0],Portfolio[4 0],Portfolio[5 0],Portfolio[6 0],Portfolio[0 1],Portfolio[1 1],Portfolio[2 1],Portfolio[3 1],Portfolio[4 1],Portfolio[5 1],Portfolio[6 1],Portfolio[0 2],Portfolio[1 2],Portfolio[2 2],Portfolio[3 2],Portfolio[4 2],Portfolio[5 2],Portfolio[6 2],Portfolio[0 3],Portfolio[1 3],Portfolio[2 3],Portfolio[3 3],Portfolio[4 3],Portfolio[5 3],Portfolio[6 3],Portfolio[0 4],Portfolio[1 4],Portfolio[2 4],Portfolio[3 4],Portfolio[4 4],Portfolio[5 4],Portfolio[6 4],Portfolio[0 5],Portfolio[1 5],Portfolio[2 5],Portfolio[3 5],Portfolio[4 5],Portfolio[5 5],Portfolio[6 5],Portfolio[0 6],Portfolio[1 6],Portfolio[2 6],Portfolio[3 6],Portfolio[4 6],Portfolio[5 6],Portfolio[6 6]
81,2.46744,0.64,0.65,0.65,0.65,0.64,0.64,0.63,0.64,0.65,0.65,0.65,0.64,0.64,0.63,0.64,0.65,0.65,0.65,0.64,0.64,0.63,0.64,0.65,0.65,0.65,0.64,0.64,0.63,0.64,0.65,0.65,0.65,0.64,0.64,0.63,0.64,0.65,0.65,0.65,0.64,0.64,0.63,0.64,0.65,0.65,0.65,0.64,0.64,0.63
82,2.51456,0.65,0.65,0.65,0.65,0.64,0.64,0.63,0.65,0.65,0.65,0.65,0.64,0.64,0.63,0.65,0.65,0.65,0.65,0.64,0.64,0.63,0.65,0.65,0.65,0.65,0.64,0.64,0.63,0.65,0.65,0.65,0.65,0.64,0.64,0.63,0.65,0.65,0.65,0.65,0.64,0.64,0.63,0.65,0.65,0.65,0.65,0.64,0.64,0.63
83,2.56223,0.64,0.65,0.65,0.64,0.64,0.63,0.63,0.64,0.65,0.65,0.64,0.64,0.63,0.63,0.64,0.65,0.65,0.64,0.64,0.63,0.63,0.64,0.65,0.65,0.64,0.64,0.63,0.63,0.64,0.65,0.65,0.64,0.64,0.63,0.63,0.64,0.65,0.65,0.64,0.64,0.63,0.63,0.64,0.65,0.65,0.64,0.64,0.63,0.63
84,2.61045,0.65,0.65,0.65,0.64,0.63,0.63,0.62,0.65,0.65,0.65,0.64,0.63,0.63,0.62,0.65,0.65,0.65,0.64,0.63,0.63,0.62,0.65,0.65,0.65,0.64,0.63,0.63,0.62,0.65,0.65,0.65,0.64,0.63,0.63,0.62,0.65,0.65,0.65,0.64,0.63,0.63,0.62,0.65,0.65,0.65,0.64,0.63,0.63,0.62
85,2.65923,0.65,0.65,0.64,0.64,0.63,0.63,0.62,0.65,0.65,0.64,0.64,0.63,0.63,0.62,0.65,0.65,0.64,0.64,0.63,0.63,0.62,0.65,0.65,0.64,0.64,0.63,0.63,0.62,0.65,0.65,0.64,0.64,0.63,0.63,0.62,0.65,0.65,0.64,0.64,0.63,0.63,0.62,0.65,0.65,0.64,0.64,0.63,0.63,0.62
86,2.70857,0.65,0.64,0.64,0.63,0.63,0.62,0.62,0.65,0.64,0.64,0.63,0.63,0.62,0.62,0.65,0.64,0.64,0.63,0.63,0.62,0.62,0.65,0.64,0.64,0.63,0.63,0.62,0.62,0.65,0.64,0.64,0.63,0.63,0.62,0.62,0.65,0.64,0.64,0.63,0.63,0.62,0.62,0.65,0.64,0.64,0.63,0.63,0.62,0.62
87,2.75849,0.64,0.64,0.64,0.63,0.63,0.62,0.61,0.64,0.64,0.64,0.63,0.63,0.62,0.61,0.64,0.64,0.64,0.63,0.63,0.62,0.61,0.64,0.64,0.64,0.63,0.63,0.62,0.61,0.64,0.64,0.64,0.63,0.63,0.62,0.61,0.64,0.64,0.64,0.63,0.63,0.62,0.61,0.64,0.64,0.64,0.63,0.63,0.62,0.61
88,2.80898,0.64,0.64,0.64,0.63,0.62,0.62,0.61,0.64,0.64,0.64,0.63,0.62,0.62,0.61,0.64,0.64,0.64,0.63,0.62,0.62,0.61,0.64,0.64,0.64,0.63,0.62,0.62,0.61,0.64,0.64,0.64,0.63,0.62,0.62,0.61,0.64,0.64,0.64,0.63,0.62,0.62,0.61,0.64,0.64,0.64,0.63,0.62,0.62,0.61
89,2.86006,0.64,0.64,0.63,0.63,0.62,0.61,0.61,0.64,0.64,0.63,0.63,0.62,0.61,0.61,0.64,0.64,0.63,0.63,0.62,0.61,0.61,0.64,0.64,0.63,0.63,0.62,0.61,0.61,0.64,0.64,0.63,0.63,0.62,0.61,0.61,0.64,0.64,0.63,0.63,0.62,0.61,0.61,0.64,0.64,0.63,0.63,0.62,0.61,0.61
90,2.91173,0.64,0.63,0.63,0.63,0.62,0.61,0.61,0.64,0.63,0.63,0.63,0.62,0.61,0.61,0.64,0.63,0.63,0.63,0.62,0.61,0.61,0.64,0.63,0.63,0.63,0.62,0.61,0.61,0.64,0.63,0.63,0.63,0.62,0.61,0.61,0.64,0.63,0.63,0.63,0.62,0.61,0.61,0.64,0.63,0.63,0.63,0.62,0.61,0.61
91,2.964,0.63,0.63,0.63,0.62,0.61,0.61,0.6,0.63,0.63,0.63,0.62,0.61,0.61,0.6,0.63,0.63,0.63,0.62,0.61,0.61,0.6,0.63,0.63,0.63,0.62,0.61,0.61,0.6,0.63,0.63,0.63,0.62,0.61,0.61,0.6,0.63,0.63,0.63,0.62,0.61,0.61,0.6,0.63,0.63,0.63,0.62,0.61,0.61,0.6
92,3.01688,0.62,0.62,0.62,0.62,0.61,0.61,0.61,0.62,0.62,0.62,0.62,0.61,0.61,0.61,0.62,0.62,0.62,0.62,0.61,0.61,0.61,0.62,0.62,0.62,0.62,0.61,0.61,0.61,0.62,0.62,0.62,0.62,0.61,0.61,0.61,0.62,0.62,0.62,0.62,0.61,0.61,0.61,0.62,0.62,0.62,0.62,0.61,0.61,0.61
93,3.07036,0.61,0.61,0.6,0.6,0.6,0.6,0.6,0.61,0.61,0.6,0.6,0.6,0.6,0.6,0.61,0.61,0.6,0.6,0.6,0.6,0.6,0.61,0.61,0.6,0.6,0.6,0.6,0.6,0.61,0.61,0.6,0.6,0.6,0.6,0.6,0.61,0.61,0.6,0.6,0.6,0.6,0.6,0.61,0.61,0.6,0.6,0.6,0.6,0.6
94,3.12447,0.61,0.6,0.6,0.6,0.6,0.6,0.6,0.61,0.6,0.6,0.6,0.6,0.6,0.6,0.61,0.6,0.6,0.6,0.6,0.6,0.6,0.61,0.6,0.6,0.6,0.6,0.6,0.6,0.61,0.6,0.6,0.6,0.6,0.6,0.6,0.61,0.6,0.6,0.6,0.6,0.6,0.6,0.61,0.6,0.6,0.6,0.6,0.6,0.6
95,3.1792,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6
96,3.23457,0.6,0.6,0.6,0.6,0.6,0.6,0.59,0.6,0.6,0.6,0.6,0.6,0.6,0.59,0.6,0.6,0.6,0.6,0.6,0.6,0.59,0.6,0.6,0.6,0.6,0.6,0.6,0.59,0.6,0.6,0.6,0.6,0.6,0.6,0.59,0.6,0.6,0.6,0.6,0.6,0.6,0.59,0.6,0.6,0.6,0.6,0.6,0.6,0.59
97,3.29058,0.6,0.6,0.6,0.6,0.59,0.59,0.59,0.6,0.6,0.6,0.6,0.59,0.59,0.59,0.6,0.6,0.6,0.6,0.59,0.59,0.59,0.6,0.6,0.6,0.6,0.59,0.59,0.59,0.6,0.6,0.6,0.6,0.59,0.59,0.59,0.6,0.6,0.6,0.6,0.59,0.59,0.59,0.6,0.6,0.6,0.6,0.59,0.59,0.59
98,3.34724,0.6,0.6,0.59,0.59,0.59,0.59,0.59,0.6,0.6,0.59,0.59,0.59,0.59,0.59,0.6,0.6,0.59,0.59,0.59,0.59,0.59,0.6,0.6,0.59,0.59,0.59,0.59,0.59,0.6,0.6,0.59,0.59,0.59,0.59,0.59,0.6,0.6,0.59,0.59,0.59,0.59,0.59,0.6,0.6,0.59,0.59,0.59,0.59,0.59
99,3.40456,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59
100,3.46253,0.58,0.58,0.58,0.58,0.58,0.59,0.59,0.58,0.58,0.58,0.58,0.58,0.59,0.59,0.58,0.58,0.58,0.58,0.58,0.59,0.59,0.58,0.58,0.58,0.58,0.58,0.59,0.59,0.58,0.58,0.58,0.58,0.58,0.59,0.59,0.58,0.58,0.58,0.58,0.58,0.59,0.59,0.58,0.58,0.58,0.58,0.58,0.59,0.59
101,3.52119,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58
102,3.58052,0.59,0.58,0.58,0.58,0.58,0.58,0.57,0.59,0.58,0.58,0.58,0.58,0.58,0.57,0.59,0.58,0.58,0.58,0.58,0.58,0.57,0.59,0.58,0.58,0.58,0.58,0.58,0.57,0.59,0.58,0.58,0.58,0.58,0.58,0.57,0.59,0.58,0.58,0.58,0.58,0.58,0.57,0.59,0.58,0.58,0.58,0.58,0.58,0.57
103,3.64053,0.58,0.58,0.57,0.57,0.57,0.57,0.57,0.58,0.58,0.57,0.57,0.57,0.57,0.57,0.58,0.58,0.57,0.57,0.57,0.57,0.57,0.58,0.58,0.57,0.57,0.57,0.57,0.57,0.58,0.58,0.57,0.57,0.57,0.57,0.57,0.58,0.58,0.57,0.57,0.57,0.57,0.57,0.58,0.58,0.57,0.57,0.57,0.57,0.57
104,3.70125,0.57,0.57,0.57,0.56,0.56,0.56,0.56,0.57,0.57,0.57,0.56,0.56,0.56,0.56,0.57,0.57,0.57,0.56,0.56,0.56,0.56,0.57,0.57,0.57,0.56,0.56,0.56,0.56,0.57,0.57,0.57,0.56,0.56,0.56,0.56,0.57,0.57,0.57,0.56,0.56,0.56,0.56,0.57,0.57,0.57,0.56,0.56,0.56,0.56
105,3.76266,0.56,0.56,0.56,0.56,0.55,0.55,0.56,0.56,0.56,0.56,0.56,0.55,0.55,0.56,0.56,0.56,0.56,0.56,0.55,0.55,0.56,0.56,0.56,0.56,0.56,0.55,0.55,0.56,0.56,0.56,0.56,0.56,0.55,0.55,0.56,0.56,0.56,0.56,0.56,0.55,0.55,0.56,0.56,0.56,0.56,0.56,0.55,0.55,0.56
106,3.82479,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55
107,3.88764,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54
108,3.95121,0.54,0.53,0.53,0.53,0.53,0.53,0.53,0.54,0.53,0.53,0.53,0.53,0.53,0.53,0.54,0.53,0.53,0.53,0.53,0.53,0.53,0.54,0.53,0.53,0.53,0.53,0.53,0.53,0.54,0.53,0.53,0.53,0.53,0.53,0.53,0.54,0.53,0.53,0.53,0.53,0.53,0.53,0.54,0.53,0.53,0.53,0.53,0.53,0.53
109,4.01552,0.53,0.53,0.53,0.53,0.52,0.52,0.52,0.53,0.53,0.53,0.53,0.52,0.52,0.52,0.53,0.53,0.53,0.53,0.52,0.52,0.52,0.53,0.53,0.53,0.53,0.52,0.52,0.52,0.53,0.53,0.53,0.53,0.52,0.52,0.52,0.53,0.53,0.53,0.53,0.52,0.52,0.52,0.53,0.53,0.53,0.53,0.52,0.52,0.52
110,4.08058,0.53,0.52,0.52,0.52,0.51,0.51,0.51,0.53,0.52,0.52,0.52,0.51,0.51,0.51,0.53,0.52,0.52,0.52,0.51,0.51,0.51,0.53,0.52,0.52,0.52,0.51,0.51,0.51,0.53,0.52,0.52,0.52,0.51,0.51,0.51,0.53,0.52,0.52,0.52,0.51,0.51,0.51,0.53,0.52,0.52,0.52,0.51,0.51,0.51
111,4.14639,0.52,0.51,0.51,0.51,0.51,0.5,0.5,0.52,0.51,0.51,0.51,0.51,0.5,0.5,0.52,0.51,0.51,0.51,0.51,0.5,0.5,0.52,0.51,0.51,0.51,0.51,0.5,0.5,0.52,0.51,0.51,0.51,0.51,0.5,0.5,0.52,0.51,0.51,0.51,0.51,0.5,0.5,0.52,0.51,0.51,0.51,0.51,0.5,0.5
112,4.21297,0.51,0.51,0.5,0.5,0.5,0.49,0.49,0.51,0.51,0.5,0.5,0.5,0.49,0.49,0.51,0.51,0.5,0.5,0.5,0.49,0.49,0.51,0.51,0.5,0.5,0.5,0.49,0.49,0.51,0.51,0.5,0.5,0.5,0.49,0.49,0.51,0.51,0.5,0.5,0.5,0.49,0.49,0.51,0.51,0.5,0.5,0.5,0.49,0.49
113,4.28031,0.5,0.5,0.49,0.49,0.49,0.49,0.48,0.5,0.5,0.49,0.49,0.49,0.49,0.48,0.5,0.5,0.49,0.49,0.49,0.49,0.48,0.5,0.5,0.49,0.49,0.49,0.49,0.48,0.5,0.5,0.49,0.49,0.49,0.49,0.48,0.5,0.5,0.49,0.49,0.49,0.49,0.48,0.5,0.5,0.49,0.49,0.49,0.49,0.48
114,4.34843,0.49,0.49,0.49,0.49,0.48,0.48,0.47,0.49,0.49,0.49,0.49,0.48,0.48,0.47,0.49,0.49,0.49,0.49,0.48,0.48,0.47,0.49,0.49,0.49,0.49,0.48,0.48,0.47,0.49,0.49,0.49,0.49,0.48,0.48,0.47,0.49,0.49,0.49,0.49,0.48,0.48,0.47,0.49,0.49,0.49,0.49,0.48,0.48,0.47
115,4.41735,0.49,0.48,0.48,0.48,0.47,0.47,0.46,0.49,0.48,0.48,0.48,0.47,0.47,0.46,0.49,0.48,0.48,0.48,0.47,0.47,0.46,0.49,0.48,0.48,0.48,0.47,0.47,0.46,0.49,0.48,0.48,0.48,0.47,0.47,0.46,0.49,0.48,0.48,0.48,0.47,0.47,0.46,0.49,0.48,0.48,0.48,0.47,0.47,0.46
116,4.48706,0.47,0.47,0.47,0.46,0.46,0.46,0.46,0.47,0.47,0.47,0.46,0.46,0.46,0.46,0.47,0.47,0.47,0.46,0.46,0.46,0.46,0.47,0.47,0.47,0.46,0.46,0.46,0.46,0.47,0.47,0.47,0.46,0.46,0.46,0.46,0.47,0.47,0.47,0.46,0.46,0.46,0.46,0.47,0.47,0.47,0.46,0.46,0.46,0.46
117,4.55758,0.48,0.47,0.46,0.46,0.45,0.45,0.45,0.48,0.47,0.46,0.46,0.45,0.45,0.45,0.48,0.47,0.46,0.46,0.45,0.45,0.45,0.48,0.47,0.46,0.46,0.45,0.45,0.45,0.48,0.47,0.46,0.46,0.45,0.45,0.45,0.48,0.47,0.46,0.46,0.45,0.45,0.45,0.48,0.47,0.46,0.46,0.45,0.45,0.45
118,4.62892,0.47,0.46,0.45,0.45,0.45,0.44,0.44,0.47,0.46,0.45,0.45,0.45,0.44,0.44,0.47,0.46,0.45,0.45,0.45,0.44,0.44,0.47,0.46,0.45,0.45,0.45,0.44,0.44,0.47,0.46,0.45,0.45,0.45,0.44,0.44,0.47,0.46,0.45,0.45,0.45,0.44,0.44,0.47,0.46,0.45,0.45,0.45,0.44,0.44
119,4.70108,0.46,0.45,0.45,0.44,0.44,0.44,0.44,0.46,0.45,0.45,0.44,0.44,0.44,0.44,0.46,0.45,0.45,0.44,0.44,0.44,0.44,0.46,0.45,0.45,0.44,0.44,0.44,0.44,0.46,0.45,0.45,0.44,0.44,0.44,0.44,0.46,0.45,0.45,0.44,0.44,0.44,0.44,0.46,0.45,0.45,0.44,0.44,0.44,0.44
120,4.77408,0.45,0.45,0.44,0.44,0.43,0.43,0.43,0.45,0.45,0.44,0.44,0.43,0.43,0.43,0.45,0.45,0.44,0.44,0.43,0.43,0.43,0.45,0.45,0.44,0.44,0.43,0.43,0.43,0.45,0.45,0.44,0.44,0.43,0.43,0.43,0.45,0.45,0.44,0.44,0.43,0.43,0.43,0.45,0.45,0.44,0.44,0.43,0.43,0.43
121,4.84793,0.45,0.44,0.44,0.43,0.42,0.42,0.42,0.45,0.44,0.44,0.43,0.42,0.42,0.42,0.45,0.44,0.44,0.43,0.42,0.42,0.42,0.45,0.44,0.44,0.43,0.43,0.42,0.42,0.45,0.44,0.44,0.43,0.43,0.42,0.42,0.45,0.44,0.44,0.43,0.43,0.42,0.42,0.45,0.44,0.44,0.43,0.43,0.42,0.42
122,4.92263,0.43,0.43,0.43,0.42,0.42,0.41,0.41,0.43,0.43,0.43,0.42,0.42,0.41,0.41,0.43,0.43,0.43,0.42,0.42,0.41,0.41,0.43,0.43,0.43,0.42,0.42,0.41,0.41,0.43,0.43,0.43,0.42,0.42,0.41,0.41,0.43,0.43,0.43,0.42,0.42,0.41,0.41,0.43,0.43,0.43,0.42,0.42,0.41,0.41
123,4.99819,0.43,0.42,0.42,0.41,0.41,0.41,0.41,0.43,0.42,0.42,0.41,0.41,0.41,0.41,0.43,0.42,0.42,0.41,0.41,0.41,0.41,0.43,0.42,0.42,0.41,0.41,0.41,0.41,0.43,0.42,0.42,0.41,0.41,0.41,0.41,0.43,0.42,0.42,0.41,0.41,0.41,0.41,0.43,0.42,0.42,0.41,0.41,0.41,0.41
124,5.07463,0.42,0.41,0.41,0.41,0.41,0.41,0.4,0.42,0.41,0.41,0.41,0.41,0.41,0.4,0.42,0.41,0.41,0.41,0.41,0.41,0.4,0.42,0.41,0.41,0.41,0.41,0.41,0.4,0.42,0.41,0.41,0.41,0.41,0.41,0.4,0.42,0.41,0.41,0.41,0.41,0.41,0.4,0.42,0.41,0.41,0.41,0.41,0.41,0.4
125,5.15196,0.41,0.41,0.41,0.4,0.4,0.4,0.4,0.41,0.41,0.41,0.4,0.4,0.4,0.4,0.41,0.41,0.41,0.4,0.4,0.4,0.4,0.41,0.41,0.41,0.4,0.4,0.4,0.4,0.41,0.41,0.41,0.4,0.4,0.4,0.4,0.41,0.41,0.41,0.4,0.4,0.4,0.4,0.41,0.41,0.41,0.4,0.4,0.4,0.4
126,5.23019,0.41,0.41,0.4,0.4,0.4,0.39,0.39,0.41,0.41,0.4,0.4,0.4,0.39,0.39,0.41,0.41,0.4,0.4,0.4,0.39,0.39,0.41,0.41,0.4,0.4,0.4,0.39,0.39,0.41,0.41,0.4,0.4,0.4,0.39,0.39,0.41,0.41,0.4,0.4,0.4,0.39,0.39,0.41,0.41,0.4,0.4,0.4,0.39,0.39
127,5.30931,0.41,0.4,0.4,0.39,0.39,0.39,0.39,0.41,0.4,0.4,0.39,0.39,0.39,0.39,0.41,0.4,0.4,0.39,0.39,0.39,0.39,0.41,0.4,0.4,0.39,0.39,0.39,0.39,0.41,0.4,0.4,0.39,0.39,0.39,0.39,0.41,0.4,0.4,0.39,0.39,0.39,0.39,0.41,0.4,0.4,0.39,0.39,0.39,0.39
128,5.38936,0.4,0.4,0.39,0.39,0.38,0.38,0.38,0.4,0.4,0.39,0.39,0.38,0.38,0.38,0.4,0.4,0.39,0.39,0.38,0.38,0.38,0.4,0.4,0.39,0.39,0.38,0.38,0.38,0.4,0.4,0.39,0.39,0.38,0.38,0.38,0.4,0.4,0.39,0.39,0.38,0.38,0.38,0.4,0.4,0.39,0.39,0.38,0.38,0.38
129,5.47033,0.39,0.39,0.38,0.38,0.38,0.38,0.37,0.39,0.39,0.38,0.38,0.38,0.38,0.37,0.39,0.39,0.38,0.38,0.38,0.38,0.37,0.39,0.39,0.38,0.38,0.38,0.38,0.37,0.39,0.39,0.38,0.38,0.38,0.38,0.37,0.39,0.39,0.38,0.38,0.38,0.38,0.37,0.39,0.39,0.38,0.38,0.38,0.38,0.37
130,5.55225,0.39,0.39,0.39,0.38,0.38,0.37,0.37,0.39,0.39,0.39,0.38,0.38,0.37,0.37,0.39,0.39,0.39,0.38,0.38,0.37,0.37,0.39,0.39,0.39,0.38,0.38,0.37,0.37,0.39,0.39,0.39,0.38,0.38,0.37,0.37,0.39,0.39,0.39,0.38,0.38,0.37,0.37,0.39,0.39,0.39,0.38,0.38,0.37,0.37
131,5.63511,0.4,0.4,0.39,0.38,0.37,0.36,0.35,0.4,0.4,0.39,0.38,0.37,0.36,0.35,0.4,0.4,0.39,0.38,0.37,0.36,0.35,0.4,0.4,0.39,0.38,0.37,0.36,0.36,0.4,0.4,0.39,0.38,0.37,0.36,0.36,0.4,0.4,0.39,0.38,0.37,0.36,0.36,0.4,0.4,0.39,0.38,0.37,0.36,0.36
132,5.71893,0.4,0.39,0.38,0.37,0.36,0.36,0.35,0.4,0.39,0.38,0.37,0.36,0.36,0.35,0.4,0.39,0.38,0.37,0.36,0.36,0.35,0.4,0.39,0.38,0.37,0.36,0.36,0.35,0.4,0.39,0.38,0.37,0.36,0.36,0.35,0.4,0.39,0.38,0.37,0.36,0.36,0.35,0.4,0.39,0.38,0.37,0.36,0.36,0.35
133,5.80372,0.39,0.38,0.38,0.37,0.36,0.35,0.35,0.39,0.38,0.38,0.37,0.36,0.35,0.35,0.39,0.38,0.38,0.37,0.36,0.35,0.35,0.39,0.38,0.38,0.37,0.36,0.35,0.35,0.39,0.38,0.38,0.37,0.36,0.35,0.35,0.39,0.38,0.38,0.37,0.36,0.35,0.35,0.39,0.38,0.38,0.37,0.36,0.35,0.35
134,5.88949,0.38,0.38,0.37,0.36,0.36,0.35,0.34,0.38,0.38,0.37,0.36,0.36,0.35,0.34,0.38,0.38,0.37,0.36,0.36,0.35,0.34,0.38,0.38,0.37,0.36,0.36,0.35,0.34,0.38,0.38,0.37,0.36,0.36,0.35,0.34,0.38,0.38,0.37,0.36,0.36,0.35,0.34,0.38,0.38,0.37,0.36,0.36,0.35,0.34
135,5.97626,0.38,0.38,0.37,0.36,0.35,0.34,0.34,0.38,0.38,0.37,0.36,0.35,0.34,0.34,0.38,0.38,0.37,0.36,0.35,0.34,0.34,0.38,0.38,0.37,0.36,0.35,0.34,0.34,0.38,0.38,0.37,0.36,0.35,0.34,0.34,0.38,0.38,0.37,0.36,0.35,0.34,0.34,0.38,0.38,0.37,0.36,0.35,0.34,0.34
136,6.06403,0.38,0.37,0.36,0.35,0.35,0.34,0.33,0.38,0.37,0.36,0.35,0.35,0.34,0.33,0.38,0.37,0.36,0.35,0.35,0.34,0.33,0.38,0.37,0.36,0.35,0.35,0.34,0.33,0.38,0.37,0.36,0.35,0.35,0.34,0.33,0.38,0.37,0.36,0.35,0.35,0.34,0.33,0.38,0.37,0.36,0.35,0.35,0.34,0.33
137,6.15282,0.37,0.36,0.36,0.35,0.34,0.34,0.33,0.37,0.36,0.36,0.35,0.34,0.34,0.33,0.37,0.36,0.36,0.35,0.34,0.34,0.33,0.37,0.36,0.36,0.35,0.34,0.34,0.33,0.37,0.36,0.36,0.35,0.34,0.34,0.33,0.37,0.36,0.36,0.35,0.34,0.34,0.33,0.37,0.36,0.36,0.35,0.34,0.34,0.33
138,6.24264,0.37,0.36,0.35,0.35,0.34,0.33,0.32,0.37,0.36,0.35,0.35,0.34,0.33,0.32,0.37,0.36,0.35,0.35,0.34,0.33,0.32,0.37,0.36,0.35,0.35,0.34,0.33,0.32,0.37,0.36,0.35,0.35,0.34,0.33,0.32,0.37,0.36,0.35,0.35,0.34,0.33,0.32,0.37,0.36,0.35,0.35,0.34,0.33,0.32
139,6.3335,0.36,0.36,0.35,0.34,0.33,0.32,0.32,0.36,0.36,0.35,0.34,0.33,0.32,0.32,0.36,0.36,0.35,0.34,0.33,0.32,0.32,0.36,0.36,0.35,0.34,0.33,0.32,0.32,0.36,0.36,0.35,0.34,0.33,0.32,0.32,0.36,0.36,0.35,0.34,0.33,0.32,0.32,0.36,0.36,0.35,0.34,0.33,0.32,0.32
140,6.42541,0.35,0.35,0.34,0.33,0.33,0.32,0.31,0.35,0.35,0.34,0.33,0.33,0.32,0.31,0.35,0.35,0.34,0.33,0.33,0.32,0.31,0.35,0.35,0.34,0.33,0.33,0.32,0.31,0.35,0.35,0.34,0.33,0.33,0.32,0.31,0.35,0.35,0.34,0.33,0.33,0.32,0.31,0.35,0.35,0.34,0.33,0.33,0.32,0.31
141,6.51839,0.35,0.34,0.34,0.34,0.32,0.32,0.31,0.35,0.34,0.34,0.34,0.32,0.32,0.31,0.35,0.34,0.34,0.34,0.32,0.32,0.31,0.35,0.34,0.34,0.34,0.32,0.32,0.31,0.35,0.34,0.34,0.34,0.32,0.32,0.31,0.35,0.34,0.34,0.34,0.32,0.32,0.31,0.35,0.34,0.34,0.34,0.32,0.32,0.31
142,6.61244,0.35,0.35,0.34,0.33,0.32,0.31,0.31,0.35,0.35,0.34,0.33,0.32,0.31,0.31,0.35,0.35,0.34,0.33,0.32,0.31,0.31,0.35,0.35,0.34,0.33,0.32,0.31,0.31,0.35,0.35,0.34,0.33,0.32,0.31,0.31,0.35,0.35,0.34,0.33,0.32,0.31,0.31,0.35,0.35,0.34,0.33,0.32,0.31,0.31
143,6.70758,0.35,0.35,0.34,0.33,0.32,0.31,0.3,0.35,0.35,0.34,0.33,0.32,0.31,0.3,0.35,0.35,0.34,0.33,0.32,0.31,0.3,0.35,0.35,0.34,0.33,0.32,0.31,0.3,0.35,0.35,0.34,0.33,0.32,0.31,0.3,0.35,0.35,0.34,0.33,0.32,0.31,0.3,0.35,0.35,0.34,0.33,0.32,0.31,0.3
144,6.80383,0.34,0.34,0.33,0.32,0.31,0.31,0.3,0.34,0.34,0.33,0.32,0.31,0.31,0.3,0.34,0.34,0.33,0.32,0.31,0.31,0.3,0.34,0.34,0.33,0.32,0.31,0.31,0.3,0.34,0.34,0.33,0.32,0.31,0.31,0.3,0.34,0.34,0.33,0.32,0.31,0.31,0.3,0.34,0.34,0.33,0.32,0.31,0.31,0.3
145,6.90119,0.34,0.33,0.33,0.32,0.31,0.3,0.29,0.34,0.33,0.33,0.32,0.31,0.3,0.29,0.34,0.33,0.33,0.32,0.31,0.3,0.29,0.34,0.33,0.33,0.32,0.31,0.3,0.29,0.34,0.33,0.33,0.32,0.31,0.3,0.29,0.34,0.33,0.33,0.32,0.31,0.3,0.29,0.34,0.33,0.33,0.32,0.31,0.3,0.29
146,6.99968,0.33,0.33,0.32,0.32,0.31,0.3,0.29,0.33,0.33,0.32,0.32,0.31,0.3,0.29,0.33,0.33,0.32,0.32,0.31,0.3,0.29,0.33,0.33,0.32,0.32,0.31,0.3,0.29,0.33,0.33,0.32,0.32,0.31,0.3,0.29,0.33,0.33,0.32,0.32,0.31,0.3,0.29,0.33,0.33,0.32,0.32,0.31,0.3,0.29
