gridnumber,capital,Portfolio[0 0 00],Portfolio[0 0 01],Portfolio[0 0 02],Portfolio[0 0 10],Portfolio[0 0 11],Portfolio[0 0 12],Portfolio[0 0 20],Portfolio[0 0 21],Portfolio[0 0 22],Portfolio[0 1 00],Portfolio[0 1 01],Portfolio[0 1 02],Portfolio[0 1 10],Portfolio[0 1 11],Portfolio[0 1 12],Portfolio[0 1 20],Portfolio[0 1 21],Portfolio[0 1 22],Portfolio[0 2 00],Portfolio[0 2 01],Portfolio[0 2 02],Portfolio[0 2 10],Portfolio[0 2 11],Portfolio[0 2 12],Portfolio[0 2 20],Portfolio[0 2 21],Portfolio[0 2 22],Portfolio[1 0 00],Portfolio[1 0 01],Portfolio[1 0 02],Portfolio[1 0 10],Portfolio[1 0 11],Portfolio[1 0 12],Portfolio[1 0 20],Portfolio[1 0 21],Portfolio[1 0 22],Portfolio[1 1 00],Portfolio[1 1 01],Portfolio[1 1 02],Portfolio[1 1 10],Portfolio[1 1 11],Portfolio[1 1 12],Portfolio[1 1 20],Portfolio[1 1 21],Portfolio[1 1 22],Portfolio[1 2 00],Portfolio[1 2 01],Portfolio[1 2 02],Portfolio[1 2 10],Portfolio[1 2 11],Portfolio[1 2 12],Portfolio[1 2 20],Portfolio[1 2 21],Portfolio[1 2 22],Portfolio[2 0 00],Portfolio[2 0 01],Portfolio[2 0 02],Portfolio[2 0 10],Portfolio[2 0 11],Portfolio[2 0 12],Portfolio[2 0 20],Portfolio[2 0 21],Portfolio[2 0 22],Portfolio[2 1 00],Portfolio[2 1 01],Portfolio[2 1 02],Portfolio[2 1 10],Portfolio[2 1 11],Portfolio[2 1 12],Portfolio[2 1 20],Portfolio[2 1 21],Portfolio[2 1 22],Portfolio[2 2 00],Portfolio[2 2 01],Portfolio[2 2 02],Portfolio[2 2 10],Portfolio[2 2 11],Portfolio[2 2 12],Portfolio[2 2 20],Portfolio[2 2 21],Portfolio[2 2 22]
52,12.559,0,0,0,0.32,0.11,0,0.62,0.51,0.37,0,0,0,0.32,0.11,0,0.62,0.51,0.37,0,0,0,0.32,0.11,0,0.62,0.51,0.37,0,0,0,0.32,0.11,0,0.62,0.51,0.37,0,0,0,0.32,0.11,0,0.62,0.51,0.37,0,0,0,0.32,0.11,0,0.62,0.51,0.37,0,0,0,0.32,0.11,0,0.62,0.51,0.37,0,0,0,0.32,0.11,0,0.62,0.51,0.37,0,0,0,0.32,0.11,0,0.62,0.51,0.37
53,13.1653,0,0,0,0.31,0.11,0,0.59,0.5,0.35,0,0,0,0.31,0.11,0,0.59,0.5,0.35,0,0,0,0.31,0.11,0,0.59,0.5,0.35,0,0,0,0.31,0.11,0,0.59,0.5,0.35,0,0,0,0.31,0.11,0,0.59,0.5,0.35,0,0,0,0.31,0.11,0,0.59,0.5,0.35,0,0,0,0.31,0.11,0,0.59,0.5,0.35,0,0,0,0.31,0.11,0,0.59,0.5,0.35,0,0,0,0.31,0.11,0,0.59,0.5,0.35
54,13.7975,0,0,0,0.31,0.12,0,0.58,0.49,0.35,0,0,0,0.31,0.12,0,0.58,0.49,0.35,0,0,0,0.31,0.12,0,0.58,0.49,0.35,0,0,0,0.31,0.12,0,0.58,0.49,0.35,0,0,0,0.31,0.12,0,0.58,0.49,0.35,0,0,0,0.31,0.12,0,0.58,0.49,0.35,0,0,0,0.31,0.12,0,0.58,0.49,0.35,0,0,0,0.31,0.12,0,0.58,0.49,0.35,0,0,0,0.31,0.12,0,0.58,0.49,0.35
55,14.4569,0,0,0,0.3,0.12,0,0.57,0.48,0.34,0,0,0,0.3,0.12,0,0.57,0.48,0.34,0,0,0,0.3,0.12,0,0.57,0.48,0.34,0,0,0,0.3,0.12,0,0.57,0.48,0.34,0,0,0,0.3,0.12,0,0.57,0.48,0.34,0,0,0,0.3,0.12,0,0.57,0.48,0.34,0,0,0,0.3,0.12,0,0.57,0.48,0.34,0,0,0,0.3,0.12,0,0.57,0.48,0.34,0,0,0,0.3,0.12,0,0.57,0.48,0.34
56,15.1444,0,0,0,0.3,0.12,0,0.56,0.48,0.34,0,0,0,0.3,0.12,0,0.56,0.48,0.34,0,0,0,0.3,0.12,0,0.56,0.48,0.34,0,0,0,0.3,0.12,0,0.56,0.48,0.34,0,0,0,0.3,0.12,0,0.56,0.48,0.34,0,0,0,0.3,0.12,0,0.56,0.48,0.34,0,0,0,0.3,0.12,0,0.56,0.48,0.34,0,0,0,0.3,0.12,0,0.56,0.48,0.34,0,0,0,0.3,0.12,0,0.56,0.48,0.34
57,15.8615,0,0,0,0.29,0.12,0,0.55,0.47,0.33,0,0,0,0.29,0.12,0,0.55,0.47,0.33,0,0,0,0.29,0.12,0,0.55,0.47,0.33,0,0,0,0.29,0.12,0,0.55,0.47,0.33,0,0,0,0.29,0.12,0,0.55,0.47,0.33,0,0,0,0.29,0.12,0,0.55,0.47,0.33,0,0,0,0.29,0.12,0,0.55,0.47,0.33,0,0,0,0.29,0.12,0,0.55,0.47,0.33,0,0,0,0.29,0.12,0,0.55,0.47,0.33
58,16.6092,0,0,0,0.28,0.12,0,0.54,0.46,0.32,0,0,0,0.28,0.12,0,0.54,0.46,0.32,0,0,0,0.28,0.12,0,0.54,0.46,0.32,0,0,0,0.28,0.12,0,0.54,0.46,0.32,0,0,0,0.28,0.12,0,0.54,0.46,0.32,0,0,0,0.28,0.12,0,0.54,0.46,0.32,0,0,0,0.28,0.12,0,0.54,0.46,0.32,0,0,0,0.28,0.12,0,0.54,0.46,0.32,0,0,0,0.28,0.12,0,0.54,0.46,0.32
59,17.3889,0,0,0,0.27,0.12,0,0.52,0.46,0.31,0,0,0,0.27,0.12,0,0.52,0.46,0.31,0,0,0,0.27,0.12,0,0.52,0.46,0.31,0,0,0,0.27,0.12,0,0.52,0.46,0.31,0,0,0,0.27,0.12,0,0.52,0.46,0.31,0,0,0,0.27,0.12,0,0.52,0.46,0.31,0,0,0,0.27,0.12,0,0.52,0.46,0.31,0,0,0,0.27,0.12,0,0.52,0.46,0.31,0,0,0,0.27,0.12,0,0.52,0.46,0.31
60,18.202,0,0,0,0.27,0.12,0,0.5,0.43,0.3,0,0,0,0.27,0.12,0,0.5,0.43,0.3,0,0,0,0.27,0.12,0,0.5,0.43,0.3,0,0,0,0.27,0.12,0,0.5,0.43,0.3,0,0,0,0.27,0.12,0,0.5,0.43,0.3,0,0,0,0.27,0.12,0,0.5,0.43,0.3,0,0,0,0.27,0.12,0,0.5,0.43,0.3,0,0,0,0.27,0.12,0,0.5,0.43,0.3,0,0,0,0.27,0.12,0,0.5,0.43,0.3
61,19.05,0,0,0,0.26,0.13,0,0.49,0.42,0.29,0,0,0,0.26,0.13,0,0.49,0.42,0.29,0,0,0,0.26,0.13,0,0.49,0.42,0.29,0,0,0,0.26,0.13,0,0.49,0.42,0.29,0,0,0,0.26,0.13,0,0.49,0.42,0.29,0,0,0,0.26,0.13,0,0.49,0.42,0.29,0,0,0,0.26,0.13,0,0.49,0.42,0.29,0,0,0,0.26,0.13,0,0.49,0.42,0.29,0,0,0,0.26,0.13,0,0.49,0.42,0.29
62,19.9343,0,0,0,0.26,0.13,0,0.47,0.41,0.28,0,0,0,0.26,0.13,0,0.47,0.41,0.28,0,0,0,0.26,0.13,0,0.47,0.41,0.28,0,0,0,0.26,0.13,0,0.47,0.41,0.28,0,0,0,0.26,0.13,0,0.47,0.41,0.28,0,0,0,0.26,0.13,0,0.47,0.41,0.28,0,0,0,0.26,0.13,0,0.47,0.41,0.28,0,0,0,0.26,0.13,0,0.47,0.41,0.28,0,0,0,0.26,0.13,0,0.47,0.41,0.28
63,20.8564,0,0,0,0.25,0.13,0,0.47,0.4,0.27,0,0,0,0.25,0.13,0,0.47,0.4,0.27,0,0,0,0.25,0.13,0,0.47,0.4,0.27,0,0,0,0.25,0.13,0,0.47,0.4,0.27,0,0,0,0.25,0.13,0,0.47,0.4,0.27,0,0,0,0.25,0.13,0,0.47,0.4,0.27,0,0,0,0.25,0.13,0,0.47,0.4,0.27,0,0,0,0.25,0.13,0,0.47,0.4,0.27,0,0,0,0.25,0.13,0,0.47,0.4,0.27
64,21.818,0,0,0,0.25,0.13,0,0.45,0.4,0.26,0,0,0,0.25,0.13,0,0.45,0.4,0.26,0,0,0,0.25,0.13,0,0.45,0.4,0.26,0,0,0,0.25,0.13,0,0.45,0.4,0.26,0,0,0,0.25,0.13,0,0.45,0.4,0.26,0,0,0,0.25,0.13,0,0.45,0.4,0.26,0,0,0,0.25,0.13,0,0.45,0.4,0.26,0,0,0,0.25,0.13,0,0.45,0.4,0.26,0,0,0,0.25,0.13,0,0.45,0.4,0.26
65,22.8208,0,0,0,0.24,0.13,0,0.45,0.4,0.25,0,0,0,0.24,0.13,0,0.45,0.4,0.25,0,0,0,0.24,0.13,0,0.45,0.4,0.25,0,0,0,0.24,0.13,0,0.45,0.4,0.25,0,0,0,0.24,0.13,0,0.45,0.4,0.25,0,0,0,0.24,0.13,0,0.45,0.4,0.25,0,0,0,0.24,0.13,0,0.45,0.4,0.25,0,0,0,0.24,0.13,0,0.45,0.4,0.25,0,0,0,0.24,0.13,0,0.45,0.4,0.25
66,23.8665,0,0,0,0.24,0.13,0,0.44,0.39,0.25,0,0,0,0.24,0.13,0,0.44,0.39,0.25,0,0,0,0.24,0.13,0,0.44,0.39,0.25,0,0,0,0.24,0.13,0,0.44,0.39,0.25,0,0,0,0.24,0.13,0,0.44,0.39,0.25,0,0,0,0.24,0.13,0,0.44,0.39,0.25,0,0,0,0.24,0.13,0,0.44,0.39,0.25,0,0,0,0.24,0.13,0,0.44,0.39,0.25,0,0,0,0.24,0.13,0,0.44,0.39,0.25
67,24.957,0,0,0,0.23,0.13,0,0.44,0.39,0.25,0,0,0,0.23,0.13,0,0.44,0.39,0.25,0,0,0,0.23,0.13,0,0.44,0.39,0.25,0,0,0,0.23,0.13,0,0.44,0.39,0.25,0,0,0,0.23,0.13,0,0.44,0.39,0.25,0,0,0,0.23,0.13,0,0.44,0.39,0.25,0,0,0,0.23,0.13,0,0.44,0.39,0.25,0,0,0,0.23,0.13,0,0.44,0.39,0.25,0,0,0,0.23,0.13,0,0.44,0.39,0.25
68,26.0942,0,0,0,0.23,0.13,0,0.43,0.38,0.24,0,0,0,0.23,0.13,0,0.43,0.38,0.24,0,0,0,0.23,0.13,0,0.43,0.38,0.24,0,0,0,0.23,0.13,0,0.43,0.38,0.24,0,0,0,0.23,0.13,0,0.43,0.38,0.24,0,0,0,0.23,0.13,0,0.43,0.38,0.24,0,0,0,0.23,0.13,0,0.43,0.38,0.24,0,0,0,0.23,0.13,0,0.43,0.38,0.24,0,0,0,0.23,0.13,0,0.43,0.38,0.24
69,27.2801,0,0,0,0.22,0.13,0,0.43,0.38,0.24,0,0,0,0.22,0.13,0,0.43,0.38,0.24,0,0,0,0.22,0.13,0,0.43,0.38,0.24,0,0,0,0.22,0.13,0,0.43,0.38,0.24,0,0,0,0.22,0.13,0,0.43,0.38,0.24,0,0,0,0.22,0.13,0,0.43,0.38,0.24,0,0,0,0.22,0.13,0,0.43,0.38,0.24,0,0,0,0.22,0.13,0,0.43,0.38,0.24,0,0,0,0.22,0.13,0,0.43,0.38,0.24
70,28.5168,0,0,0,0.22,0.13,0,0.43,0.37,0.23,0,0,0,0.22,0.13,0,0.43,0.37,0.23,0,0,0,0.22,0.13,0,0.43,0.37,0.23,0,0,0,0.22,0.13,0,0.43,0.37,0.23,0,0,0,0.22,0.13,0,0.43,0.37,0.23,0,0,0,0.22,0.13,0,0.43,0.37,0.23,0,0,0,0.22,0.13,0,0.43,0.37,0.23,0,0,0,0.22,0.13,0,0.43,0.37,0.23,0,0,0,0.22,0.13,0,0.43,0.37,0.23
71,29.8064,0,0,0,0.22,0.13,0,0.42,0.35,0.23,0,0,0,0.22,0.13,0,0.42,0.35,0.23,0,0,0,0.22,0.13,0,0.42,0.35,0.23,0,0,0,0.22,0.13,0,0.42,0.35,0.23,0,0,0,0.22,0.13,0,0.42,0.35,0.23,0,0,0,0.22,0.13,0,0.42,0.35,0.23,0,0,0,0.22,0.13,0,0.42,0.35,0.23,0,0,0,0.22,0.13,0,0.42,0.35,0.23,0,0,0,0.22,0.13,0,0.42,0.35,0.23
72,31.1513,0,0,0,0.22,0.13,0,0.42,0.32,0.22,0,0,0,0.22,0.13,0,0.42,0.32,0.22,0,0,0,0.22,0.13,0,0.42,0.32,0.22,0,0,0,0.22,0.13,0,0.42,0.32,0.22,0,0,0,0.22,0.13,0,0.42,0.32,0.22,0,0,0,0.22,0.13,0,0.42,0.32,0.22,0,0,0,0.22,0.13,0,0.42,0.32,0.22,0,0,0,0.22,0.13,0,0.42,0.32,0.22,0,0,0,0.22,0.13,0,0.42,0.32,0.22
73,32.5537,0,0,0,0.21,0.13,0,0.42,0.29,0.22,0,0,0,0.21,0.13,0,0.42,0.29,0.22,0,0,0,0.21,0.13,0,0.42,0.29,0.22,0,0,0,0.21,0.13,0,0.42,0.29,0.22,0,0,0,0.21,0.13,0,0.42,0.29,0.22,0,0,0,0.21,0.13,0,0.42,0.29,0.22,0,0,0,0.21,0.13,0,0.42,0.29,0.22,0,0,0,0.21,0.13,0,0.42,0.29,0.22,0,0,0,0.21,0.13,0,0.42,0.29,0.22
74,34.0162,0,0,0,0.21,0.13,0,0.42,0.27,0.22,0,0,0,0.21,0.13,0,0.42,0.27,0.22,0,0,0,0.21,0.13,0,0.42,0.27,0.22,0,0,0,0.21,0.13,0,0.42,0.27,0.22,0,0,0,0.21,0.13,0,0.42,0.27,0.22,0,0,0,0.21,0.13,0,0.42,0.27,0.22,0,0,0,0.21,0.13,0,0.42,0.27,0.22,0,0,0,0.21,0.13,0,0.42,0.27,0.22,0,0,0,0.21,0.13,0,0.42,0.27,0.22
75,35.5413,0,0,0,0.21,0.12,0,0.41,0.26,0.22,0,0,0,0.21,0.12,0,0.41,0.26,0.22,0,0,0,0.21,0.12,0,0.41,0.26,0.22,0,0,0,0.21,0.12,0,0.41,0.26,0.22,0,0,0,0.21,0.12,0,0.41,0.26,0.22,0,0,0,0.21,0.12,0,0.41,0.26,0.22,0,0,0,0.21,0.12,0,0.41,0.26,0.22,0,0,0,0.21,0.12,0,0.41,0.26,0.22,0,0,0,0.21,0.12,0,0.41,0.26,0.22
76,37.1318,0,0,0,0.21,0.12,0,0.41,0.26,0.22,0,0,0,0.21,0.12,0,0.41,0.26,0.22,0,0,0,0.21,0.12,0,0.41,0.26,0.22,0,0,0,0.21,0.12,0,0.41,0.26,0.22,0,0,0,0.21,0.12,0,0.41,0.26,0.22,0,0,0,0.21,0.12,0,0.41,0.26,0.22,0,0,0,0.21,0.12,0,0.41,0.26,0.22,0,0,0,0.21,0.12,0,0.41,0.26,0.22,0,0,0,0.21,0.12,0,0.41,0.26,0.22
77,38.7903,0,0,0,0.21,0.11,0,0.41,0.25,0.22,0,0,0,0.21,0.11,0,0.41,0.25,0.22,0,0,0,0.21,0.11,0,0.41,0.25,0.22,0,0,0,0.21,0.11,0,0.41,0.25,0.22,0,0,0,0.21,0.11,0,0.41,0.25,0.22,0,0,0,0.21,0.11,0,0.41,0.25,0.22,0,0,0,0.21,0.11,0,0.41,0.25,0.22,0,0,0,0.21,0.11,0,0.41,0.25,0.22,0,0,0,0.21,0.11,0,0.41,0.25,0.22
78,40.5199,0,0,0,0.21,0.11,0,0.41,0.24,0.21,0,0,0,0.21,0.11,0,0.41,0.24,0.21,0,0,0,0.21,0.11,0,0.41,0.24,0.21,0,0,0,0.21,0.11,0,0.41,0.24,0.21,0,0,0,0.21,0.11,0,0.41,0.24,0.21,0,0,0,0.21,0.11,0,0.41,0.24,0.21,0,0,0,0.21,0.11,0,0.41,0.24,0.21,0,0,0,0.21,0.11,0,0.41,0.24,0.21,0,0,0,0.21,0.11,0,0.41,0.24,0.21
79,42.3235,0,0,0,0.21,0.1,0,0.4,0.24,0.21,0,0,0,0.21,0.1,0,0.4,0.24,0.21,0,0,0,0.21,0.1,0,0.4,0.24,0.21,0,0,0,0.21,0.1,0,0.4,0.24,0.21,0,0,0,0.21,0.1,0,0.4,0.24,0.21,0,0,0,0.21,0.1,0,0.4,0.24,0.21,0,0,0,0.21,0.1,0,0.4,0.24,0.21,0,0,0,0.21,0.1,0,0.4,0.24,0.21,0,0,0,0.21,0.1,0,0.4,0.24,0.21
80,44.2044,0,0,0,0.2,0.08,0,0.4,0.24,0.21,0,0,0,0.2,0.08,0,0.4,0.24,0.21,0,0,0,0.2,0.08,0,0.4,0.24,0.21,0,0,0,0.2,0.08,0,0.4,0.24,0.21,0,0,0,0.2,0.08,0,0.4,0.24,0.21,0,0,0,0.2,0.08,0,0.4,0.24,0.21,0,0,0,0.2,0.08,0,0.4,0.24,0.21,0,0,0,0.2,0.08,0,0.4,0.24,0.21,0,0,0,0.2,0.08,0,0.4,0.24,0.21
81,46.1658,0,0,0,0.2,0.07,0,0.39,0.24,0.21,0,0,0,0.2,0.07,0,0.39,0.24,0.21,0,0,0,0.2,0.07,0,0.39,0.24,0.21,0,0,0,0.2,0.07,0,0.39,0.24,0.21,0,0,0,0.2,0.07,0,0.39,0.24,0.21,0,0,0,0.2,0.07,0,0.39,0.24,0.21,0,0,0,0.2,0.07,0,0.39,0.24,0.21,0,0,0,0.2,0.07,0,0.39,0.24,0.21,0,0,0,0.2,0.07,0,0.39,0.24,0.21
82,48.2111,0,0,0,0.2,0.06,0,0.38,0.24,0.21,0,0,0,0.2,0.06,0,0.38,0.24,0.21,0,0,0,0.2,0.06,0,0.38,0.24,0.21,0,0,0,0.2,0.06,0,0.38,0.24,0.21,0,0,0,0.2,0.06,0,0.38,0.24,0.21,0,0,0,0.2,0.06,0,0.38,0.24,0.21,0,0,0,0.2,0.06,0,0.38,0.24,0.21,0,0,0,0.2,0.06,0,0.38,0.24,0.21,0,0,0,0.2,0.06,0,0.38,0.24,0.21
83,50.3441,0,0,0,0.2,0.05,0,0.28,0.23,0.21,0,0,0,0.2,0.05,0,0.28,0.23,0.21,0,0,0,0.2,0.05,0,0.28,0.23,0.21,0,0,0,0.2,0.05,0,0.28,0.23,0.21,0,0,0,0.2,0.05,0,0.28,0.23,0.21,0,0,0,0.2,0.05,0,0.28,0.23,0.21,0,0,0,0.2,0.05,0,0.28,0.23,0.21,0,0,0,0.2,0.05,0,0.28,0.23,0.21,0,0,0,0.2,0.05,0,0.28,0.23,0.21
84,52.5684,0,0,0,0.2,0.05,0,0.27,0.23,0.21,0,0,0,0.2,0.05,0,0.27,0.23,0.21,0,0,0,0.2,0.05,0,0.27,0.23,0.21,0,0,0,0.2,0.05,0,0.27,0.23,0.21,0,0,0,0.2,0.05,0,0.27,0.23,0.21,0,0,0,0.2,0.05,0,0.27,0.23,0.21,0,0,0,0.2,0.05,0,0.27,0.23,0.21,0,0,0,0.2,0.05,0,0.27,0.23,0.21,0,0,0,0.2,0.05,0,0.27,0.23,0.21
85,54.888,0,0,0,0.19,0.05,0,0.26,0.23,0.2,0,0,0,0.19,0.05,0,0.26,0.23,0.2,0,0,0,0.19,0.05,0,0.26,0.23,0.2,0,0,0,0.19,0.05,0,0.26,0.23,0.2,0,0,0,0.19,0.05,0,0.26,0.23,0.2,0,0,0,0.19,0.05,0,0.26,0.23,0.2,0,0,0,0.19,0.05,0,0.26,0.23,0.2,0,0,0,0.19,0.05,0,0.26,0.23,0.2,0,0,0,0.19,0.05,0,0.26,0.23,0.2
86,57.3069,0,0,0,0.19,0.05,0,0.26,0.23,0.2,0,0,0,0.19,0.05,0,0.26,0.23,0.2,0,0,0,0.19,0.05,0,0.26,0.23,0.2,0,0,0,0.19,0.05,0,0.26,0.23,0.2,0,0,0,0.19,0.05,0,0.26,0.23,0.2,0,0,0,0.19,0.05,0,0.26,0.23,0.2,0,0,0,0.19,0.05,0,0.26,0.23,0.2,0,0,0,0.19,0.05,0,0.26,0.23,0.2,0,0,0,0.19,0.05,0,0.26,0.23,0.2
87,59.8293,0,0,0,0.19,0.05,0,0.26,0.23,0.2,0,0,0,0.19,0.05,0,0.26,0.23,0.2,0,0,0,0.19,0.05,0,0.26,0.23,0.2,0,0,0,0.19,0.05,0,0.26,0.23,0.2,0,0,0,0.19,0.05,0,0.26,0.23,0.2,0,0,0,0.19,0.05,0,0.26,0.23,0.2,0,0,0,0.19,0.05,0,0.26,0.23,0.2,0,0,0,0.19,0.05,0,0.26,0.23,0.2,0,0,0,0.19,0.05,0,0.26,0.23,0.2
88,62.4598,0,0,0,0.19,0.05,0.01,0.26,0.23,0.2,0,0,0,0.19,0.05,0.01,0.26,0.23,0.2,0,0,0,0.19,0.05,0.01,0.26,0.23,0.2,0,0,0,0.19,0.05,0.01,0.26,0.23,0.2,0,0,0,0.19,0.05,0.01,0.26,0.23,0.2,0,0,0,0.19,0.05,0.01,0.26,0.23,0.2,0,0,0,0.19,0.05,0.01,0.26,0.23,0.2,0,0,0,0.19,0.05,0.01,0.26,0.23,0.2,0,0,0,0.19,0.05,0.01,0.26,0.23,0.2
89,65.2029,0,0,0,0.18,0.05,0.01,0.26,0.23,0.19,0,0,0,0.18,0.05,0.01,0.26,0.23,0.19,0,0,0,0.18,0.05,0.01,0.26,0.23,0.19,0,0,0,0.18,0.05,0.01,0.26,0.23,0.19,0,0,0,0.18,0.05,0.01,0.26,0.23,0.19,0,0,0,0.18,0.05,0.01,0.26,0.23,0.19,0,0,0,0.18,0.05,0.01,0.26,0.23,0.19,0,0,0,0.18,0.05,0.01,0.26,0.23,0.19,0,0,0,0.18,0.05,0.01,0.26,0.23,0.19
90,68.0635,0,0,0,0.18,0.05,0.01,0.25,0.23,0.19,0,0,0,0.18,0.05,0.01,0.25,0.23,0.19,0,0,0,0.18,0.05,0.01,0.25,0.23,0.19,0,0,0,0.18,0.05,0.01,0.25,0.23,0.19,0,0,0,0.18,0.05,0.01,0.25,0.23,0.19,0,0,0,0.18,0.05,0.01,0.25,0.23,0.19,0,0,0,0.18,0.05,0.01,0.25,0.23,0.19,0,0,0,0.18,0.05,0.01,0.25,0.23,0.19,0,0,0,0.18,0.05,0.01,0.25,0.23,0.19
91,71.0466,0,0,0,0.18,0.05,0.01,0.25,0.23,0.19,0,0,0,0.18,0.05,0.01,0.25,0.23,0.19,0,0,0,0.18,0.05,0.01,0.25,0.23,0.19,0,0,0,0.18,0.05,0.01,0.25,0.23,0.19,0,0,0,0.18,0.05,0.01,0.25,0.23,0.19,0,0,0,0.18,0.05,0.01,0.25,0.23,0.19,0,0,0,0.18,0.05,0.01,0.25,0.23,0.19,0,0,0,0.18,0.05,0.01,0.25,0.23,0.19,0,0,0,0.18,0.05,0.01,0.25,0.23,0.19
92,74.1574,0,0,0,0.18,0.05,0.01,0.25,0.23,0.18,0,0,0,0.18,0.05,0.01,0.25,0.23,0.18,0,0,0,0.18,0.05,0.01,0.25,0.23,0.18,0,0,0,0.18,0.05,0.01,0.25,0.23,0.18,0,0,0,0.18,0.05,0.01,0.25,0.23,0.18,0,0,0,0.18,0.05,0.01,0.25,0.23,0.18,0,0,0,0.18,0.05,0.01,0.25,0.23,0.18,0,0,0,0.18,0.05,0.01,0.25,0.23,0.18,0,0,0,0.18,0.05,0.01,0.25,0.23,0.18
93,77.4014,0,0,0,0.17,0.05,0.02,0.25,0.23,0.18,0,0,0,0.17,0.05,0.02,0.25,0.23,0.18,0,0,0,0.17,0.05,0.02,0.25,0.23,0.18,0,0,0,0.17,0.05,0.02,0.25,0.23,0.18,0,0,0,0.17,0.05,0.02,0.25,0.23,0.18,0,0,0,0.17,0.05,0.02,0.25,0.23,0.18,0,0,0,0.17,0.05,0.02,0.25,0.23,0.18,0,0,0,0.17,0.05,0.02,0.25,0.23,0.18,0,0,0,0.17,0.05,0.02,0.25,0.23,0.18
94,80.7843,0,0,0,0.17,0.05,0.02,0.26,0.23,0.18,0,0,0,0.17,0.05,0.02,0.26,0.23,0.18,0,0,0,0.17,0.05,0.02,0.26,0.23,0.18,0,0,0,0.17,0.05,0.02,0.26,0.23,0.18,0,0,0,0.17,0.05,0.02,0.26,0.23,0.18,0,0,0,0.17,0.05,0.02,0.26,0.23,0.18,0,0,0,0.17,0.05,0.02,0.26,0.23,0.18,0,0,0,0.17,0.05,0.02,0.26,0.23,0.18,0,0,0,0.17,0.05,0.02,0.26,0.23,0.18
95,84.3121,0,0,0,0.17,0.05,0.02,0.26,0.22,0.18,0,0,0,0.17,0.05,0.02,0.26,0.22,0.18,0,0,0,0.17,0.05,0.02,0.26,0.22,0.18,0,0,0,0.17,0.05,0.02,0.26,0.22,0.18,0,0,0,0.17,0.05,0.02,0.26,0.22,0.18,0,0,0,0.17,0.05,0.02,0.26,0.22,0.18,0,0,0,0.17,0.05,0.02,0.26,0.22,0.18,0,0,0,0.17,0.05,0.02,0.26,0.22,0.18,0,0,0,0.17,0.05,0.02,0.26,0.22,0.18
96,87.991,0.01,0,0,0.17,0.05,0.02,0.26,0.22,0.17,0.01,0,0,0.17,0.05,0.02,0.26,0.22,0.17,0.01,0,0,0.17,0.05,0.02,0.26,0.22,0.17,0.01,0,0,0.17,0.05,0.02,0.26,0.22,0.17,0.01,0,0,0.17,0.05,0.02,0.26,0.22,0.17,0.01,0,0,0.17,0.05,0.02,0.26,0.22,0.17,0.01,0,0,0.17,0.05,0.02,0.26,0.22,0.17,0.01,0,0,0.17,0.05,0.02,0.26,0.22,0.17,0.01,0,0,0.17,0.05,0.02,0.26,0.22,0.17
97,91.8274,0.01,0,0,0.17,0.05,0.03,0.26,0.22,0.17,0.01,0,0,0.17,0.05,0.03,0.26,0.22,0.17,0.01,0,0,0.17,0.05,0.03,0.26,0.22,0.17,0.01,0,0,0.17,0.05,0.03,0.26,0.22,0.17,0.01,0,0,0.17,0.05,0.03,0.26,0.22,0.17,0.01,0,0,0.17,0.05,0.03,0.26,0.22,0.17,0.01,0,0,0.17,0.05,0.03,0.26,0.22,0.17,0.01,0,0,0.17,0.05,0.03,0.26,0.22,0.17,0.01,0,0,0.17,0.05,0.03,0.26,0.22,0.17
98,95.828,0.01,0,0,0.16,0.05,0.03,0.26,0.23,0.17,0.01,0,0,0.16,0.05,0.03,0.26,0.23,0.17,0.01,0,0,0.16,0.05,0.03,0.26,0.23,0.17,0.01,0,0,0.16,0.05,0.03,0.26,0.23,0.17,0.01,0,0,0.16,0.05,0.03,0.26,0.23,0.17,0.01,0,0,0.16,0.05,0.03,0.26,0.23,0.17,0.01,0,0,0.16,0.05,0.03,0.26,0.23,0.17,0.01,0,0,0.16,0.05,0.03,0.26,0.23,0.17,0.01,0,0,0.16,0.05,0.03,0.26,0.23,0.17
99,100,0.01,0,0,0.17,0.06,0.03,1,0.26,0.18,0.01,0,0,0.17,0.06,0.03,1,0.26,0.18,0.01,0,0,0.17,0.06,0.03,1,0.26,0.18,0.01,0,0,0.17,0.06,0.03,1,0.26,0.18,0.01,0,0,0.17,0.06,0.03,1,0.26,0.18,0.01,0,0,0.17,0.06,0.03,1,0.26,0.18,0.01,0,0,0.17,0.06,0.03,1,0.26,0.18,0.01,0,0,0.17,0.06,0.03,1,0.26,0.18,0.01,0,0,0.17,0.06,0.03,1,0.26,0.18
